generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.49282,0.501,2.0776442219010236,444.872,125,139,112,119,127,125,122,131
1,0.35118,0.3923333333333333,1.9664237828461921,374.978,204,236,90,79,137,118,88,48
2,0.28619,0.3466666666666666,1.7961593040690405,340.396,241,319,60,66,126,123,38,27
3,0.28336,0.3466666666666666,1.6972688658103916,336.746,250,345,45,53,94,170,19,24
4,0.29105,0.352,1.5443738452249294,339.824,233,407,27,51,58,201,9,14
5,0.35438,0.3943333333333333,1.4430765708102198,365.654,172,446,19,53,27,259,5,19
6,0.42535,0.437,1.4102486264488319,396.1,115,453,15,75,21,291,0,30
7,0.48115,0.464,1.3866404948134532,421.03,85,443,20,70,14,329,0,39
8,0.52715,0.4893333333333333,1.3741447565384621,441.488,59,414,14,81,21,374,2,35
9,0.58158,0.5093333333333333,1.3512323391401009,463.988,54,391,8,91,10,398,3,45
10,0.73958,0.588,1.2846050760287995,521.876,32,223,10,74,13,568,6,74
11,0.846565,0.6426666666666666,1.095215994450518,552.905,13,106,5,61,27,690,6,92
12,0.906225,0.6666666666666666,0.8519335228306043,572.233,8,61,1,35,16,778,7,94
13,0.917695,0.672,0.7150560855548491,573.873,5,37,1,22,20,825,6,84
14,0.95813,0.6776666666666666,0.5604493763769497,589.104,0,32,2,20,6,865,2,73
15,0.948215,0.6733333333333332,0.5385179584997228,584.393,0,30,1,14,13,875,3,64
16,0.953995,0.6733333333333332,0.44887581077826644,585.137,1,23,0,6,12,899,2,57
17,0.972255,0.6746666666666666,0.3462595689026932,591.261,2,11,0,6,8,926,0,47
18,0.96523,0.6706666666666666,0.3326809197866344,588.5,2,14,0,2,11,930,0,41
19,0.96417,0.6723333333333332,0.3194895003516588,587.922,2,11,0,0,11,932,1,43
20,0.97399,0.677,0.3376932563596424,592.274,1,16,0,1,4,924,1,53
21,0.97995,0.6793333333333332,0.3233848458878049,594.454,0,13,0,1,5,925,0,56
22,0.961215,0.676,0.3746046307187054,587.433,1,15,0,0,13,913,0,58
23,0.97438,0.674,0.3005666568943147,592.184,0,12,0,1,8,936,1,42
24,0.97946,0.673,0.2646051014223787,593.962,1,11,0,1,4,946,1,36
25,0.97882,0.6713333333333332,0.24258903665958384,593.504,0,10,0,1,6,952,1,30
26,0.96508,0.6666666666666666,0.28087919161468233,589.074,0,18,0,0,11,942,0,29
27,0.975945,0.6726666666666666,0.2565966336044639,592.233,0,10,0,0,7,947,1,35
28,0.9717,0.6696666666666666,0.2576450994438292,591.364,0,14,0,0,8,947,0,31
29,0.976015,0.6716666666666666,0.26767048355235973,593.179,0,16,0,0,5,943,0,36
30,0.97558,0.671,0.2548287634874169,592.716,0,13,0,1,6,948,0,32
31,0.976105,0.6723333333333332,0.2605271898891065,593.037,0,12,0,0,6,946,1,35
32,0.972105,0.674,0.2850747990192038,590.437,0,7,0,1,11,940,1,40
33,0.963705,0.6763333333333332,0.3916585129143069,588.723,0,19,0,2,10,910,1,58
34,0.972965,0.6773333333333332,0.3610467811560376,591.987,0,16,0,4,7,918,0,55
35,0.96831,0.6746666666666666,0.3616126465573127,590.548,1,16,0,3,8,921,1,50
36,0.96683,0.6716666666666666,0.31353689106178345,589.662,0,14,0,0,10,934,3,39
37,0.97619,0.6766666666666666,0.30093050050044073,592.5,0,9,0,0,8,934,2,47
38,0.97469,0.6716666666666666,0.26262517048289,591.776,0,11,0,0,8,946,1,34
39,0.971735,0.6733333333333332,0.29461077944693287,591.083,0,11,0,1,9,938,1,40
40,0.97921,0.675,0.25526881530619705,592.914,0,6,0,0,8,946,1,39
