generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.479875,0.48866666666666664,2.076677101280286,439.939,125,141,121,123,128,131,125,106
1,0.35631,0.3823333333333333,1.9775144510706892,381.432,225,106,148,73,201,97,98,52
2,0.26708,0.3163333333333333,1.8200632501649037,334.816,303,87,137,52,251,88,52,30
3,0.20742,0.2776666666666666,1.675121480090408,303.954,367,85,94,28,272,101,35,18
4,0.209615,0.271,1.609456471574639,300.703,399,85,66,24,250,140,24,12
5,0.210255,0.269,1.5040916251449425,296.223,430,95,41,18,203,199,8,6
6,0.240885,0.2853333333333333,1.4646810465810365,306.481,423,107,26,12,173,246,5,8
7,0.3133,0.3313333333333333,1.4214575597462893,334.506,378,108,14,9,144,331,0,16
8,0.41754,0.3943333333333333,1.4344131087039,378.66,300,115,12,11,116,418,2,26
9,0.516475,0.4576666666666666,1.3719360327070076,418.045,232,99,5,11,99,509,5,40
10,0.634625,0.5213333333333332,1.261047519568882,465.621,153,100,6,18,66,610,5,42
11,0.717145,0.5753333333333333,1.2145093220382766,500.381,89,102,10,17,49,657,11,65
12,0.793425,0.6126666666666666,1.0971732819658822,529.977,51,79,18,14,38,713,12,75
13,0.825565,0.629,0.9928881609775131,539.327,44,55,10,18,37,750,9,77
14,0.871895,0.6463333333333332,0.8228005606078403,555.487,22,41,7,19,35,805,5,66
15,0.92064,0.6643333333333332,0.6925545226672457,574.128,16,35,1,19,15,835,3,76
16,0.926315,0.6733333333333332,0.6932856646413735,575.137,7,25,2,19,26,831,3,87
17,0.941205,0.6793333333333332,0.6730303616257147,580.879,5,21,2,22,20,835,4,91
18,0.93548,0.6786666666666666,0.6946981483879315,578.984,7,21,1,25,20,829,5,92
19,0.937065,0.6796666666666666,0.6586141053175588,579.829,5,23,4,15,19,837,2,95
20,0.934375,0.6753333333333332,0.7025895679953172,579.351,5,30,3,23,18,829,5,87
21,0.93459,0.6746666666666666,0.715797022195314,579.69,3,33,6,25,15,827,7,84
22,0.91199,0.6716666666666666,0.7395809294537298,571.992,1,37,6,18,25,819,9,85
23,0.91302,0.6736666666666666,0.7439394865660199,573.476,1,36,6,14,22,818,16,87
24,0.91457,0.6736666666666666,0.7287236743515135,572.016,1,22,11,10,28,825,19,84
25,0.92687,0.6806666666666666,0.6784232819018334,576.37,1,19,13,7,20,833,11,96
26,0.944345,0.688,0.7040030297968446,583.401,5,18,13,6,12,818,11,117
27,0.93014,0.68,0.709194858081883,577.676,9,21,11,5,15,823,11,105
28,0.926465,0.6733333333333332,0.6658909703549244,576.103,14,23,5,4,15,839,9,91
29,0.917285,0.6703333333333332,0.6607689438142915,572.595,12,23,3,4,20,844,13,81
