generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.47940881763527055,0.495,2.0775470413254755,441.076,123,123,145,118,125,122,120,124
1,0.44458416833667336,0.3813333333333333,1.8054633074805415,436.575,188,65,368,108,87,40,104,40
2,0.4536623246492986,0.30266666666666664,1.315392942727104,435.323,238,21,556,59,50,7,58,11
3,0.4697294589178357,0.284,0.9016157904605628,429.672,201,10,710,8,29,1,38,3
4,0.475501002004008,0.2836666666666666,0.7078177889443015,417.342,173,6,778,2,21,0,18,2
5,0.4883817635270541,0.303,0.5448999739112467,416.111,116,3,851,11,6,0,12,1
6,0.49089679358717436,0.308,0.46921403355174424,413.813,95,6,878,8,2,0,11,0
7,0.4917134268537074,0.3093333333333333,0.4151616069303296,414.058,88,4,892,8,0,0,8,0
8,0.49230961923847694,0.3203333333333333,0.37098917374832613,408.829,61,2,914,9,1,0,13,0
9,0.49515531062124246,0.32166666666666666,0.37594238880566144,413.609,57,4,915,16,2,0,6,0
10,0.4909318637274549,0.316,0.36988244497390893,413.692,71,1,909,9,0,0,10,0
11,0.4935871743486974,0.30566666666666664,0.38539323723919205,416.13,94,0,894,3,1,0,8,0
12,0.4855060120240481,0.31166666666666665,0.41412302493567127,420.461,87,0,891,13,0,0,9,0
13,0.48599699398797597,0.28833333333333333,0.532063913731542,419.333,147,6,834,7,1,0,5,0
14,0.4858817635270541,0.29733333333333334,0.416862286602489,417.87,117,0,874,6,0,0,3,0
15,0.4857364729458918,0.28933333333333333,0.4331328736665544,418.173,136,1,859,3,0,0,1,0
16,0.48041583166332663,0.29333333333333333,0.4261634940269216,411.969,126,1,867,2,0,0,4,0
17,0.4879458917835671,0.29766666666666663,0.4704707109504812,414.806,123,0,860,11,1,0,5,0
18,0.49162825651302605,0.3043333333333333,0.36493860631729813,414.829,93,1,899,2,1,0,4,0
19,0.4910120240480962,0.3023333333333333,0.4162647269545988,413.916,104,1,883,6,1,0,5,0
20,0.4898446893787575,0.30666666666666664,0.39472120627694607,415.761,92,1,894,5,1,0,7,0
