generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.49445891783567136,0.48366666666666663,2.073924497141306,448.746,136,118,137,127,145,106,108,123
1,0.3902254509018036,0.439,2.001237908512011,405.505,155,93,132,65,244,92,123,96
2,0.3189328657314629,0.35433333333333333,1.8119989717041947,373.281,232,81,111,23,326,76,106,45
3,0.2440130260521042,0.38066666666666665,1.6860635403856516,331.585,200,38,58,18,397,100,154,35
4,0.15269038076152305,0.31766666666666665,1.400920011695252,283.577,245,31,33,3,508,80,85,15
5,0.1062374749498998,0.29766666666666663,1.2316173949779075,257.119,254,22,21,1,558,83,59,2
6,0.06796092184368738,0.2623333333333333,1.1295500558797709,234.999,308,22,20,3,555,77,15,0
7,0.04777555110220441,0.273,1.0300429653986423,223.016,268,22,7,2,616,71,14,0
8,0.04776052104208417,0.275,0.9296869914799816,221.963,260,10,0,0,647,68,13,2
9,0.05215430861723447,0.3083333333333333,0.8773664050737326,224.034,166,19,4,0,722,81,6,2
10,0.06761523046092184,0.3286666666666666,0.8690643537402978,233.506,129,17,3,0,739,98,11,3
11,0.05042084168336673,0.31366666666666665,0.8731024057377054,225.134,151,20,3,0,734,74,18,0
12,0.04272044088176353,0.321,0.8475758965444437,219.851,143,14,2,0,738,93,7,3
13,0.0506563126252505,0.321,0.886123952765026,223.673,135,27,4,1,738,83,10,2
14,0.038346693386773545,0.327,0.8636948475212454,217.48,120,40,0,0,739,94,7,0
15,0.04036573146292585,0.31666666666666665,0.811847005763036,218.725,132,26,1,0,759,73,9,0
16,0.03388777555110221,0.2876666666666666,0.8535902302358475,215.844,205,20,0,0,707,61,7,0
17,0.04125751503006012,0.30066666666666664,0.8133022015674082,220.577,167,13,2,1,750,50,16,1
18,0.025395791583166332,0.2693333333333333,0.8182405513073514,212.097,242,7,3,0,698,42,8,0
19,0.02653807615230461,0.2523333333333333,0.8383890378729102,212.847,291,3,2,0,656,36,12,0
20,0.022304609218436872,0.241,0.8063120780705747,210.728,307,6,3,0,655,24,4,1
21,0.020826653306613225,0.241,0.809661316883811,210.123,300,15,2,0,660,18,5,0
22,0.021482965931863728,0.23566666666666666,0.8408666748927476,210.07,313,27,1,0,639,17,3,0
23,0.02497995991983968,0.232,0.882837097936933,212.34,336,17,4,0,611,27,5,0
24,0.02501503006012024,0.24566666666666664,0.7922314099846091,211.859,291,7,2,1,672,21,6,0
25,0.023987975951903807,0.23566666666666666,0.832738150645193,211.646,320,10,5,0,638,23,4,0
26,0.025410821643286573,0.259,0.8719879027578873,211.662,274,14,2,0,659,45,6,0
27,0.026112224448897797,0.266,0.8725761942297333,212.378,246,24,4,0,682,38,6,0
28,0.03053607214428858,0.2683333333333333,0.8484040394638346,214.841,243,14,4,0,691,40,8,0
29,0.031397795591182366,0.281,0.8060880757057168,214.681,207,12,5,0,727,43,5,1
30,0.023677354709418837,0.285,0.684215472168643,210.436,179,8,2,0,777,29,5,0
31,0.03206412825651302,0.285,0.7011446372316842,215.108,186,4,1,0,768,28,13,0
32,0.04351202404809619,0.29633333333333334,0.841610165080081,221.549,187,8,6,0,724,66,8,1
33,0.035981963927855715,0.2886666666666666,0.8138943336706601,217.544,195,9,4,0,732,48,11,1
34,0.036412825651302605,0.29133333333333333,0.8662728351214529,217.118,189,27,3,0,719,54,7,1
35,0.05232965931863728,0.29433333333333334,0.8844927825978218,226.069,192,19,2,1,713,58,14,1
36,0.05745991983967936,0.29033333333333333,1.0100151149612164,228.289,218,34,5,0,655,72,15,1
37,0.051698396793587176,0.29933333333333334,1.029247774049246,223.963,224,25,3,0,626,112,10,0
38,0.04733967935871743,0.304,1.029376522738858,221.685,206,36,2,1,640,108,5,2
39,0.061673346693386775,0.315,0.9695032220914961,230.18,168,34,3,0,683,104,7,1
40,0.05571142284569138,0.31266666666666665,0.9971900398431452,227.84,165,39,9,0,684,91,12,0
41,0.0555811623246493,0.31966666666666665,0.9443314140552244,228.394,140,34,6,1,723,75,19,2
42,0.03142785571142285,0.304,0.8832265667988013,215.095,164,35,3,1,722,71,4,0
43,0.032605210420841683,0.29166666666666663,0.7831696587446951,215.63,175,21,1,1,753,41,8,0
44,0.04221442885771543,0.3063333333333333,0.875843317360671,221.778,145,51,2,1,739,53,8,1
