generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.500235,0.495,2.0775470413254755,450.271,123,123,145,118,125,122,120,124
1,0.39269,0.3703333333333333,1.8708938780147113,405.244,210,64,297,50,148,78,113,40
2,0.35408,0.276,1.5684196677530877,387.806,328,34,365,28,133,31,65,16
3,0.336295,0.23966666666666667,1.3947315953870676,380.543,367,23,391,15,137,23,40,4
4,0.28254,0.192,1.2504222661635016,354.39,472,16,331,9,134,12,25,1
5,0.118125,0.107,0.9575684451090539,266.513,708,16,121,3,128,8,14,2
6,0.046335,0.06333333333333332,0.6611904785038195,226.807,821,17,41,0,111,3,6,1
7,0.01575,0.04,0.4629982978640266,209.326,882,19,13,0,84,2,0,0
8,0.011715,0.028666666666666663,0.37122462598226846,206.925,916,19,10,0,53,1,1,0
9,0.010085,0.024666666666666663,0.3282010804626494,205.923,928,16,8,0,46,2,0,0
10,0.009485,0.024333333333333332,0.3285901446231644,205.267,931,31,7,0,27,4,0,0
11,0.01672,0.028,0.35878705141027784,208.638,926,36,8,2,20,8,0,0
12,0.020095,0.030333333333333334,0.37528464991911104,210.511,920,45,11,1,13,10,0,0
13,0.02423,0.029333333333333333,0.36343086215028614,212.99,925,36,17,1,9,12,0,0
14,0.018755,0.03133333333333333,0.3868890687503711,209.949,920,38,11,3,17,11,0,0
15,0.014255,0.029333333333333333,0.3625322852990666,207.639,923,46,7,1,14,8,0,1
16,0.01891,0.035,0.4133879189482583,210.426,912,44,10,0,18,14,1,1
17,0.01529,0.03833333333333333,0.4350425343770106,208.282,902,53,5,1,23,16,0,0
18,0.018155,0.045,0.4841117915371015,209.887,890,54,9,0,22,24,1,0
19,0.031425,0.05,0.5066799119492256,216.015,882,62,7,1,18,29,0,1
20,0.031995,0.053,0.5216479476530056,215.165,876,61,3,0,27,31,0,2
21,0.040255,0.06266666666666666,0.602602534185029,219.963,856,62,10,1,30,39,0,2
22,0.033695,0.068,0.6561180146206018,217.525,838,77,9,1,37,34,1,3
23,0.031945,0.058666666666666666,0.5867759935258889,216.543,858,73,9,2,26,31,1,0
24,0.032085,0.056666666666666664,0.5690386228691839,215.883,863,69,9,2,26,31,0,0
25,0.02949,0.049666666666666665,0.5027628852573682,214.688,884,58,6,3,19,30,0,0
26,0.03412,0.05233333333333333,0.5411681887280458,217.246,872,65,12,1,22,28,0,0
27,0.02911,0.050666666666666665,0.5098967918061188,213.754,881,60,5,1,22,30,0,1
28,0.033375,0.057666666666666665,0.5749741849745859,216.475,867,54,8,3,33,33,0,2
29,0.02354,0.051666666666666666,0.5336611726522205,211.586,873,54,4,1,41,27,0,0
30,0.03134,0.05033333333333333,0.5264337255150353,216.104,877,59,9,1,27,27,0,0
31,0.0316,0.056666666666666664,0.550493751982661,215.114,865,67,5,0,28,35,0,0
32,0.033705,0.05366666666666666,0.5101668557859773,216.429,880,52,7,0,20,41,0,0
33,0.045245,0.06766666666666665,0.6009059331807846,221.531,849,68,8,0,23,52,0,0
