generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.48924,0.48866666666666664,2.076677101280286,222.088,125,141,121,123,128,131,125,106
1,0.40175,0.41466666666666663,2.022133921780582,196.827,201,120,126,78,182,124,95,74
2,0.37523,0.3866666666666666,1.9541890092751952,186.567,241,94,120,67,211,140,60,67
3,0.35773,0.37266666666666665,1.9096765949806362,181.281,265,93,105,61,207,166,50,53
4,0.36317,0.3723333333333333,1.880752326210763,181.931,291,82,86,65,186,190,47,53
5,0.36874,0.362,1.8319986546840576,181.848,312,90,79,60,165,215,35,44
6,0.37845,0.35566666666666663,1.769917805292381,181.901,333,78,75,61,152,240,23,38
7,0.39632,0.36233333333333334,1.7345929228180315,185.172,339,74,63,55,142,264,19,44
8,0.40991,0.37066666666666664,1.6928327932275458,186.597,345,63,55,53,131,288,14,51
9,0.42736,0.38066666666666665,1.6749661566766625,189.598,347,62,48,45,117,303,15,63
10,0.43442,0.3813333333333333,1.6293372466967004,190.958,345,65,45,45,109,329,9,53
11,0.46582,0.3916666666666666,1.5758083064148478,197.628,338,67,43,34,92,366,7,53
12,0.49492,0.3996666666666666,1.5101068558486967,202.93,343,52,37,43,73,399,6,47
13,0.51607,0.41433333333333333,1.5290367910190013,207.663,330,59,33,37,63,407,13,58
14,0.538,0.424,1.492437953194304,211.294,322,51,37,37,55,430,9,59
15,0.54405,0.4343333333333333,1.4399709788701955,212.337,307,57,24,29,57,462,9,55
16,0.57057,0.458,1.4321117044017992,216.801,281,63,16,26,54,481,10,69
17,0.59286,0.466,1.4235604513598428,221.566,263,64,24,28,49,502,9,61
18,0.61164,0.4756666666666666,1.4008500601028573,225.736,254,58,26,31,40,521,11,59
19,0.63369,0.4913333333333333,1.3890574502846915,230.303,233,60,27,29,37,539,11,64
20,0.65776,0.5096666666666666,1.3694680306202875,235.676,210,60,26,25,31,563,19,66
21,0.66307,0.5166666666666666,1.3761573723900644,236.587,194,58,28,26,41,571,17,65
22,0.69036,0.5303333333333332,1.3520431110201827,242.06,173,55,33,26,42,591,13,67
23,0.70367,0.537,1.3148198264718063,244.593,166,57,32,26,36,606,9,68
24,0.72601,0.5463333333333332,1.2595372561827833,248.551,150,59,29,24,33,635,10,60
25,0.73203,0.5546666666666666,1.226726193812087,249.245,136,50,27,25,42,655,10,55
26,0.74681,0.5656666666666667,1.2124440291359584,252.633,123,58,23,27,32,666,15,56
27,0.78362,0.5826666666666667,1.1377735850684092,259.56,107,45,22,25,30,698,14,59
28,0.79957,0.595,1.119317849638566,262.925,91,44,16,33,36,707,10,63
29,0.81901,0.6053333333333333,1.0674383287290214,266.045,83,36,12,33,37,724,8,67
30,0.82615,0.618,1.0802134183552128,267.479,75,38,12,30,36,714,5,90
31,0.82834,0.626,1.0805764958493225,268.406,64,46,8,28,40,710,4,100
32,0.86148,0.643,1.0050726093576807,274.792,54,33,3,32,30,736,9,103
33,0.85706,0.645,1.0317527417507586,274.142,49,39,6,31,30,728,9,108
34,0.88513,0.651,0.9583254637248732,279.293,42,33,9,29,20,757,11,99
35,0.89446,0.6593333333333332,0.9752291437192151,280.674,38,28,8,32,21,748,14,111
