generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.518325,0.513,2.074860962694341,456.227,112,137,130,136,111,110,123,141
1,0.618675,0.64,1.9397026203178243,493.443,64,52,77,107,104,146,169,281
2,0.67571,0.7086666666666667,1.7808468080990136,511.514,38,33,57,101,90,127,172,382
3,0.70118,0.749,1.642781060824986,522.428,28,14,45,91,66,123,205,428
4,0.71899,0.789,1.4601519248542512,528.402,16,11,41,52,57,90,225,508
5,0.71606,0.803,1.3801322199520034,525.522,13,9,38,39,47,83,242,529
6,0.73898,0.8273333333333334,1.2784283583539784,533.676,3,6,33,54,31,67,248,558
7,0.73522,0.8403333333333334,1.1589866180761548,533.386,1,4,31,43,31,34,267,589
8,0.740505,0.8426666666666667,1.1390847616975992,534.869,1,0,33,44,26,37,270,589
9,0.743105,0.8516666666666667,1.1059539975639117,537.117,0,1,27,35,25,45,259,608
10,0.73687,0.8503333333333334,1.0819099240563055,534.704,0,1,22,28,27,41,280,601
11,0.732425,0.8503333333333334,1.0665049179671484,533.255,2,1,18,29,23,35,295,597
12,0.72774,0.8486666666666667,1.0564945644348493,530.422,1,2,25,19,24,33,297,599
13,0.72287,0.8526666666666667,0.9984240947142605,529.822,0,1,25,15,23,22,307,607
14,0.725975,0.8536666666666666,1.017704202079735,530.179,0,0,15,33,20,25,311,596
15,0.73417,0.8586666666666666,0.9754862773790082,533.088,1,1,14,19,22,21,307,615
16,0.733005,0.8593333333333334,0.9673459282550186,531.601,0,0,18,15,18,27,308,614
17,0.73262,0.8613333333333334,0.9337676497886681,531.586,0,0,14,9,20,25,314,618
18,0.733745,0.862,0.9602460481128512,532.807,0,1,16,13,22,25,298,625
19,0.734655,0.8626666666666666,0.9596460293130739,533.221,0,0,18,19,17,23,300,623
20,0.74066,0.8646666666666666,0.9435467655383517,534.22,1,1,14,20,12,21,308,623
21,0.76154,0.8766666666666666,0.9057282860726853,540.24,0,0,17,22,8,21,277,655
22,0.744955,0.8663333333333334,0.9477571317705119,535.523,1,0,16,29,8,20,301,625
23,0.753065,0.8703333333333334,0.9403128283105935,537.455,0,0,17,30,11,18,285,639
24,0.76027,0.8756666666666666,0.9111629068506515,540.036,0,0,10,30,6,23,288,643
25,0.75795,0.869,0.9673849932867419,538.824,0,1,15,33,12,23,281,635
26,0.765435,0.874,0.9652932803526412,542.053,1,0,14,34,13,27,260,651
27,0.760275,0.8733333333333334,0.9683606277292687,540.701,1,0,13,31,18,27,257,653
28,0.76373,0.8783333333333334,0.9146076439542301,541.624,1,0,18,28,13,14,258,668
29,0.769745,0.8786666666666666,0.9095488142329122,542.869,0,0,23,26,8,17,259,667
30,0.7841,0.8813333333333334,0.9341409150932186,547.222,0,3,23,29,8,22,237,678
31,0.778425,0.8796666666666666,0.9355322324276684,543.875,0,0,11,37,11,25,255,661
32,0.776955,0.8856666666666666,0.8798826597248116,545.129,0,0,14,21,10,22,252,681
33,0.783735,0.887,0.862795256669324,545.349,0,0,9,22,10,20,259,680
34,0.77371,0.888,0.8195975544493236,542.05,0,1,9,14,8,13,273,682
35,0.77336,0.889,0.8424202435594872,543.178,0,3,6,18,8,18,263,684
36,0.76627,0.882,0.8599857911427538,539.64,0,3,7,25,2,17,288,658
37,0.759515,0.8806666666666666,0.8618066408092655,539.309,0,1,8,19,6,19,290,657
38,0.758275,0.8833333333333334,0.8324370172185862,538.533,0,0,7,15,6,18,291,663
39,0.751905,0.881,0.8456713770180391,538.127,0,0,5,11,14,20,288,662
40,0.76015,0.8866666666666666,0.8215390148088678,540.556,0,0,3,13,15,16,275,678
41,0.77699,0.8996666666666666,0.7468464740605182,545.694,0,0,3,5,8,18,256,710
42,0.764955,0.8896666666666666,0.7832129497693509,542.139,0,1,2,10,13,10,279,685
43,0.75204,0.8813333333333334,0.836163666452441,537.674,1,0,5,9,11,20,292,662
44,0.750145,0.8803333333333334,0.8449114530597461,537.685,0,1,5,11,14,17,291,661
45,0.742985,0.877,0.8655252768932573,534.573,0,0,5,14,11,23,300,647
46,0.741035,0.8733333333333334,0.8534457531487026,533.521,1,0,6,11,8,19,319,636
47,0.74693,0.8753333333333334,0.8642806173092809,535.118,0,0,7,14,13,17,303,646
48,0.760165,0.8826666666666666,0.8505534537391028,540.883,0,0,7,15,8,22,285,663
49,0.75943,0.878,0.8919811272548137,539.656,0,0,10,22,11,20,282,655
50,0.752395,0.878,0.8647131828256562,538.707,0,0,11,15,9,18,293,654
51,0.744075,0.8746666666666666,0.8580206726307621,535.211,0,0,8,9,8,24,311,640
52,0.74109,0.8736666666666666,0.8561651763666185,534.158,0,0,7,11,11,18,314,639
53,0.73437,0.8703333333333334,0.8534419897018538,531.748,0,0,12,6,10,17,322,633
54,0.72665,0.865,0.874268433632434,529.55,0,0,12,8,11,17,334,618
55,0.72398,0.8633333333333334,0.890694636942054,529.354,0,0,11,11,13,17,334,614
56,0.739775,0.8706666666666666,0.8883695495089776,533.413,0,1,9,13,7,25,316,629
57,0.735525,0.8683333333333334,0.9084881545012186,533.281,1,0,11,20,11,17,311,629
