generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.48432364729458915,0.501,2.0776442219010236,440.429,125,139,112,119,127,125,122,131
1,0.3994238476953908,0.4,1.6949221745529208,386.599,167,406,37,128,60,147,18,37
2,0.27105210420841686,0.3753333333333333,1.1581855368099696,324.18,103,654,7,95,22,103,1,15
3,0.23791583166332667,0.36966666666666664,0.9196035074777873,311.534,63,746,3,70,19,95,1,3
4,0.16052104208416834,0.36366666666666664,0.6730869396912726,275.41,41,823,2,55,2,77,0,0
5,0.11448396793587175,0.35266666666666663,0.40309517037573095,251.721,17,908,0,39,0,36,0,0
6,0.08289078156312625,0.34933333333333333,0.3465070890951707,235.981,13,925,0,38,1,23,0,0
7,0.09608216432865732,0.3476666666666666,0.3129259149143241,241.498,11,934,1,35,0,19,0,0
8,0.06667835671342685,0.347,0.32103574676117225,227.869,12,933,2,41,1,10,0,1
9,0.050465931863727456,0.344,0.2300971340934782,222.793,6,957,0,20,1,14,0,2
10,0.041427855711422844,0.3406666666666666,0.24407787675152692,218.161,12,954,0,17,1,15,0,1
11,0.022409819639278558,0.3383333333333333,0.11862837419222562,208.887,3,979,0,15,0,3,0,0
12,0.022484969939879758,0.3373333333333333,0.1179845437393797,209.412,4,980,0,11,0,5,0,0
13,0.04528056112224449,0.3406666666666666,0.18298698346373862,221.432,6,966,0,17,0,11,0,0
14,0.05122745490981964,0.344,0.2241085592444816,223.075,6,956,0,21,0,17,0,0
15,0.072750501002004,0.3423333333333333,0.19411312858583588,232.007,5,963,0,12,0,20,0,0
16,0.10637274549098197,0.35133333333333333,0.30073293351799074,245.05,6,934,0,41,0,19,0,0
17,0.07551603206412826,0.34833333333333333,0.2699731735823903,230.883,8,939,0,48,0,5,0,0
18,0.06392785571142284,0.3423333333333333,0.25409859766430104,228.46,12,949,0,26,0,13,0,0
19,0.06611222444889779,0.345,0.22511644665369707,229.288,5,955,0,26,0,14,0,0
