generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.48852,0.4933333333333333,2.07343819052586,222.062,115,158,136,116,119,115,118,123
1,0.31764,0.36766666666666664,1.643110965010949,176.534,184,435,48,102,69,125,14,23
2,0.22764,0.35266666666666663,1.1839248689143012,153.512,131,644,15,70,28,102,3,7
3,0.19572,0.35833333333333334,0.9007832559690262,145.77,79,754,6,63,10,83,2,3
4,0.15594,0.35266666666666663,0.7121098419399918,136.684,61,813,6,56,1,63,0,0
5,0.14525,0.35866666666666663,0.6053917124100956,133.721,37,847,1,48,2,65,0,0
6,0.13591,0.36133333333333334,0.5364709560200306,131.753,23,869,0,45,2,60,0,1
7,0.11966,0.35666666666666663,0.487828688534571,128.216,23,884,1,34,0,57,0,1
8,0.1046,0.358,0.4512041385068248,125.088,12,898,3,34,2,50,0,1
9,0.10042,0.35666666666666663,0.4117640247462788,123.444,7,909,3,38,4,39,0,0
10,0.08624,0.35033333333333333,0.40108495592346255,119.952,17,913,0,28,3,38,0,1
11,0.07186,0.3486666666666666,0.32565693050380745,116.412,11,931,0,26,1,31,0,0
12,0.09743,0.355,0.3818272223198416,122.391,9,916,1,30,1,42,0,1
13,0.0909,0.35266666666666663,0.35966945246175785,121.082,11,921,0,31,0,36,0,1
14,0.085,0.3516666666666666,0.3573549757392398,119.57,11,924,1,31,0,31,0,2
15,0.09078,0.353,0.33944190694335113,120.66,8,926,0,33,0,32,0,1
16,0.09087,0.352,0.36730029275244785,120.371,13,918,0,34,0,35,0,0
17,0.07903,0.349,0.32935360772014893,118.009,11,930,0,29,1,29,0,0
18,0.07442,0.3473333333333333,0.2865597020320566,116.54,8,941,0,29,1,21,0,0
19,0.06697,0.3453333333333333,0.2702100953458711,114.597,9,945,0,31,1,14,0,0
20,0.0583,0.3453333333333333,0.2455208611150453,113.0,5,952,1,25,1,16,0,0
21,0.05952,0.3453333333333333,0.28165305670994933,114.19,10,943,0,21,1,25,0,0
22,0.07322,0.3473333333333333,0.3195089369725964,116.932,13,932,0,25,0,30,0,0
23,0.07901,0.35033333333333333,0.3111323646301813,118.097,8,933,0,31,0,28,0,0
24,0.09473,0.35366666666666663,0.36100903388602373,121.255,10,922,0,34,0,31,0,3
25,0.07948,0.3506666666666666,0.31331966997687993,117.796,6,934,1,32,1,26,0,0
26,0.07388,0.35033333333333333,0.3243976160179956,117.22,8,932,2,21,0,36,0,1
27,0.05853,0.3446666666666666,0.2714973562594002,113.987,9,946,2,17,0,26,0,0
28,0.05334,0.3453333333333333,0.27159750267408,112.79,9,945,0,16,1,29,0,0
29,0.06798,0.349,0.2781906293718147,116.128,6,941,0,19,0,34,0,0
30,0.06833,0.348,0.2862247178605136,115.853,8,940,0,23,0,29,0,0
31,0.07129,0.349,0.29701769411572704,116.145,8,937,0,25,0,30,0,0
32,0.06872,0.3476666666666666,0.29736967205627435,115.294,8,940,0,28,2,21,0,1
33,0.0818,0.34933333333333333,0.3161656949959254,118.46,10,932,0,34,0,24,0,0
34,0.07734,0.349,0.2875324522376053,117.216,7,939,0,33,0,21,0,0
35,0.06995,0.3463333333333333,0.28254105894218196,115.137,9,942,1,31,0,17,0,0
36,0.06661,0.347,0.2661682317793929,114.863,7,945,0,29,0,19,0,0
37,0.0657,0.347,0.2748322154648838,114.728,7,945,1,27,0,19,0,1
38,0.07455,0.348,0.311402323849914,116.927,10,936,1,28,0,24,0,1
39,0.06578,0.347,0.2839754125237601,114.842,8,943,1,25,0,22,0,1
40,0.06833,0.349,0.28884882220066305,115.899,6,941,1,25,0,26,0,1
41,0.07237,0.349,0.3036970995528674,116.661,9,935,0,21,0,35,0,0
42,0.0749,0.35,0.31422959715162313,117.716,9,933,0,20,0,37,0,1
43,0.05923,0.3466666666666666,0.2766422782776945,114.573,9,942,0,15,0,34,0,0
44,0.06226,0.349,0.2668138691082467,115.074,5,943,0,15,0,37,0,0
45,0.05968,0.3463333333333333,0.2730763438962214,114.684,8,944,1,15,0,32,0,0
46,0.05567,0.3453333333333333,0.25572844836422687,113.411,8,949,0,15,0,27,0,1
47,0.06252,0.3463333333333333,0.2836593421384785,114.886,10,943,0,18,0,27,0,2
48,0.06392,0.3476666666666666,0.26613777065794153,114.818,6,946,0,21,0,26,0,1
49,0.05945,0.347,0.2310863159789858,113.677,3,954,0,18,0,24,0,1
50,0.07124,0.35133333333333333,0.26972428932843306,116.138,2,943,0,27,0,27,0,1
51,0.07052,0.34833333333333333,0.25514533093044167,116.054,4,947,0,27,0,22,0,0
52,0.07513,0.351,0.27484677331056595,117.319,3,941,0,27,0,29,0,0
53,0.07121,0.349,0.297431152979074,116.507,7,939,1,26,0,26,0,1
54,0.07058,0.347,0.28402296151535966,116.064,9,941,0,26,0,24,0,0
55,0.07366,0.34933333333333333,0.30888574764439053,116.87,9,934,0,30,0,27,0,0
56,0.07523,0.349,0.32082270642879473,117.313,9,933,1,25,1,31,0,0
57,0.08193,0.35,0.32390258052255877,118.885,10,930,0,31,0,29,0,0
58,0.07137,0.3486666666666666,0.30039694276994355,116.661,9,936,0,21,0,34,0,0
59,0.07742,0.35266666666666663,0.30764236099806763,118.064,5,932,0,23,0,40,0,0
60,0.07298,0.3506666666666666,0.29442939137652396,117.328,6,936,0,19,0,39,0,0
61,0.08188,0.35266666666666663,0.34024540668202097,119.708,9,924,0,24,0,43,0,0
62,0.0839,0.353,0.34978512344955026,120.22,9,922,0,22,1,46,0,0
63,0.09598,0.35933333333333334,0.3561869354868212,122.628,4,915,0,19,0,61,0,1
64,0.09562,0.35733333333333334,0.3440952018456695,122.718,3,922,1,25,0,48,0,1
65,0.09446,0.35466666666666663,0.36940901148206995,122.124,7,920,1,30,2,39,0,1
66,0.09167,0.35266666666666663,0.35858696403854307,120.341,11,921,0,40,0,27,0,1
67,0.09917,0.354,0.39511044649661214,122.399,13,914,0,37,1,32,0,3
68,0.09966,0.35533333333333333,0.37757377633541755,122.992,9,918,1,35,0,34,0,3
