generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.480495,0.48366666666666663,2.073924497141306,442.629,136,118,137,127,145,106,108,123
1,0.37242,0.3923333333333333,1.9732918126339136,391.87,220,83,160,62,198,94,125,58
2,0.286195,0.318,1.8228584946420514,345.183,321,73,141,38,218,97,84,28
3,0.21727,0.2716666666666666,1.6447392342243319,308.0,402,63,92,22,239,120,49,13
4,0.19118,0.2626666666666666,1.5602274676045302,290.79,427,67,54,23,252,139,23,15
5,0.21667,0.2726666666666666,1.5368411971976204,297.646,432,72,41,28,222,179,9,17
6,0.25884,0.29733333333333334,1.532546395397442,315.488,410,78,31,25,195,236,9,16
7,0.31165,0.3306666666666666,1.5266572161250416,336.716,365,95,20,22,178,296,9,15
8,0.370805,0.374,1.5412476703447728,361.009,314,93,16,23,167,352,9,26
9,0.434085,0.41233333333333333,1.4713962903148292,384.631,280,84,13,16,140,427,6,34
10,0.526785,0.4616666666666666,1.3971026733603598,422.607,223,84,13,10,111,512,8,39
11,0.586715,0.5003333333333333,1.3300157816085247,444.735,180,81,10,11,91,573,11,43
12,0.66023,0.5393333333333332,1.2814704786191624,475.258,132,88,12,11,73,618,11,55
13,0.73842,0.584,1.168220009863962,505.218,84,64,15,12,69,680,8,68
14,0.79831,0.6183333333333333,1.0563470062442217,527.854,48,59,11,14,59,723,6,80
15,0.83607,0.6413333333333333,0.9709976641127291,541.898,32,43,10,15,53,749,4,94
16,0.87422,0.6583333333333332,0.9205791875439265,558.17,18,46,12,18,34,764,5,103
17,0.884955,0.6613333333333332,0.8978379023811293,562.721,13,48,13,19,31,770,4,102
18,0.914125,0.6816666666666666,0.8146242041917016,572.163,6,21,12,19,29,788,6,119
19,0.912735,0.6816666666666666,0.8457323562551726,571.671,10,19,12,19,24,782,14,120
20,0.91539,0.6796666666666666,0.8314447316201925,572.116,14,20,11,11,20,787,19,118
21,0.9176,0.6823333333333332,0.799798050254952,572.328,11,21,8,8,20,794,20,118
22,0.93422,0.6883333333333332,0.7633844903140391,578.11,11,17,9,8,16,798,12,129
23,0.93544,0.6936666666666667,0.7612057288282703,577.71,8,13,7,9,22,792,10,139
24,0.9389,0.7006666666666667,0.7637687714602458,579.59,6,16,8,6,18,781,9,156
25,0.93686,0.6996666666666667,0.7682250562971368,578.846,5,15,8,12,19,783,7,151
