generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.4601102204408818,0.48866666666666664,2.076677101280286,429.386,125,141,121,123,128,131,125,106
1,0.3753056112224449,0.42366666666666664,1.859302783112796,380.419,151,345,65,100,80,153,43,63
2,0.3125951903807615,0.3936666666666666,1.634589513087442,352.584,144,458,41,74,63,162,27,31
3,0.33774549098196394,0.3936666666666666,1.429322910575014,360.702,119,537,20,55,50,182,11,26
4,0.3086322645290581,0.408,1.2020131749913001,350.933,64,633,11,51,30,180,5,26
5,0.26529559118236473,0.3993333333333333,1.0383217806742888,329.553,57,674,6,62,14,180,1,6
6,0.24281062124248498,0.392,0.8194421615629726,315.231,30,764,2,52,5,139,1,7
7,0.2525150300601202,0.388,0.8447949928877782,318.904,37,769,2,61,3,112,4,12
8,0.23586673346693388,0.3956666666666666,0.7578483692013098,312.027,17,793,1,58,2,111,1,17
9,0.21389278557114227,0.3913333333333333,0.6818399549752008,303.389,10,809,4,54,0,116,0,7
10,0.23379258517034068,0.391,0.6334581060559153,308.903,4,823,2,65,0,100,0,6
11,0.3089879759519038,0.4,0.7687215046060141,343.248,14,785,3,82,0,100,0,16
12,0.28414829659318636,0.4136666666666666,0.8394090353332899,332.122,10,747,2,96,3,129,0,13
13,0.24380761523046093,0.395,0.7543546365888062,318.22,18,789,1,71,1,108,0,12
14,0.20866733466933868,0.3913333333333333,0.6815719148780379,302.002,14,804,1,46,0,128,0,7
15,0.20928356713426854,0.3843333333333333,0.6227890076430755,298.441,10,832,2,47,0,102,0,7
16,0.22115731462925853,0.3946666666666666,0.6954322761131363,303.021,7,806,3,73,1,102,0,8
17,0.22491983967935872,0.37566666666666665,0.6066864859053986,301.372,16,844,0,60,1,74,1,4
18,0.22237975951903807,0.3843333333333333,0.629614822597383,301.367,10,828,0,80,1,78,1,2
19,0.22981462925851703,0.3843333333333333,0.6049285700973266,303.193,8,838,0,78,0,69,0,7
20,0.25012024048096193,0.3896666666666666,0.6057281578357929,310.74,3,830,0,81,0,81,0,5
21,0.2293186372745491,0.3856666666666666,0.6086676146038176,300.96,8,834,0,97,0,54,0,7
22,0.23682865731462927,0.3893333333333333,0.630979340301233,301.585,6,830,0,90,1,62,0,11
23,0.2034118236472946,0.38066666666666665,0.5529032495098499,286.681,6,853,0,93,0,41,0,7
24,0.17692384769539077,0.372,0.500776624933317,275.548,8,870,0,83,0,37,0,2
25,0.14407314629258516,0.36566666666666664,0.5118276595715886,262.265,16,871,1,78,0,33,0,1
26,0.11660320641282565,0.35933333333333334,0.4239255658502512,249.93,9,900,4,62,0,25,0,0
27,0.16071643286573145,0.35733333333333334,0.45131474723338705,267.719,19,892,0,65,0,22,0,2
28,0.18804609218436874,0.36566666666666664,0.558746359980057,278.27,23,857,3,91,0,23,0,3
29,0.19986472945891784,0.367,0.48632939847011136,283.979,14,871,0,92,0,23,0,0
30,0.180811623246493,0.371,0.4920379130864564,276.154,9,868,1,96,0,26,0,0
31,0.16995991983967937,0.364,0.46443960109334725,271.632,13,883,0,78,0,25,0,1
32,0.17916332665330661,0.367,0.4940036802228254,276.803,12,874,0,78,1,35,0,0
33,0.19599699398797596,0.37466666666666665,0.5627648805417066,284.401,13,849,1,90,0,47,0,0
34,0.22111723446893788,0.3733333333333333,0.5486414170900752,293.815,15,852,0,101,0,30,0,2
35,0.23200901803607216,0.37766666666666665,0.5745499224730329,297.865,12,845,1,102,0,37,0,3
36,0.22551603206412826,0.37966666666666665,0.5737986865039211,295.597,11,842,1,112,0,30,0,4
37,0.25638276553106215,0.37766666666666665,0.5663460249389937,307.54,10,849,1,102,1,33,0,4
38,0.24135270541082166,0.383,0.5842309205062284,299.81,12,830,0,129,0,26,0,3
39,0.26730961923847696,0.3893333333333333,0.6284207829276307,312.563,10,815,0,134,0,37,1,3
40,0.22629258517034068,0.39,0.6425031183085076,297.314,9,825,1,109,0,42,0,14
41,0.20878256513026053,0.3753333333333333,0.5813389775697992,290.891,14,854,1,76,0,46,0,9
42,0.18188376753507013,0.381,0.5815344750145295,278.148,10,847,0,94,0,39,0,10
43,0.1295991983967936,0.36566666666666664,0.4467073534051482,258.13,6,891,0,61,1,40,0,1
44,0.15286072144288576,0.36333333333333334,0.5203875998301569,269.741,19,877,0,56,1,41,0,6
45,0.1487424849699399,0.3683333333333333,0.5508716059427722,268.833,17,865,1,58,0,54,0,5
46,0.18732965931863726,0.367,0.5237830765849691,285.419,16,873,0,45,0,60,0,6
47,0.2451553106212425,0.3896666666666666,0.665427571259132,307.623,12,824,0,70,0,77,0,17
48,0.2773647294589178,0.3923333333333333,0.7331945738875465,324.514,18,797,2,108,0,63,0,12
49,0.2922945891783567,0.3946666666666666,0.7737137231442821,329.744,17,788,4,91,2,86,0,12
50,0.3117685370741483,0.4026666666666666,0.7623597567762597,340.911,10,776,2,97,1,107,0,7
51,0.3152304609218437,0.3993333333333333,0.7489838428760103,340.796,11,786,1,100,2,91,0,9
52,0.3598246492985972,0.42166666666666663,0.928630748269317,359.317,21,718,0,113,2,119,0,27
53,0.34584669338677354,0.417,0.890555020459744,355.633,21,729,0,111,0,117,0,22
54,0.31412324649298595,0.401,0.7956046382646986,342.749,17,768,1,100,2,104,0,8
55,0.30950400801603206,0.4103333333333333,0.8236233202700289,340.049,13,745,1,115,2,119,0,5
56,0.3043837675350701,0.3993333333333333,0.819288323519553,335.879,19,765,4,110,3,91,0,8
57,0.32212925851703406,0.3996666666666666,0.7876639274661077,339.961,18,766,1,120,2,89,0,4
58,0.33346693386773546,0.3986666666666666,0.7906131736159496,343.74,16,765,0,138,9,69,1,2
59,0.33879258517034067,0.3996666666666666,0.7531613326731594,343.463,17,771,1,151,0,54,1,5
60,0.3433266533066132,0.3926666666666666,0.7569189957576176,346.34,28,768,0,154,1,46,0,3
61,0.3182815631262525,0.3993333333333333,0.7233212983038759,335.441,11,787,1,138,1,53,0,9
62,0.30594188376753506,0.3903333333333333,0.7394844850349281,329.304,25,791,1,126,0,44,0,13
63,0.25571142284569137,0.391,0.7790987764964166,309.546,29,782,1,121,1,51,0,15
64,0.2049048096192385,0.38,0.6918178447621377,289.649,24,816,3,101,0,48,1,7
