generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.4971943887775551,0.493,2.0753451338642512,450.304,129,109,132,143,134,114,127,112
1,0.6212575150300601,0.522,1.9640918732879227,495.219,108,130,152,273,54,65,100,118
2,0.699068136272545,0.558,1.70823896804419,520.41,60,109,167,432,27,42,66,97
3,0.7118937875751503,0.5626666666666666,1.4335304633761656,524.648,45,89,196,535,5,32,30,68
4,0.7526553106212425,0.5496666666666666,1.2977232989880902,535.014,31,99,230,558,4,14,20,44
5,0.7619739478957915,0.564,1.1397866866012605,536.936,30,85,195,634,5,9,5,37
6,0.7822194388777555,0.5686666666666667,1.0398827745462038,544.279,14,70,219,653,4,3,10,27
7,0.8125751503006012,0.6,0.9660205599679781,551.27,10,63,163,705,0,2,11,46
8,0.8402755511022044,0.5963333333333333,0.9175577013839076,558.099,18,61,143,733,0,0,16,29
9,0.8639078156312625,0.6176666666666666,0.7187014288268818,564.75,14,34,112,808,0,1,4,27
10,0.883436873747495,0.6186666666666666,0.6578094504624549,569.268,6,33,118,820,0,1,3,19
11,0.9090430861723446,0.6356666666666666,0.5050063835791166,575.907,2,27,76,877,0,1,3,14
12,0.9064228456913828,0.634,0.4655801747228013,574.746,3,22,78,886,0,1,2,8
13,0.8857114228456914,0.639,0.5641896844163677,570.232,2,27,75,863,0,0,10,23
14,0.8898246492985972,0.6353333333333333,0.5144837482512463,569.721,9,14,84,871,0,0,0,22
15,0.9007665330661323,0.637,0.5523203803372083,574.053,3,19,90,859,0,0,3,26
16,0.9024549098196393,0.6453333333333332,0.5051869575456722,574.492,2,17,69,880,1,0,4,27
17,0.90874749498998,0.6353333333333333,0.5249266711244048,576.196,2,21,85,870,0,2,4,16
18,0.9076903807615231,0.6413333333333333,0.4976495134406887,575.519,2,19,73,881,0,1,4,20
19,0.9045240480961924,0.6386666666666666,0.45414715997916655,574.729,0,16,80,887,0,0,5,12
20,0.90937374749499,0.643,0.44006229773521843,575.969,0,11,76,892,0,0,5,16
21,0.9024649298597195,0.643,0.4410873082616482,574.122,1,16,70,894,0,0,2,17
22,0.8910170340681363,0.6393333333333333,0.5746224732036214,571.721,3,19,92,850,0,0,1,35
23,0.8786072144288577,0.6416666666666666,0.5462783768774712,568.66,0,18,90,857,0,0,2,33
24,0.8895991983967936,0.6263333333333333,0.562141865731632,571.154,3,12,119,845,0,2,3,16
25,0.8968987975951904,0.6376666666666666,0.4203433136017431,572.981,3,5,87,892,0,0,2,11
26,0.8872094188376753,0.6376666666666666,0.44684740367176523,570.923,1,5,91,885,0,1,6,11
27,0.8943637274549098,0.6423333333333333,0.5228642259302149,573.085,1,8,90,867,1,2,3,28
28,0.8951052104208417,0.6416666666666666,0.4497868403188473,573.061,0,5,91,881,0,2,0,21
29,0.8967334669338677,0.6316666666666666,0.5170039623032459,573.024,1,17,102,862,0,1,1,16
30,0.9114679358717435,0.6396666666666666,0.43941906524930346,576.493,0,14,80,890,0,0,3,13
31,0.9015330661322646,0.64,0.4212053960891919,574.16,0,18,71,898,0,0,4,9
32,0.8827304609218437,0.6356666666666666,0.4188903807261901,569.861,0,13,87,891,0,0,2,7
33,0.8633917835671343,0.625,0.4859249660946159,566.153,2,5,125,857,0,0,2,9
34,0.8767284569138276,0.629,0.4665438023564869,568.583,2,9,108,871,0,0,2,8
35,0.888937875751503,0.626,0.4929666298109121,570.628,3,12,111,864,0,0,3,7
36,0.8862074148296594,0.631,0.45606664500441807,570.291,6,15,88,883,0,0,0,8
37,0.869939879759519,0.6263333333333333,0.4705052665487019,566.092,5,14,103,872,0,0,0,6
38,0.8639879759519038,0.6183333333333333,0.6089589108739346,565.344,7,27,115,835,1,0,3,12
39,0.8597945891783567,0.6263333333333333,0.6362155078624018,565.027,6,10,122,827,1,1,9,24
40,0.8592885771543086,0.6286666666666666,0.6089656389311028,564.636,6,18,110,837,0,1,2,26
41,0.8499098196392786,0.6176666666666666,0.6990164581076911,560.088,6,31,130,803,0,1,3,26
42,0.8437174348697395,0.603,0.7427161359297603,559.934,7,38,158,775,0,2,1,19
43,0.8700100200400802,0.6163333333333333,0.7171213690214212,565.978,6,43,125,796,0,0,1,29
44,0.8992434869739478,0.6263333333333333,0.682056695558153,572.119,6,43,97,820,0,2,1,31
45,0.8782815631262525,0.631,0.618405944644856,568.297,5,31,90,844,0,3,3,24
46,0.8914679358717434,0.6256666666666666,0.5953818474027024,570.765,5,26,99,848,0,3,7,12
47,0.8886172344689379,0.625,0.5768655415856705,569.412,7,29,96,851,0,0,3,14
48,0.876307615230461,0.6263333333333333,0.4898748709938319,567.741,3,11,113,863,0,0,1,9
49,0.8773396793587175,0.6176666666666666,0.5819893882974204,566.743,8,27,109,845,1,1,3,6
50,0.8903657314629259,0.6283333333333333,0.5130594227339526,570.701,6,23,87,872,0,1,4,7
51,0.9007014028056112,0.633,0.48530619462247865,573.204,4,23,78,882,1,0,3,9
52,0.8967434869739479,0.6416666666666666,0.5478095065866846,572.606,3,14,85,863,1,1,2,31
53,0.923066132264529,0.6483333333333332,0.5326621110080225,578.794,1,17,69,872,1,0,6,34
54,0.9182314629258517,0.6543333333333332,0.5412518835942013,577.677,1,19,63,867,0,0,3,47
55,0.9267635270541082,0.6516666666666666,0.5102396872828419,579.164,3,17,59,880,0,0,4,37
56,0.9288627254509018,0.6483333333333332,0.5080716779535109,579.649,8,14,61,880,0,1,0,36
57,0.9249298597194389,0.6513333333333332,0.49483447268424613,579.296,4,17,51,890,1,5,1,31
58,0.9375551102204409,0.649,0.3955015477723576,581.864,1,11,56,911,0,5,0,16
59,0.9280861723446894,0.652,0.3765717614510398,579.67,1,11,48,918,0,5,0,17
60,0.934128256513026,0.6396666666666666,0.3652220030385717,581.198,8,21,48,919,0,0,0,4
61,0.9289879759519039,0.643,0.39607257355347103,579.534,1,17,62,908,0,1,1,10
