generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.4601102204408818,0.48866666666666664,2.076677101280286,429.386,125,141,121,123,128,131,125,106
1,0.41207414829659317,0.4373333333333333,2.0109383189737384,402.06,151,219,110,93,127,158,72,70
2,0.3527354709418838,0.41733333333333333,1.980229172851251,372.49,171,212,100,94,141,172,63,47
3,0.3126653306613226,0.3773333333333333,1.841340186693232,352.992,223,259,77,57,116,203,35,30
4,0.28965931863727457,0.378,1.7920805834078621,342.12,200,291,45,63,160,189,22,30
5,0.2932765531062124,0.3853333333333333,1.7177690124598162,342.014,162,363,37,63,150,181,14,30
6,0.3247745490981964,0.387,1.6629361748432854,353.073,140,393,22,72,169,166,13,25
7,0.3457114228456914,0.4,1.6234482424142265,363.736,142,414,18,88,109,195,9,25
8,0.3660971943887776,0.41666666666666663,1.5572862489500725,372.451,117,466,17,76,73,202,9,40
9,0.4061673346693387,0.451,1.578867800809562,391.175,86,422,13,66,79,272,23,39
10,0.4300801603206413,0.4623333333333333,1.4980883622416912,404.416,77,439,5,66,59,293,17,44
11,0.46276553106212426,0.4723333333333333,1.3825536949245492,418.732,66,472,7,50,30,311,6,58
12,0.4678056112224449,0.47,1.3493995627472473,418.948,73,460,8,64,15,335,6,39
13,0.5061472945891784,0.48,1.4102985675078994,434.601,66,438,16,73,19,337,6,45
14,0.5010571142284569,0.4923333333333333,1.3806831227706176,432.129,44,456,10,94,20,321,4,51
15,0.49150300601202407,0.47833333333333333,1.290940371844492,428.404,30,523,13,74,14,293,8,45
16,0.5435020040080161,0.501,1.2760182246684133,450.465,11,488,9,97,20,327,6,42
17,0.5691332665330662,0.5183333333333333,1.1893011903349717,464.399,8,470,2,77,9,378,4,52
18,0.5556462925851703,0.5216666666666666,1.1234679981071172,459.483,7,454,3,69,6,419,0,42
19,0.5374098196392786,0.49966666666666665,1.1503690462478329,450.593,12,503,3,67,11,363,1,40
20,0.5733517034068136,0.5343333333333332,1.1568819508454449,464.513,9,454,0,44,8,401,1,83
21,0.5961923847695391,0.5386666666666666,1.1880208599933548,475.404,8,434,0,48,10,417,7,76
22,0.6153206412825651,0.5356666666666666,1.2326713187818157,482.424,3,439,1,59,22,394,7,75
