generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.49130260521042085,0.5003333333333333,2.0771985467222263,443.988,118,145,118,118,124,123,130,124
1,0.45302605210420843,0.42433333333333334,1.9786514706044087,421.072,163,261,88,133,111,103,82,59
2,0.4302154308617234,0.42166666666666663,1.9192991698628887,403.715,161,287,72,161,98,119,58,44
3,0.36547094188376755,0.384,1.7616684181995874,374.854,165,383,72,114,83,132,31,20
4,0.3307565130260521,0.386,1.619331972075757,358.965,172,432,35,70,60,186,16,29
5,0.3275751503006012,0.392,1.486532742657059,354.72,136,515,34,66,35,171,11,32
6,0.36577655310621243,0.4053333333333333,1.2979385489405035,371.591,93,573,23,59,20,209,5,18
7,0.39078657314629256,0.43666666666666665,1.2693424718276236,383.607,56,593,13,86,17,189,1,45
8,0.3334919839679359,0.43166666666666664,1.16083442819325,359.737,43,624,4,82,17,201,3,26
9,0.3154759519038076,0.4083333333333333,1.0195822655679916,354.661,43,696,3,57,13,163,2,23
10,0.3420390781563126,0.43366666666666664,1.0167830307507635,367.269,25,663,6,62,4,215,1,24
11,0.34175350701402807,0.42066666666666663,0.9603424300125344,366.79,30,679,4,60,5,212,0,10
12,0.40130761523046093,0.43366666666666664,0.97367316016314,388.423,23,667,1,66,4,220,0,19
13,0.40983466933867735,0.4516666666666666,1.0415321660168608,392.465,17,621,0,102,5,238,2,15
14,0.39145290581162323,0.43566666666666665,0.957918607203755,381.586,9,682,3,108,5,178,0,15
15,0.4153657314629258,0.4393333333333333,0.9991626953171969,389.937,13,666,3,127,3,171,1,16
16,0.46417835671342683,0.463,1.1044769761251985,410.338,12,620,4,116,4,202,1,41
17,0.4652805611222445,0.459,1.0850088052792766,410.784,16,613,2,144,2,197,0,26
18,0.4499448897795591,0.4573333333333333,1.0072749018470857,402.725,3,645,2,140,2,181,0,27
19,0.44961422845691384,0.4563333333333333,1.04835190760886,402.201,8,639,4,162,2,155,0,30
20,0.4709418837675351,0.4536666666666666,1.037599591955654,409.0,10,634,4,165,1,166,0,20
21,0.46129759519038077,0.4486666666666666,1.046319522283851,411.763,12,651,6,137,2,163,0,29
22,0.39379759519038077,0.4553333333333333,1.0304462014878626,383.514,8,640,5,89,4,223,0,31
23,0.4010220440881764,0.44366666666666665,0.9857659829934524,385.2,8,674,4,92,4,189,0,29
24,0.4256412825651303,0.43466666666666665,1.0147317058317507,398.276,20,668,5,106,2,179,1,19
25,0.46769539078156314,0.447,1.0981450384193054,411.334,25,618,7,120,3,208,0,19
26,0.46845190380761526,0.4536666666666666,1.0418930715597534,410.255,10,633,4,179,1,153,1,19
27,0.4876302605210421,0.444,1.0357213642237815,420.145,12,642,8,142,3,182,2,9
28,0.46486973947895793,0.456,1.0828588469697227,410.666,13,619,4,164,2,176,3,19
29,0.4263877755511022,0.45,1.0524348325444652,394.047,17,631,2,116,3,210,1,20
30,0.4167535070140281,0.4453333333333333,1.1437183728026907,388.93,29,636,8,107,5,170,2,43
31,0.4251803607214429,0.4453333333333333,1.2000382485859153,396.254,39,612,11,102,7,184,1,44
32,0.4392835671342685,0.44266666666666665,1.1757768537129325,406.247,37,601,12,89,8,227,3,23
33,0.47728456913827655,0.462,1.2021622813015294,423.256,32,549,10,74,14,295,3,23
34,0.4632464929859719,0.4673333333333333,1.1278136507863794,418.672,25,561,3,84,5,298,3,21
35,0.4273547094188377,0.4646666666666666,1.1596601303298044,403.248,25,579,7,75,7,268,2,37
36,0.45608216432865734,0.4623333333333333,1.0772276661734483,418.99,18,609,2,59,6,264,2,40
37,0.4082064128256513,0.4683333333333333,1.1318779223006794,391.654,18,592,4,75,9,256,0,46
38,0.3761372745490982,0.4453333333333333,1.0813373755894513,375.825,26,633,5,70,6,227,1,32
39,0.31351703406813625,0.4293333333333333,0.9774296876334525,347.434,22,683,3,74,3,193,1,21
40,0.3415781563126252,0.418,1.076210473038648,357.533,38,672,3,89,16,159,2,21
41,0.3748697394789579,0.433,1.096413670167747,369.142,30,653,2,110,12,165,2,26
42,0.38229458917835674,0.4343333333333333,1.220158056019252,373.7,49,612,5,115,16,166,3,34
43,0.3816683366733467,0.4383333333333333,1.1394214628831643,373.813,39,621,3,106,10,194,0,27
44,0.3520941883767535,0.43466666666666665,1.111482208920566,364.348,37,632,6,83,8,209,1,24
45,0.3217284569138277,0.42133333333333334,0.9540288202797952,352.785,22,703,3,74,5,173,1,19
46,0.3239879759519038,0.424,1.0341798272321134,351.76,32,672,2,81,9,183,2,19
47,0.3124799599198397,0.408,0.9909345333296959,345.911,31,705,4,68,20,157,0,15
48,0.3370240480961924,0.423,1.011820474324195,354.118,24,685,3,112,10,150,1,15
49,0.3904709418837675,0.41866666666666663,1.0922714129438027,378.86,39,673,7,94,12,147,2,26
50,0.3913627254509018,0.44466666666666665,1.1694676684192005,380.432,32,609,6,113,12,201,2,25
51,0.3700551102204409,0.42266666666666663,1.0513022903528606,378.321,36,660,4,82,10,193,1,14
52,0.4213276553106212,0.448,0.9958552991374531,400.719,16,627,6,74,2,264,0,11
53,0.4067685370741483,0.454,0.9491310618765233,397.755,8,633,2,56,3,281,1,16
54,0.3722194388777555,0.4523333333333333,1.016599318147868,381.117,15,622,0,54,14,272,0,23
55,0.3446943887775551,0.442,0.9712829669444185,368.239,11,659,1,59,12,238,0,20
56,0.29185370741482963,0.42233333333333334,0.8941382427332234,344.182,14,714,2,59,5,189,1,16
57,0.29537074148296594,0.41466666666666663,0.9928350004860647,343.522,38,683,6,49,7,200,1,16
58,0.3313026052104208,0.41633333333333333,1.0691609425884228,359.306,39,662,7,66,16,195,3,12
59,0.3586472945891784,0.4076666666666666,1.2319557354743613,368.578,85,600,8,86,14,186,6,15
60,0.39887775551102206,0.42966666666666664,1.2078229480469846,385.07,60,595,3,118,15,187,0,22
61,0.39072645290581165,0.42366666666666664,1.1708020322187447,383.913,62,608,2,107,13,190,0,18
62,0.3894739478957916,0.43266666666666664,1.0969558166199864,382.643,41,630,1,101,7,201,1,18
63,0.3392585170340681,0.425,1.0239217624759758,356.914,30,673,2,104,4,169,4,14
64,0.3296693386773547,0.4083333333333333,1.012723111669567,353.928,38,700,6,101,6,132,4,13
65,0.28317134268537075,0.4046666666666666,0.983905433569294,330.815,39,705,2,97,10,136,2,9
66,0.25944889779559116,0.395,0.8888812511732832,322.288,34,741,1,81,11,126,0,6
67,0.26998496993987975,0.397,0.8677062744574575,326.629,29,745,1,78,10,132,0,5
68,0.2513927855711423,0.392,0.8842092319023322,316.188,35,749,7,84,5,113,0,7
69,0.3090230460921844,0.392,0.9342953740360349,341.847,40,736,5,90,11,109,1,8
70,0.3308316633266533,0.416,1.0603419007278927,348.64,36,676,0,121,18,131,4,14
71,0.30143286573146294,0.4046666666666666,0.958618489668799,334.648,37,717,1,121,9,100,0,15
72,0.2871442885771543,0.382,0.9966181097576046,326.772,73,711,2,99,9,92,0,14
73,0.2935370741482966,0.3833333333333333,0.99463641213683,328.628,71,702,6,138,6,70,1,6
74,0.27122745490981964,0.37666666666666665,0.9141348063144326,319.003,59,741,7,120,9,59,0,5
75,0.2909569138276553,0.385,0.9855521706172093,329.759,48,727,25,116,8,65,0,11
76,0.2814629258517034,0.3913333333333333,0.9897117171185912,326.454,48,718,14,127,8,74,1,10
77,0.2678206412825651,0.3793333333333333,0.9332804802940686,319.305,48,743,25,113,5,59,0,7
78,0.27400300601202404,0.3896666666666666,0.877908426538557,319.967,36,753,12,115,1,75,1,7
79,0.330686372745491,0.3846666666666666,0.829554980698123,345.645,42,756,6,131,1,63,0,1
80,0.38829158316633267,0.419,0.9933103133435832,372.377,32,675,9,175,1,102,0,6
81,0.3435170340681363,0.4106666666666666,0.9296177311622782,351.552,28,714,7,150,1,90,0,10
82,0.32288076152304607,0.407,1.0242338028074034,341.209,39,690,19,157,4,79,0,12
83,0.3075200400801603,0.37866666666666665,0.986940582345801,336.319,69,714,17,135,5,50,0,10
84,0.32743987975951905,0.404,1.0734152596234328,345.887,56,682,10,124,5,101,1,21
85,0.3152304609218437,0.4006666666666666,1.1846162532435256,343.246,72,658,19,116,10,88,4,33
86,0.30230961923847693,0.3913333333333333,1.1240485336551214,338.353,74,680,15,97,6,98,7,23
