generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.49604,0.493,2.0753451338642512,224.868,129,109,132,143,134,114,127,112
1,0.58537,0.5136666666666666,1.9418374460905945,239.695,104,130,164,293,57,72,80,100
2,0.66584,0.5303333333333332,1.6669235310054842,252.534,86,114,180,440,26,35,36,83
3,0.73643,0.559,1.4296574764918384,263.727,49,102,186,537,9,20,25,72
4,0.75745,0.5646666666666667,1.199657500856082,265.905,27,85,198,618,8,11,14,39
5,0.77482,0.5676666666666667,1.0690396618834201,269.094,20,69,200,662,8,7,14,20
6,0.79128,0.5763333333333333,0.9282190771287285,271.036,13,56,196,705,3,8,9,10
7,0.79966,0.5793333333333333,0.8508655299735848,272.636,13,39,202,724,1,7,8,6
8,0.80484,0.5773333333333333,0.8348679622015329,272.996,17,39,200,728,2,2,5,7
9,0.80386,0.5806666666666667,0.8188724871614432,273.734,19,42,186,738,0,0,7,8
10,0.80417,0.585,0.8065521042361127,273.451,14,32,197,737,0,0,8,12
11,0.79776,0.5813333333333333,0.785556626117294,272.172,11,38,205,734,0,0,3,9
12,0.79985,0.5813333333333333,0.7571602352402129,272.501,12,28,211,739,0,0,3,7
13,0.7957,0.5806666666666667,0.7850135419132733,272.144,9,26,224,725,0,1,5,10
14,0.80964,0.5866666666666667,0.7240080597128655,274.076,10,20,205,753,0,0,7,5
15,0.82062,0.5916666666666667,0.7150043386688325,275.268,9,24,193,762,0,0,2,10
16,0.82688,0.595,0.6788706009990637,276.242,4,27,186,774,0,0,3,6
17,0.82149,0.5926666666666667,0.690413176790053,275.407,4,31,190,767,0,0,1,7
18,0.82551,0.597,0.620649403127515,276.547,1,23,186,786,0,0,2,2
19,0.82519,0.593,0.6336250652677523,275.399,3,13,206,772,0,0,2,4
20,0.82679,0.5996666666666667,0.6283416573590439,276.635,4,9,193,783,0,0,2,9
21,0.82949,0.599,0.6031368658724703,277.171,3,14,185,793,0,0,3,2
22,0.82908,0.6,0.6340596238888478,277.174,3,14,187,786,0,1,2,7
23,0.81924,0.592,0.6885646909749602,275.802,4,23,197,766,1,0,4,5
24,0.82694,0.5946666666666667,0.6721115423013051,275.528,3,24,193,771,0,0,2,7
25,0.82848,0.5976666666666667,0.6609532456925313,276.702,3,22,188,777,0,0,1,9
26,0.84032,0.5993333333333333,0.6460601642145344,277.388,5,25,173,790,0,0,1,6
27,0.84474,0.6033333333333333,0.604791305143787,278.626,1,22,171,800,0,0,1,5
28,0.84297,0.6033333333333333,0.6167845008820666,278.341,2,18,177,794,0,0,0,9
29,0.83946,0.5983333333333333,0.6465889563048369,277.726,3,23,184,782,0,0,0,8
30,0.84133,0.601,0.6150382421181246,278.353,4,21,172,798,0,0,1,4
31,0.83562,0.598,0.6768819763110382,277.038,6,22,179,781,0,0,5,7
32,0.82543,0.5963333333333333,0.6904924846248401,275.545,3,31,183,772,0,0,2,9
33,0.84045,0.6063333333333333,0.6523960215777297,278.991,4,25,157,800,0,0,5,9
34,0.85061,0.6073333333333333,0.6176578694299142,279.599,4,16,162,806,0,0,4,8
35,0.86143,0.6086666666666666,0.600325586005462,280.849,3,27,147,816,0,0,1,6
36,0.8534,0.6056666666666666,0.6017145631230711,279.642,3,20,162,808,0,0,2,5
37,0.85569,0.6093333333333333,0.5752465781295946,280.403,5,21,144,825,0,0,2,3
38,0.84652,0.6063333333333333,0.6051136465496422,279.076,6,24,149,815,0,0,2,4
39,0.84605,0.601,0.6354704845269495,278.737,6,23,165,799,1,0,2,4
40,0.84119,0.5996666666666667,0.6178151927295493,277.939,3,28,170,796,0,0,0,3
41,0.84453,0.6023333333333333,0.6195944898395432,278.857,4,28,158,805,0,1,3,1
42,0.85639,0.6116666666666666,0.5993320859682747,280.413,3,19,147,819,0,0,5,7
43,0.85834,0.612,0.5891458874640557,280.578,3,17,149,820,0,0,3,8
44,0.86052,0.608,0.6168197058517608,280.478,8,22,144,817,0,1,2,6
45,0.86159,0.611,0.6221935692507317,280.547,5,22,143,817,0,2,3,8
46,0.86111,0.6103333333333333,0.6213891331681374,280.527,6,19,145,816,0,0,7,7
47,0.8599,0.6066666666666666,0.6334991536960398,280.1,4,32,147,808,0,0,2,7
48,0.86067,0.6103333333333333,0.6380871230062277,280.011,4,23,150,808,0,1,2,12
49,0.85863,0.61,0.5786594552124762,280.225,3,23,147,821,0,0,0,6
50,0.86682,0.6173333333333333,0.559739391528643,281.918,1,25,128,837,0,1,1,7
51,0.87265,0.618,0.5336144981836669,282.597,1,20,129,843,0,1,1,5
52,0.87399,0.616,0.5288003477162414,282.745,3,21,129,843,0,0,0,4
53,0.86681,0.614,0.5628579051987915,281.431,3,22,135,833,0,0,2,5
54,0.8551,0.607,0.6158357567986678,279.194,4,30,147,812,0,0,1,6
55,0.87057,0.613,0.550832533677921,281.945,4,23,134,835,0,0,0,4
56,0.86687,0.6133333333333333,0.5873654241254816,281.043,2,23,141,824,0,1,1,8
57,0.86161,0.6116666666666666,0.6188289538744677,280.575,4,23,143,817,0,1,3,9
58,0.8704,0.6163333333333333,0.5854773870965859,281.342,0,21,140,825,0,1,3,10
59,0.87181,0.618,0.5748396003551418,282.177,1,22,134,830,0,0,1,12
60,0.86491,0.6123333333333333,0.5826860110808447,280.865,0,26,143,822,1,0,1,7
61,0.86651,0.6153333333333333,0.6320793184442269,281.599,1,25,140,815,0,2,4,13
62,0.85973,0.612,0.6444347035209868,280.347,1,26,147,808,0,2,5,11
63,0.85275,0.608,0.6537379002372261,279.605,3,34,145,805,0,1,3,9
64,0.85989,0.6123333333333333,0.6110687039233148,280.393,3,16,154,812,0,1,1,13
65,0.86778,0.6126666666666666,0.617101812730187,281.38,5,24,136,822,1,1,2,9
66,0.86926,0.6136666666666666,0.6221016662740806,282.142,4,25,133,823,2,3,1,9
67,0.8576,0.608,0.608827148689757,280.396,4,25,150,813,0,1,0,7
68,0.86103,0.6103333333333333,0.6023371764793332,280.963,2,27,146,816,0,0,1,8
69,0.85716,0.6073333333333333,0.6273981412494838,279.782,1,31,154,804,0,0,1,9
70,0.85865,0.608,0.637290033086937,280.619,4,26,150,808,0,2,2,8
71,0.85224,0.608,0.6629396632838027,278.984,2,34,148,801,0,1,4,10
72,0.85441,0.6056666666666666,0.5954420852847739,279.433,3,17,166,807,0,0,1,6
73,0.84302,0.6,0.6237474004492203,277.996,8,27,160,802,0,0,0,3
74,0.85047,0.6036666666666666,0.6099414419532632,279.201,3,23,166,802,0,0,0,6
75,0.84744,0.604,0.6229727727619172,279.614,3,30,156,805,0,1,1,4
76,0.84499,0.6033333333333333,0.6294562728595591,277.885,5,30,155,804,0,1,0,5
77,0.86251,0.6113333333333333,0.5730906515898468,281.057,1,23,148,821,0,0,0,7
78,0.84998,0.6043333333333333,0.6427949203312584,278.344,1,28,167,793,0,0,1,10
79,0.86352,0.6116666666666666,0.6161938962857604,280.648,0,28,148,811,0,1,1,11
80,0.86639,0.6126666666666666,0.5921568016683951,281.027,0,25,147,817,0,0,1,10
81,0.86437,0.6136666666666666,0.5422207651986589,282.117,1,24,137,834,0,0,0,4
82,0.8591,0.6103333333333333,0.559866702702428,279.9,1,24,147,824,0,0,0,4
83,0.86992,0.6193333333333333,0.529916584630018,282.282,2,15,132,842,0,0,0,9
84,0.87177,0.616,0.5169783571128227,282.001,0,16,141,838,0,0,0,5
85,0.8697,0.6106666666666666,0.5462220201914638,280.942,2,20,147,828,0,0,0,3
86,0.87218,0.6143333333333333,0.5279664941575886,281.844,2,17,140,837,0,0,0,4
87,0.86969,0.613,0.552700405728243,281.451,2,22,139,832,0,0,1,4
88,0.87349,0.614,0.5987690401494368,281.733,2,29,134,824,0,0,2,9
89,0.8821,0.6213333333333333,0.5204013814190959,283.432,3,26,109,856,0,0,1,5
90,0.88026,0.6213333333333333,0.5436261347715589,283.312,6,21,112,851,0,0,1,9
91,0.88841,0.6213333333333333,0.5190236949518374,283.857,6,19,112,856,0,0,0,7
92,0.87625,0.6173333333333333,0.5586380533282289,282.099,5,29,115,844,0,0,1,6
93,0.8884,0.6223333333333333,0.5333213690887739,284.712,2,26,111,852,0,0,1,8
94,0.88121,0.622,0.5042334158084792,283.969,3,20,111,860,0,0,3,3
95,0.87163,0.6156666666666666,0.5773394053865228,282.189,4,23,130,833,0,0,2,8
96,0.86863,0.6133333333333333,0.5816505079091439,281.373,4,26,130,832,0,1,3,4
97,0.8636,0.6133333333333333,0.6203618375322035,280.542,4,23,143,815,0,0,1,14
98,0.86727,0.6146666666666666,0.5938501605745974,281.441,5,24,130,830,0,1,2,8
99,0.87559,0.621,0.5266318692725456,283.573,2,18,124,847,0,0,0,9
