generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.48852,0.4933333333333333,2.07343819052586,222.062,115,158,136,116,119,115,118,123
1,0.3806,0.4103333333333333,2.013454250540323,192.45,187,196,122,79,139,125,90,62
2,0.35408,0.3763333333333333,1.9428858925966763,183.912,221,227,113,76,132,133,55,43
3,0.35461,0.364,1.8734735876987312,183.465,244,243,103,71,102,168,41,28
4,0.29836,0.316,1.7516675139299056,169.872,344,200,93,47,92,179,24,21
5,0.25025,0.2716666666666666,1.612597943351305,159.031,427,175,71,39,95,169,14,10
6,0.21741,0.25066666666666665,1.4764710670910812,149.757,471,169,45,27,96,183,5,4
7,0.19127,0.23466666666666666,1.3981264688263173,143.805,509,161,38,17,86,180,2,7
8,0.18082,0.22033333333333333,1.3493014047615446,140.998,537,147,31,18,90,171,3,3
9,0.18815,0.222,1.312747008625834,142.769,551,145,16,22,77,180,3,6
10,0.18991,0.21866666666666665,1.259625294434613,142.187,564,123,18,15,77,199,2,2
11,0.18798,0.211,1.2038677882997857,141.71,584,125,15,9,63,199,1,4
12,0.2006,0.22133333333333333,1.2373451904895019,144.7,571,122,16,10,63,209,2,7
13,0.20604,0.21966666666666665,1.2048108509831121,145.504,576,117,9,11,69,212,0,6
14,0.21584,0.2283333333333333,1.2102102055058352,147.86,570,122,6,10,57,223,2,10
15,0.22729,0.2323333333333333,1.1929755103218462,149.921,561,132,12,4,44,238,2,7
16,0.22502,0.23866666666666667,1.2032466236998198,148.704,556,107,10,6,62,251,1,7
17,0.23559,0.23966666666666667,1.1972759195949356,151.435,554,115,12,3,54,253,1,8
18,0.22837,0.2373333333333333,1.1815691136511692,149.217,560,110,8,3,58,252,1,8
19,0.23041,0.23966666666666667,1.1998920111943259,149.655,553,109,9,7,61,255,2,4
20,0.20373,0.2263333333333333,1.1382579250551743,144.653,578,106,3,5,58,245,3,2
21,0.20516,0.22866666666666666,1.1729377799282292,144.47,564,114,8,4,66,241,1,2
22,0.23233,0.234,1.1458030645077915,150.213,568,115,9,4,42,257,1,4
23,0.23887,0.23766666666666666,1.1887092946604014,152.245,558,110,12,4,55,254,1,6
24,0.22505,0.242,1.2158272266250283,148.909,545,121,9,3,63,249,1,9
25,0.23614,0.24066666666666667,1.2087838742621562,151.074,553,119,7,3,57,247,3,11
26,0.2183,0.236,1.2050895000487523,148.204,558,125,9,3,53,239,2,11
27,0.20459,0.23,1.2243692846380967,145.961,565,114,11,4,66,226,3,11
28,0.20514,0.2253333333333333,1.205384022850658,145.466,570,124,11,3,58,222,3,9
29,0.22276,0.2313333333333333,1.2010173522872787,148.56,568,109,13,3,59,236,1,11
30,0.20781,0.228,1.1915743743492966,144.797,577,93,9,5,70,234,2,10
31,0.21053,0.22666666666666666,1.1979784660760562,145.785,583,92,7,9,69,225,1,14
32,0.23985,0.2333333333333333,1.1819367239725098,151.843,578,93,9,7,55,244,1,13
33,0.24529,0.242,1.2175689803045435,153.029,561,104,8,14,52,248,1,12
34,0.24789,0.24966666666666665,1.2711331551999803,154.433,541,102,17,10,62,253,3,12
35,0.25208,0.24833333333333332,1.2757880395991725,155.44,543,95,22,12,63,252,2,11
36,0.24951,0.24866666666666665,1.2248751224036412,154.521,543,93,13,5,70,266,2,8
37,0.24832,0.245,1.2127900053766023,154.836,545,94,19,6,66,266,0,4
38,0.24888,0.24333333333333332,1.1940096767450619,154.796,558,86,13,7,62,266,1,7
39,0.2555,0.243,1.1828536515852377,156.09,559,92,16,2,53,268,2,8
40,0.25348,0.24266666666666667,1.1764310178669937,155.352,556,99,17,0,52,267,1,8
41,0.23786,0.24066666666666667,1.183595934366362,151.878,559,105,8,2,56,258,3,9
42,0.23632,0.23766666666666666,1.1650470795656833,151.656,571,92,9,3,53,260,3,9
43,0.23372,0.24133333333333332,1.1845098821118312,150.84,560,92,9,4,62,263,3,7
44,0.21907,0.232,1.1607018276348564,147.635,574,99,10,0,58,247,1,11
45,0.2618,0.249,1.1900893025727202,155.902,557,97,11,6,46,268,0,15
46,0.23824,0.24233333333333332,1.1693799058397416,151.532,563,102,5,4,50,263,3,10
47,0.22419,0.234,1.1548386057495363,149.247,573,107,7,3,45,254,4,7
48,0.2448,0.24633333333333332,1.1882653694410419,152.424,552,105,4,5,57,265,3,9
49,0.24293,0.2523333333333333,1.2265515708239598,152.571,542,112,6,3,59,258,2,18
50,0.23096,0.253,1.2599019543828607,150.762,532,114,7,5,72,252,2,16
51,0.21087,0.23466666666666666,1.1889725298539913,146.059,571,98,5,2,65,241,4,14
52,0.21569,0.2313333333333333,1.1868330394921354,146.891,575,95,6,2,70,235,2,15
53,0.19598,0.2243333333333333,1.1828579026678867,143.12,588,92,6,3,67,225,5,14
54,0.22,0.23,1.1816355368698706,147.56,580,90,6,4,67,237,3,13
55,0.21534,0.23,1.2084336585165134,146.798,575,89,7,6,76,231,4,12
56,0.22765,0.23666666666666666,1.1992278369535578,149.577,567,104,11,3,56,243,1,15
57,0.22998,0.2333333333333333,1.1727649972306338,149.932,577,102,6,3,51,244,4,13
58,0.22145,0.23466666666666666,1.2183296713893341,148.971,560,112,10,4,63,238,4,9
59,0.20079,0.2243333333333333,1.1832140602048304,143.895,577,108,9,0,65,227,5,9
60,0.20683,0.22466666666666665,1.1925846549020902,145.865,579,113,10,1,56,224,6,11
61,0.20407,0.224,1.161768299917726,145.005,583,107,9,3,55,233,1,9
62,0.21542,0.222,1.1562641840666996,147.23,579,117,14,1,49,234,2,4
63,0.21318,0.22333333333333333,1.159873588480888,146.704,581,114,10,2,51,233,2,7
64,0.23153,0.2273333333333333,1.1287069737801714,149.997,592,86,9,3,48,251,2,9
65,0.22614,0.2293333333333333,1.1300987496359927,148.676,588,77,8,3,61,253,0,10
66,0.22084,0.23166666666666666,1.1545690256422876,147.764,582,79,8,2,68,247,0,14
67,0.2309,0.2303333333333333,1.1762359147023962,150.374,579,105,8,3,52,237,2,14
68,0.22307,0.229,1.173930408702308,148.063,580,107,5,4,56,232,1,15
69,0.2187,0.2313333333333333,1.2031534382805575,147.15,578,104,10,3,57,226,1,21
70,0.20929,0.224,1.1606001513834623,144.943,596,99,5,2,51,224,4,19
71,0.22523,0.228,1.2212134555197958,150.099,584,107,20,2,44,216,4,23
72,0.20953,0.221,1.2034933842987994,146.299,597,101,11,6,51,209,5,20
73,0.21541,0.22133333333333333,1.1593361081392735,147.643,600,101,10,1,45,220,3,20
74,0.21775,0.2273333333333333,1.1598091600919993,147.475,590,99,8,0,48,233,5,17
75,0.21178,0.223,1.1838984688397742,146.74,593,95,12,2,54,223,5,16
76,0.21492,0.22666666666666666,1.1516746455528957,146.614,587,96,2,5,60,236,2,12
77,0.23017,0.22966666666666666,1.18554124501245,150.599,580,107,9,8,46,236,3,11
78,0.2125,0.22566666666666665,1.1891028267953598,146.932,582,112,11,5,49,226,2,13
79,0.23408,0.23466666666666666,1.2041478259083684,150.574,567,100,12,6,62,241,0,12
80,0.2302,0.23766666666666666,1.2362988494002498,151.014,549,120,12,7,65,238,1,8
81,0.22729,0.23166666666666666,1.2104051562376221,149.653,565,100,15,5,69,237,0,9
82,0.21521,0.22766666666666666,1.1636443374816268,146.691,579,84,5,6,77,241,1,7
83,0.21707,0.225,1.1438670798545778,147.017,589,81,7,6,67,242,0,8
84,0.21592,0.2253333333333333,1.1360345811080927,146.388,590,87,9,2,56,246,2,8
85,0.1913,0.22066666666666665,1.1489401110971682,141.532,578,117,7,1,62,230,1,4
86,0.19782,0.226,1.1974317116781399,143.662,560,126,5,4,74,225,3,3
87,0.19293,0.21733333333333332,1.1560457285151995,142.585,579,126,7,2,62,219,0,5
88,0.22518,0.2283333333333333,1.1453464834427463,148.428,571,109,7,3,60,247,0,3
89,0.2152,0.22766666666666666,1.1644467301387482,146.904,572,115,4,5,60,237,1,6
90,0.19175,0.226,1.197169346326581,142.347,558,138,5,4,67,222,2,4
91,0.21572,0.23466666666666666,1.2425858182602045,147.782,549,134,11,6,61,228,3,8
92,0.21229,0.2313333333333333,1.2022035705933518,146.015,568,119,9,5,56,229,0,14
93,0.22352,0.24033333333333332,1.2749531072144262,149.728,546,129,17,8,57,226,1,16
94,0.21851,0.23266666666666666,1.2195708074105152,147.653,557,127,11,8,55,234,3,5
