generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.479875,0.48866666666666664,2.076677101280286,439.939,125,141,121,123,128,131,125,106
1,0.31932,0.3643333333333333,1.9185076424222283,359.36,222,239,100,72,153,119,66,29
2,0.265675,0.331,1.7702766944104964,330.087,262,310,75,47,123,128,30,25
3,0.27482,0.3366666666666666,1.654214778637603,332.32,265,343,41,55,93,175,11,17
4,0.30031,0.354,1.5579359336756837,341.722,240,389,30,50,55,212,8,16
5,0.34765,0.3903333333333333,1.441704576124176,361.688,181,440,16,55,28,258,5,17
6,0.410965,0.4293333333333333,1.3689086429880086,388.613,110,469,16,73,22,294,1,15
7,0.462335,0.4603333333333333,1.3105624794395108,413.813,67,479,12,76,16,326,2,22
8,0.51436,0.48733333333333334,1.3339016031599364,437.812,48,454,19,81,6,349,6,37
9,0.554845,0.5063333333333333,1.2987922186154333,454.863,38,435,11,74,7,383,4,48
10,0.61759,0.53,1.2787185387058082,479.088,25,398,8,101,4,412,2,50
11,0.78884,0.6056666666666666,1.2003232309379355,537.7,13,213,9,92,10,588,0,75
12,0.87281,0.652,1.041599403960669,563.192,3,121,4,69,13,687,3,100
13,0.92225,0.674,0.8557043428803756,577.66,7,58,2,46,8,770,5,104
14,0.9314,0.6766666666666666,0.7420283174882908,579.554,4,48,0,27,13,806,3,99
15,0.95327,0.6883333333333332,0.659236770535601,585.96,3,28,1,21,10,826,1,110
16,0.95431,0.6826666666666666,0.555881472155914,586.848,1,34,3,5,7,856,0,94
17,0.94851,0.6776666666666666,0.5148717168759444,584.086,2,24,2,5,12,878,2,75
18,0.965495,0.6813333333333332,0.402859103403055,587.971,1,7,0,1,16,904,2,69
19,0.972955,0.6806666666666666,0.3500276021858685,591.133,0,10,0,2,9,918,0,61
20,0.970905,0.677,0.3542029423526803,591.223,0,14,0,1,8,921,3,53
21,0.96705,0.6786666666666666,0.3664500540364359,589.774,0,13,0,0,9,916,4,58
22,0.95899,0.676,0.39915808405469017,586.596,2,12,0,1,13,911,4,57
23,0.960085,0.6753333333333332,0.3687872743720784,586.611,0,13,0,0,14,917,3,53
24,0.980475,0.675,0.26822227648284774,594.751,0,11,0,0,4,943,2,40
25,0.973095,0.673,0.2975046141993139,592.333,0,15,0,0,7,936,1,41
26,0.9638,0.673,0.3130469439943105,587.376,0,10,0,0,15,931,0,44
27,0.973445,0.6766666666666666,0.3089780514588445,591.809,0,12,0,0,8,930,0,50
28,0.964295,0.673,0.319628800535435,589.203,0,17,0,0,9,929,0,45
29,0.968425,0.6703333333333332,0.3008765899007997,591.937,0,25,0,0,3,933,0,39
30,0.96885,0.674,0.3347139029938715,590.77,0,19,0,1,6,926,1,47
31,0.967645,0.6716666666666666,0.28617950273369774,589.301,0,12,0,0,10,940,1,37
32,0.979945,0.6766666666666666,0.27735146882660006,593.061,0,6,0,0,8,940,2,44
33,0.968775,0.672,0.3043164423831032,590.007,0,14,0,1,10,935,0,40
34,0.970675,0.6706666666666666,0.2830883171251936,591.247,0,15,0,0,8,941,1,35
35,0.9654,0.67,0.2848673634624054,588.656,0,14,0,0,11,940,0,35
36,0.98599,0.6736666666666666,0.20902533598020187,595.662,0,7,0,0,4,957,0,32
37,0.97669,0.6686666666666666,0.2063578733159257,592.65,0,8,0,0,8,961,1,22
38,0.96018,0.663,0.24777731659493293,587.242,1,16,0,0,11,953,1,18
39,0.96256,0.6633333333333332,0.24340745741162398,588.366,1,17,0,0,10,953,0,19
40,0.970115,0.6646666666666666,0.23303158289561138,590.935,1,16,0,1,7,956,0,19
41,0.97046,0.664,0.21014095444961878,591.116,0,16,0,0,8,960,0,16
42,0.967065,0.6643333333333332,0.18863668491340124,588.229,0,7,0,0,14,965,0,14
43,0.97917,0.6666666666666666,0.1659004332322724,593.146,0,8,0,0,7,970,0,15
44,0.97928,0.6696666666666666,0.21651885400947485,593.932,0,12,0,0,5,957,0,26
45,0.968535,0.6686666666666666,0.30364266958595537,590.801,2,19,0,1,6,937,0,35
46,0.96712,0.6716666666666666,0.3124394386688413,590.248,0,20,0,0,6,932,1,41
47,0.96204,0.67,0.3205379392955688,588.456,0,20,0,0,10,930,0,40
48,0.96641,0.6743333333333332,0.31872038182341006,588.662,0,11,0,1,12,930,0,46
49,0.975225,0.6766666666666666,0.2867724746143597,592.019,0,8,0,0,8,937,1,46
50,0.97517,0.6736666666666666,0.2820606377301523,591.962,0,11,0,1,8,940,0,40
51,0.96438,0.6716666666666666,0.3161070399379742,588.84,0,15,0,0,11,932,1,41
52,0.969195,0.6713333333333332,0.2969358175608576,590.527,0,16,0,0,8,937,1,38
53,0.97091,0.6723333333333332,0.29062307475695426,590.994,0,16,0,0,7,937,0,40
54,0.971425,0.6723333333333332,0.297653720899639,591.573,0,15,0,0,7,937,2,39
55,0.97154,0.6713333333333332,0.2673373954617927,590.948,0,11,0,0,9,945,1,34
56,0.978185,0.671,0.2274325397651019,592.897,0,7,0,0,7,956,3,27
57,0.97169,0.6686666666666666,0.2703785243601697,591.352,1,13,0,0,9,946,1,30
58,0.9673,0.667,0.2615277799290565,589.54,0,14,0,1,10,949,1,25
59,0.977075,0.6713333333333332,0.2415827578053596,593.015,0,9,0,2,7,952,0,30
60,0.97157,0.67,0.26577754740408915,592.298,0,18,0,0,5,944,0,33
61,0.98162,0.6746666666666666,0.27172948237949157,594.864,0,15,0,0,3,940,0,42
62,0.968115,0.6723333333333332,0.31973629723777375,590.271,0,19,0,0,7,930,1,43
63,0.97281,0.6713333333333332,0.2515187378146724,591.032,0,9,0,0,9,949,1,32
