generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.49130260521042085,0.5003333333333333,2.0771985467222263,443.988,118,145,118,118,124,123,130,124
1,0.35440380761523044,0.392,1.7219719216640343,370.793,157,423,54,122,68,108,33,35
2,0.2823797595190381,0.3793333333333333,1.441390568609672,332.045,132,553,27,109,43,100,11,25
3,0.22738977955911824,0.364,1.053783780392921,308.045,95,699,13,64,14,105,2,8
4,0.24851703406813627,0.37566666666666665,0.9125828295775641,315.034,60,754,6,67,4,93,5,11
5,0.22409819639278558,0.37766666666666665,0.7716789554542914,301.47,36,794,4,76,2,82,1,5
6,0.19965430861723446,0.3703333333333333,0.6476257130427043,290.305,28,833,1,69,1,65,1,2
7,0.16254509018036073,0.36966666666666664,0.5705989687721652,271.936,14,861,3,70,2,46,1,3
8,0.13022044088176352,0.358,0.45149657331015375,255.836,14,898,1,53,2,29,0,3
9,0.1050501002004008,0.35233333333333333,0.41595200531972276,245.506,16,908,1,50,3,21,0,1
10,0.10865230460921843,0.35233333333333333,0.35523823041244934,247.069,10,923,1,39,0,26,0,1
11,0.08882264529058116,0.35133333333333333,0.3187528546053895,239.441,7,935,1,29,0,24,0,4
12,0.09295090180360721,0.351,0.3790063452092911,241.883,16,918,0,37,0,26,0,3
13,0.08529559118236472,0.3453333333333333,0.45224068405760276,238.083,29,904,4,34,2,23,0,4
14,0.11164829659318637,0.343,0.460700583341014,252.231,35,899,2,29,2,31,0,2
15,0.11823647294589178,0.355,0.5305713920936697,258.498,29,874,1,32,3,60,0,1
16,0.09213927855711423,0.356,0.45202652096248086,246.301,21,893,0,20,0,63,0,3
17,0.10422845691382765,0.35233333333333333,0.45333102668496184,252.648,24,894,1,18,1,61,0,1
18,0.11437875751503006,0.35566666666666663,0.4780162718188338,257.86,25,884,0,25,0,65,0,1
19,0.10055110220440881,0.35733333333333334,0.46219165118730016,252.312,19,889,0,15,3,72,0,2
20,0.10958416833667335,0.35566666666666663,0.37231707226106087,255.931,9,915,0,19,1,55,0,1
