generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.50988,0.5053333333333333,2.0706059920014344,227.096,104,143,124,150,115,116,142,106
1,0.50464,0.477,2.0392972378945045,222.594,112,136,172,188,121,84,103,84
2,0.518,0.4606666666666666,1.9861494134144109,224.214,145,136,172,237,89,69,83,69
3,0.53967,0.452,1.9190900736725207,227.741,145,128,221,254,72,64,49,67
4,0.54052,0.439,1.8420522893762845,227.05,143,126,250,276,67,61,31,46
5,0.55441,0.4433333333333333,1.7739353534408637,228.551,129,130,252,317,62,49,29,32
6,0.56955,0.4443333333333333,1.6969926153692887,231.859,134,117,255,355,52,36,26,25
7,0.56477,0.431,1.6659113529474985,230.593,155,112,267,348,41,32,22,23
8,0.56273,0.43066666666666664,1.6073620785996856,229.629,153,117,284,355,22,26,22,21
9,0.58061,0.4443333333333333,1.5632986911728326,233.973,140,98,298,377,16,24,22,25
10,0.58639,0.4463333333333333,1.4985310578854687,235.485,131,97,307,397,15,17,16,20
11,0.58406,0.4383333333333333,1.509729459523312,234.348,131,112,311,381,18,14,15,18
12,0.57788,0.43666666666666665,1.4732053569191432,233.386,131,106,318,389,19,10,12,15
13,0.57832,0.43366666666666664,1.450917356632573,231.364,141,115,302,398,13,9,9,13
14,0.6019,0.441,1.3957806721966288,237.654,132,110,301,423,7,12,10,5
15,0.60521,0.4443333333333333,1.4064910560738513,237.207,134,99,303,424,9,13,6,12
16,0.61029,0.4476666666666666,1.3613178505213257,238.709,118,97,331,421,6,12,2,13
17,0.5938,0.4363333333333333,1.3293965055910402,235.052,115,97,361,403,10,4,3,7
18,0.5973,0.43966666666666665,1.3148716511263914,236.072,115,91,362,409,8,2,3,10
19,0.59215,0.4313333333333333,1.3048381263744022,234.655,124,75,382,396,8,3,5,7
20,0.58649,0.42466666666666664,1.2712285226341387,233.055,112,81,416,374,6,3,7,1
21,0.5132,0.36,1.215780521653593,217.862,143,65,563,207,7,5,9,1
22,0.46636,0.319,1.1036002281745139,208.158,171,54,644,106,5,6,12,2
23,0.44326,0.295,0.9842135871604316,201.698,196,31,688,56,7,5,14,3
24,0.433,0.279,0.8760565287841535,198.632,211,18,714,28,10,4,14,1
25,0.41809,0.262,0.8408019975304531,195.535,250,5,696,17,14,5,12,1
26,0.40379,0.24333333333333332,0.811492925814068,193.799,293,6,668,8,11,0,13,1
27,0.40767,0.2333333333333333,0.7716415322552302,196.865,312,7,661,5,8,0,7,0
28,0.3707,0.209,0.8103820291455858,189.206,387,6,587,5,6,0,9,0
29,0.3576,0.1993333333333333,0.8525105755464844,187.546,415,6,551,6,15,0,7,0
30,0.35105,0.193,0.8434977048845516,186.447,431,8,538,3,13,0,7,0
31,0.33133,0.18533333333333332,0.8699997129240303,181.191,454,11,510,4,15,1,5,0
32,0.32651,0.17966666666666667,0.8813687181826593,181.391,473,14,489,7,12,2,3,0
33,0.3367,0.18066666666666667,0.8690529181242369,184.624,466,13,497,6,16,0,2,0
34,0.31193,0.168,0.8847851573933607,179.025,511,12,450,6,12,1,8,0
35,0.18208,0.09466666666666666,0.719559353872067,147.718,719,10,250,0,18,0,3,0
36,0.08742,0.047,0.5099825727159568,124.35,862,16,104,0,15,0,3,0
37,0.03326,0.025333333333333333,0.3470114074190887,109.352,925,19,39,0,16,1,0,0
38,0.02277,0.019,0.2769423647670396,106.679,945,20,23,2,10,0,0,0
39,0.00702,0.012,0.18899427362716148,102.006,965,20,7,1,7,0,0,0
40,0.00797,0.012666666666666666,0.19739010709453114,102.391,962,23,8,0,7,0,0,0
41,0.00802,0.015666666666666666,0.23209580081635317,102.406,953,30,8,0,9,0,0,0
42,0.00992,0.016,0.23356309444424864,102.952,953,31,9,1,6,0,0,0
43,0.0115,0.02033333333333333,0.28617950273369774,103.28,940,37,12,0,10,1,0,0
44,0.01043,0.017666666666666664,0.25280354818627654,103.055,948,34,11,0,6,1,0,0
45,0.01252,0.02333333333333333,0.3178405866747431,103.658,930,44,13,0,13,0,0,0
46,0.01286,0.024,0.3120120560436764,103.782,929,52,13,1,5,0,0,0
47,0.01676,0.025,0.32492756263754685,104.812,927,51,14,2,6,0,0,0
48,0.01478,0.021666666666666664,0.29040433590658554,104.218,937,44,12,2,5,0,0,0
49,0.01296,0.023666666666666666,0.3176670547040068,103.672,931,45,10,2,12,0,0,0
50,0.0081,0.02033333333333333,0.2813334438144144,102.334,941,39,6,1,12,1,0,0
51,0.01106,0.022333333333333334,0.30545945119259066,103.292,935,42,10,0,11,1,1,0
52,0.01157,0.01933333333333333,0.2782302382006596,103.373,945,30,9,1,13,1,1,0
53,0.01002,0.018333333333333333,0.26369464699477174,102.814,946,33,8,1,12,0,0,0
54,0.01194,0.018666666666666665,0.26596189263858006,103.39,946,33,9,2,10,0,0,0
55,0.00859,0.018333333333333333,0.26318334643527924,102.481,946,33,7,1,13,0,0,0
56,0.00959,0.016666666666666663,0.24842953266488643,102.853,951,26,9,0,13,0,1,0
57,0.00356,0.011333333333333332,0.17570998894064613,101.018,966,24,4,0,6,0,0,0
58,0.00763,0.013666666666666666,0.21216492947271182,102.287,961,18,7,0,12,1,1,0
59,0.013,0.014,0.21936655901317134,103.87,959,16,12,0,12,0,1,0
60,0.00911,0.015666666666666666,0.23116873446421696,102.635,957,23,5,1,11,1,2,0
61,0.00516,0.014,0.21289314270072118,101.546,958,25,5,0,12,0,0,0
62,0.01545,0.018333333333333333,0.2695486122546282,104.635,946,27,15,0,11,1,0,0
63,0.00367,0.015666666666666666,0.22545689972993574,101.051,954,32,3,0,10,1,0,0
64,0.01248,0.020666666666666663,0.2883371066208741,103.5,941,36,10,1,10,2,0,0
65,0.01152,0.021,0.28999013378541433,103.262,941,36,8,2,11,2,0,0
66,0.01425,0.016666666666666663,0.23493923573162112,104.083,953,31,11,2,2,1,0,0
67,0.01392,0.021,0.2911402276696274,104.056,939,39,12,1,8,1,0,0
68,0.01237,0.018666666666666665,0.25862152607984246,103.687,946,37,11,0,4,2,0,0
69,0.01157,0.021333333333333333,0.29192446780322295,103.371,940,36,9,0,11,4,0,0
70,0.01254,0.019,0.26843257935595277,103.658,947,29,10,0,10,4,0,0
71,0.00965,0.018,0.25892035381451084,102.891,949,28,8,0,12,3,0,0
72,0.00863,0.016666666666666663,0.23865004123712488,102.385,954,26,6,0,10,4,0,0
73,0.01111,0.01933333333333333,0.27043855557119767,103.125,947,30,8,1,10,4,0,0
