generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.48049,0.48366666666666663,2.073924497141306,221.887,136,118,137,127,145,106,108,123
1,0.18989,0.35466666666666663,1.5419751847654073,151.791,203,40,40,10,477,96,107,27
2,0.07834,0.31066666666666665,0.9764895716039959,120.866,179,11,7,1,695,57,47,3
3,0.03938,0.30266666666666664,0.6256398388872029,109.512,135,5,0,0,817,27,16,0
4,0.02949,0.30266666666666664,0.5117110298181803,106.963,118,1,1,0,854,18,8,0
5,0.02011,0.30366666666666664,0.3910667968104408,104.377,100,0,0,1,889,9,1,0
6,0.02133,0.30866666666666664,0.33432283412155706,104.691,81,0,1,0,911,5,2,0
7,0.02265,0.3153333333333333,0.32924728542471565,105.035,66,2,0,0,920,8,4,0
8,0.02541,0.314,0.3091314246273027,105.855,67,1,0,0,923,2,7,0
9,0.02258,0.314,0.3182843273741763,104.972,68,1,0,0,921,6,4,0
10,0.02089,0.31666666666666665,0.25596666032353055,104.461,56,0,0,0,938,4,2,0
11,0.02391,0.32,0.27686995902331896,105.361,52,0,0,0,936,7,5,0
12,0.0267,0.3193333333333333,0.28993737829417615,106.198,54,1,0,0,933,4,8,0
13,0.02205,0.3203333333333333,0.24108555878800267,104.779,47,0,0,0,945,5,3,0
14,0.0221,0.3213333333333333,0.23866212194026284,104.776,43,1,1,0,948,5,2,0
15,0.02594,0.3226666666666666,0.23592787896308345,105.932,42,0,0,0,948,3,7,0
16,0.02402,0.322,0.24235706574844776,105.362,43,1,0,0,947,4,5,0
17,0.02226,0.324,0.20522476728124,104.804,35,0,1,0,957,5,2,0
18,0.0214,0.3253333333333333,0.19245892582865098,104.534,32,0,0,0,960,6,2,0
19,0.0262,0.327,0.21883655015540024,105.974,31,1,0,0,956,5,7,0
20,0.02423,0.3253333333333333,0.1935054221161801,105.283,32,0,0,0,960,4,4,0
21,0.0203,0.3226666666666666,0.2006832504692243,104.222,38,0,0,0,956,5,1,0
22,0.02603,0.324,0.24890542606142813,105.851,41,0,0,0,946,7,6,0
23,0.02408,0.323,0.23362149523809797,105.372,41,0,0,0,949,5,5,0
24,0.02608,0.325,0.2555734409551669,105.966,40,0,0,0,945,8,7,0
25,0.02529,0.3276666666666666,0.22911314889469694,105.699,32,0,0,0,953,9,6,0
26,0.02425,0.3256666666666666,0.2325700018174418,105.403,36,0,0,0,951,8,5,0
27,0.02136,0.3246666666666666,0.1728875364074074,104.52,31,0,0,0,964,3,2,0
28,0.02244,0.327,0.15759130070227098,104.826,25,0,0,0,969,3,3,0
29,0.02987,0.3333333333333333,0.1816198767550124,106.971,16,1,0,0,967,5,11,0
30,0.02263,0.33,0.14109712641168873,104.761,18,0,0,0,974,6,2,0
31,0.02879,0.331,0.20068740297073356,106.669,22,1,0,0,962,5,10,0
32,0.02438,0.328,0.17421475250048965,105.398,25,0,0,0,966,4,5,0
33,0.02442,0.3286666666666666,0.17591134407615303,105.412,24,0,0,0,966,5,5,0
34,0.02258,0.3293333333333333,0.20111613103938553,104.866,26,0,0,0,960,11,3,0
35,0.02533,0.328,0.19108895430264264,105.695,26,0,1,0,963,5,5,0
36,0.02757,0.3266666666666666,0.22983732762578313,106.329,33,1,0,0,953,4,9,0
37,0.0261,0.3253333333333333,0.20870301842375893,105.95,33,1,0,0,957,2,7,0
38,0.02326,0.325,0.2223690455233958,105.104,36,0,0,0,953,7,4,0
39,0.0224,0.3263333333333333,0.20786029643262163,104.83,31,1,0,0,958,7,3,0
40,0.02824,0.3293333333333333,0.2114124860885869,106.478,26,0,1,0,959,7,7,0
41,0.02433,0.327,0.22645838888537498,105.413,32,0,1,0,954,9,4,0
42,0.0251,0.3243333333333333,0.21176787335324712,105.666,36,0,0,0,955,3,6,0
43,0.0241,0.3233333333333333,0.2219300946510511,105.374,39,0,0,0,952,4,5,0
44,0.02025,0.322,0.18970699674644573,104.203,38,0,0,0,958,3,1,0
45,0.02326,0.325,0.21408803240706234,105.104,35,0,0,0,955,6,4,0
46,0.02208,0.321,0.2350381992630818,104.778,45,0,0,0,947,5,3,0
47,0.02612,0.3256666666666666,0.24112562424270487,105.972,37,0,0,0,949,7,7,0
48,0.02294,0.31966666666666665,0.2472962249584069,105.04,49,0,0,0,943,4,4,0
49,0.02574,0.3193333333333333,0.2659359455346726,105.876,52,0,0,0,938,3,7,0
50,0.02588,0.32166666666666666,0.26215628674236446,105.926,47,0,0,0,941,5,7,0
51,0.02699,0.3243333333333333,0.26184674711005934,106.221,42,0,0,0,943,7,8,0
52,0.02128,0.3233333333333333,0.22853938875416388,104.528,40,0,0,0,950,8,2,0
53,0.02338,0.327,0.2104611202407021,105.126,31,0,0,0,957,8,4,0
54,0.02538,0.329,0.21526812906135986,105.712,28,0,0,0,957,9,6,0
55,0.02414,0.324,0.20581723689404652,105.372,35,0,1,0,957,3,4,0
56,0.01962,0.3273333333333333,0.181290934290454,103.978,26,2,0,0,964,8,0,0
57,0.0236,0.3303333333333333,0.14706848168765055,105.05,18,0,0,0,973,6,3,0
