generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.50533,0.5026666666666666,2.0761340768261207,225.921,128,127,134,120,104,139,119,129
1,0.51152,0.538,1.7647123618839557,214.582,78,139,23,55,169,387,48,101
2,0.68549,0.608,1.1363958469585027,244.459,24,86,1,6,122,664,16,81
3,0.84959,0.6483333333333332,0.6710213343474236,272.913,7,35,0,2,64,832,2,58
4,0.94867,0.6636666666666666,0.29487698776803367,290.897,0,13,0,0,21,940,1,25
5,0.97217,0.665,0.1707410917961603,295.007,0,6,0,0,12,969,0,13
6,0.98226,0.666,0.14761957867465542,297.36,0,9,0,0,5,974,0,12
7,0.98436,0.6676666666666666,0.1319717440254905,297.284,0,4,0,0,6,977,0,13
8,0.98573,0.667,0.1326263916470156,297.805,0,7,0,0,4,977,0,12
9,0.9843,0.668,0.1458421698362359,297.47,0,6,0,0,5,974,0,15
10,0.98473,0.665,0.11426361532321046,297.705,0,8,0,0,4,981,0,7
11,0.98626,0.664,0.07734010011778278,297.76,0,5,0,0,5,988,0,2
12,0.97272,0.6643333333333332,0.14223966631727455,294.968,0,4,0,0,12,975,0,9
13,0.98518,0.6676666666666666,0.14944995593259072,297.942,0,9,0,0,3,973,0,15
14,0.98636,0.6683333333333332,0.12035960811727922,297.484,0,2,0,0,6,979,0,13
15,0.98242,0.6663333333333332,0.12364840152296021,296.898,0,4,0,0,7,979,0,10
16,0.9833,0.6663333333333332,0.13356641132599859,297.37,0,7,0,0,5,977,0,11
17,0.98718,0.667,0.12254674503059382,298.142,0,7,0,0,3,979,0,11
18,0.98636,0.6686666666666666,0.1246431678929839,297.484,0,2,0,0,6,978,0,14
19,0.98724,0.6673333333333332,0.1179845437393797,297.956,0,5,0,0,4,980,0,11
20,0.98772,0.6673333333333332,0.11798454373937971,298.1,0,5,0,0,4,980,0,11
21,0.98048,0.6656666666666666,0.12388506996682319,296.512,0,4,0,0,8,979,0,9
22,0.98141,0.666,0.13843622474256756,296.795,0,5,0,0,8,976,0,11
23,0.98336,0.666,0.11938099117324703,297.184,0,5,0,0,6,980,0,9
24,0.98048,0.6663333333333332,0.13305426215363803,296.512,0,4,0,0,8,977,0,11
25,0.98824,0.665,0.07253839324831135,298.056,0,4,0,0,4,989,0,3
26,0.98136,0.6643333333333332,0.11494321147039205,296.984,0,7,0,0,6,981,0,6
27,0.99024,0.6666666666666666,0.07713874498227591,298.256,0,2,0,0,4,988,0,6
