generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.5144889779559119,0.4933333333333333,2.07343819052586,455.0,115,158,136,116,119,115,118,123
1,0.4942434869739479,0.4636666666666666,2.0432293993293107,445.833,139,138,193,146,106,79,93,106
2,0.4510120240480962,0.421,1.9787697796726744,431.094,134,176,248,120,112,69,74,67
3,0.39515030060120243,0.3823333333333333,1.9494359343168157,407.03,183,141,256,85,137,88,63,47
4,0.34251503006012024,0.3396666666666666,1.8688733712204189,380.28,266,96,242,49,148,111,51,37
5,0.2942885771543086,0.32066666666666666,1.86125803712808,354.32,295,112,191,49,171,93,63,26
6,0.2601002004008016,0.2746666666666666,1.7198784069232365,338.126,400,89,163,31,150,106,35,26
7,0.2171993987975952,0.25366666666666665,1.6446910943690276,319.849,441,71,140,23,165,100,41,19
8,0.1607264529058116,0.215,1.5052658800900123,289.173,486,93,91,9,208,65,39,9
9,0.13182865731462926,0.19866666666666666,1.445523491784781,273.311,542,82,78,11,169,57,52,9
10,0.09167334669338677,0.18,1.3080450782450836,249.684,580,102,45,8,157,94,10,4
11,0.09816132264529058,0.186,1.354098259871824,252.937,556,118,49,11,170,81,8,7
12,0.07669338677354709,0.1713333333333333,1.2767929634600712,239.998,572,133,24,21,187,54,7,2
13,0.06179859719438878,0.17933333333333332,1.2526674698803286,230.929,574,115,18,13,183,93,2,2
14,0.04650801603206413,0.16866666666666666,1.189198554874103,223.321,576,194,7,6,144,69,1,3
15,0.0388376753507014,0.166,1.1559029945532546,219.218,594,170,7,1,137,88,3,0
16,0.06151302605210421,0.171,1.1864029500879583,229.992,585,203,5,4,115,78,4,6
17,0.07576152304609218,0.198,1.285693997861211,237.244,532,184,7,13,152,109,2,1
18,0.09892284569138277,0.23166666666666666,1.39071727707665,249.795,469,219,14,18,137,139,1,3
19,0.1498296593186373,0.237,1.3945683495871302,274.684,448,256,11,21,128,132,2,2
20,0.2278807615230461,0.305,1.5807645291288563,310.703,354,289,17,36,108,157,2,37
21,0.26389278557114226,0.31466666666666665,1.6466436705671672,325.159,330,268,18,67,130,159,8,20
22,0.32929859719438875,0.378,1.759212199558829,353.946,265,252,32,48,110,220,15,58
23,0.35043587174348695,0.393,1.8215389975988636,366.261,238,213,57,51,125,245,21,50
24,0.3641382765531062,0.407,1.897708359188524,375.556,190,232,77,60,144,210,33,54
