generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.49130260521042085,0.5003333333333333,2.0771985467222263,443.988,118,145,118,118,124,123,130,124
1,0.43233466933867737,0.3986666666666666,1.8700845999425306,406.636,175,334,77,127,86,104,54,43
2,0.38998997995991985,0.3916666666666666,1.7316258003081788,380.12,175,407,46,116,68,116,26,46
3,0.3350751503006012,0.385,1.447619913301717,354.635,128,549,37,121,28,99,13,25
4,0.3352004008016032,0.3793333333333333,1.2049145514741,349.754,90,655,25,101,16,89,10,14
5,0.2879509018036072,0.3866666666666666,1.072313688285298,326.623,64,699,19,120,13,65,1,19
6,0.23332665330661323,0.3833333333333333,0.8571042014314493,303.804,32,773,9,106,10,60,4,6
7,0.23167835671342685,0.38366666666666666,0.7321578245482703,301.563,26,804,2,98,0,59,2,9
8,0.1895691382765531,0.375,0.7092689242753829,282.518,32,818,3,77,0,59,1,10
9,0.176187374749499,0.36666666666666664,0.6920867225408143,277.673,39,830,3,59,2,54,0,13
10,0.1491683366733467,0.364,0.6213699055563422,267.448,30,852,3,53,2,51,0,9
11,0.18104208416833667,0.364,0.5532173391099727,281.34,22,863,0,58,2,54,0,1
12,0.19967434869739478,0.375,0.5983003772477659,292.823,17,852,0,68,1,50,0,12
13,0.21501002004008016,0.37966666666666665,0.6326146045068549,299.464,14,835,1,64,2,79,0,5
14,0.18645791583166332,0.3783333333333333,0.6795689429892906,283.543,22,823,2,80,2,65,0,6
15,0.14335671342685372,0.36466666666666664,0.549375290854292,266.006,22,862,1,70,0,44,0,1
16,0.15287074148296592,0.361,0.5945377561402788,277.887,33,850,1,43,1,71,0,1
17,0.14215931863727455,0.36666666666666664,0.6878470292152083,271.647,44,812,1,36,1,104,0,2
18,0.14983466933867737,0.35966666666666663,0.5690446093778828,273.719,30,861,0,35,3,68,0,3
19,0.14993486973947895,0.37066666666666664,0.6283765673964485,274.803,27,834,1,41,1,94,0,2
20,0.14882765531062125,0.369,0.567579707636047,271.408,18,857,2,36,1,83,0,3
21,0.14354208416833666,0.366,0.4986600458572658,267.355,10,878,3,46,1,62,0,0
22,0.1771192384769539,0.36366666666666664,0.4814947038629012,279.831,10,886,1,44,3,55,0,1
