generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.52315,0.513,2.074860962694341,228.863,112,137,130,136,111,110,123,141
1,0.47281,0.4706666666666666,2.070543177318495,215.089,159,107,142,111,133,119,117,112
2,0.34227,0.364,1.9522365605655545,183.669,272,119,127,59,169,111,92,51
3,0.26932,0.29566666666666663,1.788257531204227,166.576,370,108,123,34,174,107,52,32
4,0.18686,0.2373333333333333,1.5840619002270317,146.72,468,120,83,19,164,104,27,15
5,0.16385,0.20933333333333332,1.4449452992386422,139.303,529,121,57,13,144,110,18,8
6,0.14548,0.19033333333333333,1.30083738616517,133.438,589,104,33,8,123,125,9,9
7,0.14156,0.178,1.210600662205962,132.72,631,93,26,4,97,129,8,12
8,0.13525,0.1653333333333333,1.130267073271296,130.865,658,89,20,2,85,131,9,6
9,0.12455,0.15133333333333332,1.0236896124950243,127.753,693,86,13,1,68,130,2,7
10,0.11738,0.14533333333333331,0.9672025402369253,125.894,708,88,3,5,60,131,2,3
11,0.12231,0.14566666666666667,0.9668892985332986,127.455,703,94,11,1,54,135,0,2
12,0.12748,0.14866666666666667,0.9950127293716456,128.666,694,103,12,3,52,134,1,1
13,0.13233,0.15266666666666664,0.9736901583830067,129.137,694,110,7,2,41,142,0,4
14,0.13618,0.15666666666666665,1.0211876316542894,130.692,679,124,13,4,39,137,0,4
15,0.12264,0.152,0.9809304342892999,127.674,690,114,9,0,45,138,0,4
16,0.11965,0.15233333333333332,1.0140024168394766,127.667,689,114,13,1,45,130,1,7
17,0.12032,0.15266666666666664,0.9941783085980272,126.904,691,110,7,0,49,135,2,6
18,0.11977,0.14866666666666667,0.9821488017115054,126.951,700,100,8,1,53,131,0,7
19,0.11408,0.15066666666666667,1.0050841791025558,125.732,691,100,11,2,59,133,0,4
20,0.12677,0.15333333333333332,1.0163497320842905,128.415,687,99,11,4,58,138,1,2
21,0.11056,0.14266666666666666,0.9516626520621293,124.544,713,83,6,5,59,132,0,2
22,0.10985,0.1363333333333333,0.9394122606805205,124.827,723,101,7,5,41,118,1,4
23,0.10692,0.13166666666666665,0.9081405818479529,123.482,737,90,3,5,44,114,1,6
24,0.13156,0.1383333333333333,0.9279750817722534,128.468,733,76,7,6,43,127,1,7
25,0.12552,0.139,0.9268692563667865,127.73,728,94,8,4,32,126,1,7
26,0.1178,0.1393333333333333,0.9704084598468008,126.216,718,98,13,6,42,116,0,7
27,0.11666,0.137,0.9623897781913673,126.148,724,94,10,10,41,115,2,4
28,0.12327,0.136,0.9305078172429347,127.969,725,105,10,6,30,120,1,3
29,0.1314,0.1353333333333333,0.8978943819996758,128.878,739,79,11,6,30,131,0,4
30,0.12075,0.1373333333333333,0.9618214529376852,127.481,717,95,16,7,44,120,0,1
31,0.11845,0.1313333333333333,0.8920581553036603,126.341,736,98,7,4,32,120,0,3
32,0.11021,0.12833333333333333,0.8696307974129178,124.655,747,88,6,4,30,121,1,3
33,0.12688,0.132,0.9028587182909003,128.412,739,85,11,5,34,122,0,4
34,0.10644,0.12566666666666665,0.89391181856924,124.034,744,87,10,1,44,108,0,6
35,0.10643,0.12466666666666666,0.8587685859059605,123.507,754,81,8,0,35,115,1,6
36,0.12793,0.13266666666666665,0.878663293936257,128.001,744,81,7,3,32,127,0,6
37,0.12688,0.132,0.8663331652956197,128.134,748,76,11,4,25,132,0,4
38,0.11804,0.129,0.8491622310027138,126.36,748,86,8,1,26,128,0,3
39,0.11635,0.134,0.8997681728948089,125.809,733,87,9,3,38,128,0,2
40,0.11002,0.135,0.9084200062821182,124.152,729,96,5,2,41,122,0,5
41,0.10855,0.1373333333333333,0.9329244325983073,123.759,724,98,6,3,43,119,0,7
42,0.1199,0.14066666666666666,0.964496297286685,126.816,716,96,12,3,45,121,0,7
43,0.12174,0.14066666666666666,0.9274416060806823,126.774,723,99,4,5,36,126,0,7
44,0.13057,0.1423333333333333,0.9300262018468983,129.175,722,96,9,4,29,134,1,5
45,0.12448,0.14366666666666666,0.9411742946556908,127.88,720,87,7,5,41,134,0,6
46,0.11853,0.1413333333333333,0.9269111422611674,125.459,719,93,4,6,43,133,0,2
47,0.14312,0.152,0.9881144706352205,131.018,701,95,8,8,44,139,0,5
48,0.13576,0.15166666666666664,1.0237323952155972,130.614,695,98,16,7,46,132,1,5
49,0.12435,0.1423333333333333,0.9691579720646603,127.623,716,95,10,6,42,124,1,6
50,0.12437,0.1403333333333333,0.9460840816132833,127.185,720,92,8,5,44,126,0,5
51,0.13201,0.14066666666666666,0.9178283599017764,128.865,727,91,7,6,31,133,0,5
52,0.11834,0.13766666666666666,0.9062873152719775,125.748,734,86,7,4,33,129,0,7
53,0.10731,0.1313333333333333,0.9183867385622386,124.233,737,94,8,4,39,109,0,9
54,0.10734,0.12966666666666665,0.915383639774442,124.198,742,85,11,4,40,109,0,9
55,0.10988,0.12,0.8704373353673526,124.724,763,72,13,7,35,104,0,6
56,0.11235,0.119,0.8541822150516354,125.183,770,66,10,9,34,104,0,7
57,0.10439,0.11466666666666665,0.8387919558815732,123.339,773,71,12,6,32,101,0,5
58,0.09951,0.11433333333333333,0.833163929955561,122.361,771,77,11,3,32,101,0,5
59,0.09536,0.11333333333333333,0.8427145297880613,121.79,766,92,15,1,27,93,0,6
60,0.10212,0.11066666666666666,0.8319725979848438,123.726,769,88,20,0,26,93,0,4
61,0.09775,0.10666666666666666,0.7907027305303165,122.299,783,80,11,0,28,93,0,5
62,0.0929,0.10833333333333332,0.7662757562146016,120.57,787,77,4,1,24,102,1,4
63,0.09863,0.10933333333333332,0.7829783995660488,122.233,783,84,6,3,21,98,0,5
64,0.11357,0.118,0.8192346039410587,124.877,772,79,5,6,23,109,1,5
65,0.10764,0.11666666666666665,0.8065987535171649,123.878,775,81,7,5,17,109,1,5
66,0.11478,0.12,0.8481411135538947,125.41,768,72,13,4,24,111,3,5
67,0.10833,0.11866666666666666,0.8644109731786548,124.281,769,72,14,6,27,102,3,7
68,0.09019,0.10933333333333332,0.8249087468236844,119.903,779,71,10,2,38,93,2,5
69,0.07939,0.105,0.8200965074629346,118.377,781,76,13,1,37,86,3,3
70,0.0896,0.103,0.806095520811024,120.428,789,65,14,1,38,86,3,4
71,0.08563,0.10166666666666666,0.7686527714152943,119.407,792,72,8,1,32,92,2,1
72,0.10283,0.111,0.8148471934546108,123.201,773,79,15,0,28,102,2,1
73,0.09821,0.115,0.8472360055964465,121.779,764,77,10,1,43,101,1,3
74,0.09783,0.10866666666666666,0.7748304622283103,121.569,785,73,8,1,25,105,1,2
75,0.10111,0.113,0.8004236176354801,122.319,778,83,6,5,20,103,1,4
76,0.09765,0.117,0.8144745422436087,121.053,769,83,5,0,29,107,1,6
77,0.09376,0.11666666666666665,0.8202423572658558,120.178,766,85,6,1,31,107,0,4
78,0.10312,0.123,0.8421477018811366,122.19,755,94,4,1,28,112,1,5
79,0.1018,0.12766666666666665,0.8686073650822904,122.038,747,92,6,0,32,115,1,7
80,0.09941,0.13066666666666665,0.9139494311318807,121.671,736,100,6,2,39,107,1,9
81,0.09548,0.12466666666666666,0.9200897273866068,121.396,741,93,10,4,47,98,1,6
82,0.10497,0.11966666666666666,0.8798741118150479,123.639,755,88,13,2,33,102,4,3
83,0.09361,0.11866666666666666,0.8684377791919491,120.921,755,97,10,0,31,98,5,4
84,0.08903,0.114,0.8530306092651098,120.611,758,100,8,1,35,93,4,1
85,0.09601,0.115,0.8235776050168295,121.113,766,87,8,0,29,105,4,1
86,0.09545,0.11233333333333333,0.8376329119980639,122.317,769,83,13,2,31,98,2,2
87,0.07992,0.10866666666666666,0.8009443426177876,117.964,769,91,6,0,39,95,0,0
88,0.09371,0.116,0.8470558513334892,121.325,761,85,12,2,34,104,1,1
89,0.09423,0.115,0.8233127734201265,120.971,765,86,8,1,32,106,1,1
90,0.09972,0.11666666666666665,0.8445984791547951,122.558,761,78,9,3,42,106,0,1
91,0.09811,0.11733333333333333,0.8485789803243914,121.941,757,87,9,4,38,105,0,0
92,0.09722,0.121,0.8735201987461186,121.662,741,106,6,1,44,101,0,1
