generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.5384969939879759,0.513,2.074860962694341,463.928,112,137,130,136,111,110,123,141
1,0.7565330661322646,0.7566666666666666,1.660199645096416,538.808,16,30,55,137,42,141,150,429
2,0.8250150300601202,0.842,1.3058968790211634,557.217,1,20,22,113,24,101,125,594
3,0.8526152304609218,0.9016666666666666,0.93289550939082,565.616,0,2,6,58,13,56,139,726
4,0.8860821643286573,0.9446666666666667,0.5980671829671428,574.446,0,0,3,23,4,24,105,841
5,0.9275100200400802,0.9616666666666667,0.4423641402041077,582.805,0,0,1,9,6,15,77,892
6,0.9447945891783567,0.9663333333333334,0.40814414705208835,587.183,0,0,2,7,1,20,68,902
7,0.9571042084168336,0.9736666666666667,0.3571480630961646,589.966,0,0,1,20,0,16,41,922
8,0.9701202404809619,0.977,0.32399795219556793,592.452,0,0,0,21,0,16,32,931
9,0.9667635270541082,0.9763333333333334,0.33019121723070893,591.542,0,1,0,27,0,12,30,930
10,0.9733567134268537,0.98,0.2909931561891495,592.958,0,0,0,18,0,15,27,940
11,0.9840881763527054,0.9826666666666666,0.25811428447827567,595.6,0,0,0,9,0,22,21,948
12,0.9825801603206413,0.9866666666666666,0.2117868408680472,595.271,0,0,0,14,0,12,14,960
13,0.9877104208416834,0.9866666666666666,0.2100645461770078,596.345,0,1,0,11,0,10,17,961
14,0.9838527054108216,0.9873333333333334,0.20092834444062008,595.425,0,0,1,9,0,17,10,963
15,0.9834118236472946,0.991,0.15085225338906333,595.485,0,0,0,7,0,5,15,973
16,0.9864078156312626,0.9886666666666666,0.18224831892026255,596.037,0,0,0,5,0,12,17,966
17,0.9959669338677355,0.993,0.12005298401566991,597.995,0,0,0,4,0,14,3,979
18,0.9941533066132264,0.9906666666666666,0.1562524236697802,597.633,0,0,0,9,0,14,5,972
19,0.9908466933867736,0.993,0.12439721913918375,596.973,0,0,0,5,0,7,9,979
20,0.9813426853707414,0.992,0.13606842344268952,595.026,0,0,0,7,1,4,11,977
21,0.9810420841683367,0.9866666666666666,0.20590076516598896,595.016,0,0,0,18,0,4,18,960
22,0.9872044088176353,0.9906666666666666,0.15550360605355668,596.244,0,0,0,10,0,4,14,972
23,0.9942685370741483,0.9903333333333334,0.15875443578647117,597.604,0,1,0,14,0,4,9,972
24,0.9940330661322645,0.9893333333333334,0.16954398096295548,597.601,0,1,0,19,0,4,7,969
25,0.9897044088176352,0.99,0.16508429611698733,596.745,0,0,0,15,0,5,10,970
26,0.993311623246493,0.9906666666666666,0.1569559922846635,597.465,0,0,0,8,1,9,9,973
27,0.9854609218436874,0.9843333333333334,0.23922003411771367,595.898,0,0,0,16,0,21,10,953
28,0.9798396793587174,0.9823333333333334,0.26511894760117705,594.64,0,0,0,18,0,20,15,947
29,0.9832565130260521,0.985,0.2307698625960974,595.452,0,0,0,20,0,9,16,955
30,0.9874398797595191,0.9866666666666666,0.20815847602964468,596.243,0,1,0,16,0,6,16,961
31,0.9836422845691383,0.99,0.16587620829215086,595.535,0,0,0,10,1,7,11,971
32,0.981122244488978,0.9873333333333334,0.2002889657257433,594.656,0,0,0,12,1,7,17,963
33,0.9770991983967936,0.9853333333333334,0.22377829865204493,594.029,0,0,2,9,0,11,20,958
34,0.9840881763527054,0.9873333333333334,0.2025572271544945,595.426,0,0,0,10,0,12,16,962
35,0.9816533066132265,0.985,0.22694446831470957,594.564,0,0,0,5,0,20,20,955
36,0.9797144288577154,0.9883333333333334,0.1837767993533772,594.701,0,0,0,6,0,7,22,965
37,0.9733216432865731,0.989,0.17247103070147551,593.351,0,0,0,8,0,3,22,967
38,0.9806362725450902,0.9873333333333334,0.19610399636056974,594.729,0,0,0,8,0,6,24,962
39,0.9901953907815632,0.9896666666666666,0.17054865629771077,596.789,0,0,1,9,0,8,12,970
40,0.9936172344689379,0.9873333333333334,0.20188633907122244,597.47,0,0,0,15,0,15,8,962
41,0.989934869739479,0.99,0.16738886129062863,596.739,0,0,0,11,0,8,11,970
42,0.9857314629258517,0.9883333333333334,0.18516628205221836,595.902,0,1,0,14,0,4,15,966
