generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.49604,0.493,2.0753451338642512,224.868,129,109,132,143,134,114,127,112
1,0.35673,0.395,1.982858255136681,187.865,221,89,129,80,214,103,105,59
2,0.29849,0.3446666666666666,1.8838024689571273,171.175,285,91,108,58,234,109,78,37
3,0.27564,0.31866666666666665,1.8207023626928036,164.41,322,93,113,42,224,121,55,30
4,0.274,0.301,1.7369141803008534,162.598,366,77,112,28,204,150,35,28
5,0.27734,0.29666666666666663,1.6967884095502768,161.986,383,84,93,25,188,175,31,21
6,0.29235,0.29766666666666663,1.6441036992233504,164.687,400,74,86,16,170,205,26,23
7,0.30788,0.29733333333333334,1.5870953405577504,166.552,416,70,78,16,151,232,14,23
8,0.32413,0.30666666666666664,1.5396248081101058,169.285,412,72,61,9,142,269,16,19
9,0.34437,0.3153333333333333,1.492376130452595,173.131,414,69,53,5,123,301,16,19
10,0.37354,0.3273333333333333,1.4650011964060825,178.506,411,64,45,10,105,332,15,18
11,0.39815,0.333,1.3960954641001924,183.033,411,57,41,11,97,362,5,16
12,0.40532,0.3433333333333333,1.3728361840399814,184.112,402,66,32,6,88,381,5,20
13,0.4319,0.358,1.353836712952661,189.52,389,75,28,7,67,407,5,22
14,0.47105,0.37766666666666665,1.3278409937676927,196.765,369,69,22,9,61,441,6,23
15,0.4948,0.394,1.2972704807629192,201.008,357,71,12,12,52,462,3,31
16,0.51318,0.4073333333333333,1.3062283308264764,204.752,335,76,11,21,48,479,3,27
17,0.55233,0.4303333333333333,1.2974399780716008,212.175,311,72,9,25,43,502,1,37
18,0.57323,0.44366666666666665,1.2702513022084039,216.551,297,70,6,28,36,524,2,37
19,0.60407,0.466,1.2840322193580154,223.655,265,76,9,28,31,544,3,44
20,0.62643,0.48066666666666663,1.255886993538441,227.353,248,62,8,26,38,569,3,46
21,0.64143,0.4963333333333333,1.2442027267971214,230.757,227,77,6,19,30,581,4,56
22,0.66933,0.509,1.2019359998686665,236.815,212,69,9,12,30,606,3,59
23,0.67667,0.5156666666666666,1.178206894815258,237.357,198,66,8,12,34,626,5,51
24,0.71098,0.5353333333333332,1.1485382582797747,244.578,175,57,11,12,34,650,3,58
25,0.74048,0.5446666666666666,1.072616766951464,250.3,170,53,11,9,18,678,5,56
26,0.74028,0.5533333333333332,1.0949199655515112,251.426,154,59,8,12,22,680,8,57
27,0.76085,0.565,1.0535307855842724,255.023,139,52,9,8,23,702,10,57
28,0.78057,0.576,1.0259605634906455,259.275,131,50,5,8,18,712,13,63
29,0.78249,0.582,1.006490765123604,259.191,119,45,5,9,25,726,12,59
30,0.7998,0.5946666666666667,1.0115307049565763,263.334,102,45,7,12,25,732,12,65
31,0.81846,0.604,0.9665287261413907,265.576,95,31,7,9,27,749,15,67
32,0.82934,0.6103333333333333,0.9501100513157724,267.934,88,27,7,12,25,758,17,66
33,0.83682,0.6156666666666666,0.9463155607392275,270.27,80,29,7,11,23,762,22,66
34,0.83591,0.614,0.951467702483022,269.691,84,23,10,11,26,759,18,69
35,0.83801,0.6173333333333333,0.9633748129451797,269.447,78,19,9,14,32,758,22,68
36,0.85712,0.6216666666666666,0.9291283522820208,273.032,73,16,10,15,30,770,19,67
37,0.86186,0.6306666666666666,0.9099747552510826,273.446,64,15,9,15,31,775,16,75
38,0.86516,0.6316666666666666,0.905953015974987,274.578,66,19,5,14,30,772,13,81
39,0.86075,0.6323333333333333,0.9055627727295644,274.381,61,30,3,11,33,769,8,85
40,0.86891,0.6346666666666666,0.8396045472200102,275.243,60,22,5,9,31,788,3,82
41,0.86207,0.6353333333333333,0.8707073743503112,274.387,59,25,5,8,32,779,6,86
42,0.86803,0.6396666666666666,0.8797856183940684,276.205,49,25,6,12,37,780,6,85
43,0.8792,0.6426666666666666,0.8620892066547088,278.554,48,24,6,10,29,788,12,83
44,0.88315,0.6503333333333332,0.8071735381452344,278.389,44,22,1,5,30,796,10,92
45,0.88568,0.6553333333333332,0.8424519138958142,278.786,40,14,1,13,35,787,14,96
46,0.89907,0.6583333333333332,0.769080245285991,281.287,36,15,0,9,31,807,9,93
47,0.90056,0.664,0.7896258219462793,281.688,30,15,0,13,35,798,7,102
48,0.91072,0.672,0.7876904794933617,283.764,30,17,1,11,25,792,5,119
49,0.92225,0.6773333333333332,0.7493910822444464,285.781,28,8,3,10,22,802,6,121
50,0.9118,0.6746666666666666,0.8054632541204423,284.408,25,16,4,10,23,792,13,117
51,0.91656,0.677,0.8339424785099419,285.534,19,21,6,12,21,786,18,117
52,0.91482,0.6756666666666666,0.7896987549604476,284.698,20,17,2,13,21,801,19,107
53,0.91092,0.6776666666666666,0.8260758669756327,284.15,14,17,4,17,27,791,21,109
54,0.92987,0.685,0.8167932069173159,288.067,13,16,4,20,20,788,18,121
55,0.92222,0.6826666666666666,0.8282390670635913,286.358,11,17,5,19,28,785,15,120
