generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.5144889779559119,0.4933333333333333,2.07343819052586,455.0,115,158,136,116,119,115,118,123
1,0.40682865731462925,0.41133333333333333,1.8697784159413948,394.243,176,323,106,149,54,83,40,69
2,0.2836372745490982,0.3473333333333333,1.5631762336368173,332.738,208,474,57,109,43,64,13,32
3,0.2601452905811623,0.3413333333333333,1.3559412113049143,322.477,193,560,24,87,25,85,7,19
4,0.27731963927855713,0.35266666666666663,1.2270629330089642,325.265,156,616,20,97,6,84,9,12
5,0.24857214428857716,0.343,1.0154019826892844,309.113,131,699,9,96,6,49,5,5
6,0.25670841683366735,0.35766666666666663,1.0165945757917187,313.981,113,702,5,100,7,59,1,13
7,0.30751002004008016,0.373,0.9872405968281263,333.395,82,726,4,82,8,76,1,21
8,0.39557114228456913,0.3946666666666666,1.0563489149217893,372.674,67,694,10,127,6,68,0,28
9,0.38327655310621245,0.415,1.0678346593457029,365.402,48,665,6,178,6,77,2,18
10,0.33880761523046093,0.4003333333333333,0.9062572981791766,345.218,33,734,12,149,1,57,0,14
11,0.3201803607214429,0.4073333333333333,0.8668165361842027,338.09,20,746,8,142,0,67,1,16
12,0.3188176352705411,0.394,0.7988649528405981,334.796,23,776,5,129,2,53,1,11
13,0.30693386773547093,0.3916666666666666,0.8333603728427559,330.348,39,753,2,153,3,39,0,11
14,0.32794589178356714,0.3903333333333333,0.9773888291388468,340.306,47,719,7,140,19,58,0,10
15,0.3046442885771543,0.3936666666666666,0.8746274399853337,334.359,37,748,4,139,5,55,0,12
16,0.26983466933867734,0.3966666666666666,0.8787998610837015,320.793,31,743,5,125,5,86,0,5
17,0.24266533066132265,0.381,0.7355187739337937,306.47,27,802,2,98,4,62,0,5
18,0.24997995991983968,0.3856666666666666,0.7788396951567279,312.472,31,783,4,97,0,79,0,6
19,0.2609769539078156,0.388,0.728507585658567,314.783,19,799,1,92,3,81,0,5
20,0.24230460921843688,0.3896666666666666,0.7193389743930505,310.268,15,804,5,89,0,79,0,8
21,0.21342685370741482,0.38,0.7385647644884846,297.93,29,802,3,79,2,80,0,5
22,0.2400250501002004,0.384,0.6773646853908567,313.431,17,819,1,72,1,83,0,7
23,0.23680861723446894,0.3923333333333333,0.6955622524674738,310.929,13,804,1,63,0,111,0,8
24,0.2600450901803607,0.389,0.676624994212896,323.991,12,813,2,69,0,98,0,6
25,0.27807114228456914,0.3996666666666666,0.7012392792659394,335.819,7,786,2,74,0,130,0,1
26,0.27802605210420844,0.406,0.764269493322967,332.386,6,767,6,64,2,150,0,5
27,0.31216432865731464,0.398,0.7141194978072206,342.11,9,792,3,52,1,135,0,8
28,0.3199198396793587,0.4043333333333333,0.8025233625768549,339.45,14,768,3,108,0,94,1,12
29,0.3107865731462926,0.3943333333333333,0.7385631624043291,334.753,17,786,2,119,0,71,0,5
30,0.3398446893787575,0.4063333333333333,0.7788528962726528,347.515,13,773,1,130,0,64,0,19
31,0.34176352705410823,0.4106666666666666,0.8225480883825218,348.924,13,764,3,115,0,80,0,25
32,0.34207915831663327,0.422,0.89207054651882,354.095,14,738,1,119,2,91,0,35
33,0.33314128256513026,0.41333333333333333,0.8400558207581975,352.695,12,753,1,107,2,105,0,20
34,0.3186923847695391,0.413,0.8427862047744425,347.121,11,744,0,98,6,130,0,11
35,0.25990981963927856,0.4043333333333333,0.7708467075010452,318.438,10,772,0,111,3,96,0,8
36,0.21162324649298597,0.3873333333333333,0.6610291721811383,298.506,10,822,1,69,2,89,0,7
37,0.19610220440881765,0.3843333333333333,0.6017851891524844,291.078,7,839,0,56,1,90,0,7
38,0.19440380761523046,0.38166666666666665,0.6114347190460657,289.475,11,835,0,64,1,86,0,3
39,0.1940430861723447,0.3753333333333333,0.6252461852576556,289.735,19,836,1,70,1,71,0,2
40,0.18443887775551102,0.3733333333333333,0.590525202953831,285.21,17,849,1,60,0,69,0,4
41,0.1903256513026052,0.37566666666666665,0.6023455232461264,285.735,16,845,1,65,0,68,0,5
42,0.14655310621242484,0.3693333333333333,0.5584991760031132,265.974,14,866,2,60,2,50,0,6
43,0.1551503006012024,0.364,0.5141632318330348,268.414,16,876,2,56,0,48,0,2
44,0.19100701402805612,0.37166666666666665,0.5500427213751942,286.983,12,860,1,64,1,61,0,1
45,0.23437875751503007,0.381,0.6272250661590197,306.706,11,836,2,59,2,85,0,5
46,0.2740681362725451,0.392,0.7147239356375988,322.286,11,800,3,104,3,75,0,4
47,0.2970190380761523,0.3916666666666666,0.7531373043288976,331.011,20,784,2,114,2,75,0,3
48,0.25990480961923845,0.3916666666666666,0.7377306658979983,312.195,16,796,2,108,3,67,0,8
49,0.25384769539078156,0.3846666666666666,0.6698845933917503,310.018,15,812,1,122,5,43,0,2
50,0.24738977955911823,0.3856666666666666,0.7167945024718234,307.389,14,806,4,113,8,51,1,3
51,0.24163326653306613,0.38166666666666665,0.7082810591480844,309.668,19,810,4,95,5,65,0,2
52,0.19765531062124247,0.37466666666666665,0.7035621969598004,289.284,28,819,3,73,2,69,2,4
53,0.14927855711422847,0.366,0.6257791789831414,270.218,27,848,5,52,1,61,0,6
54,0.12493486973947895,0.354,0.501789540673733,259.051,23,888,6,34,1,45,0,3
55,0.14754008016032064,0.36366666666666664,0.5803937595522061,268.825,25,861,4,45,0,59,0,6
56,0.14667835671342686,0.36566666666666664,0.5638222330907529,267.053,19,869,3,41,2,57,0,9
57,0.1881062124248497,0.3733333333333333,0.527026334706062,289.32,4,874,5,53,1,55,0,8
58,0.24912825651302606,0.3873333333333333,0.6241976085812101,315.03,4,831,2,69,2,87,0,5
59,0.25675350701402805,0.398,0.7222761809184981,321.25,10,795,0,71,2,111,0,11
60,0.19987975951903808,0.3963333333333333,0.6808062123056032,298.102,8,802,1,54,0,127,0,8
61,0.1738927855711423,0.3703333333333333,0.650271692856281,288.043,32,829,0,42,1,91,0,5
62,0.1699549098196393,0.38266666666666665,0.664743869188705,287.453,25,805,0,32,0,135,0,3
63,0.14419839679358717,0.373,0.6111299436288826,273.178,24,832,1,29,1,112,0,1
64,0.14928356713426855,0.3693333333333333,0.585087744494317,273.089,22,850,2,26,1,94,0,5
65,0.16268537074148295,0.372,0.6294465152129951,278.33,24,836,1,43,2,91,0,3
66,0.13224949899799598,0.364,0.5452203131450348,262.379,21,865,0,46,2,65,0,1
67,0.17655811623246492,0.358,0.5663392084295096,280.393,32,864,0,46,2,52,0,4
68,0.20783567134268538,0.3793333333333333,0.6087319545121714,292.134,13,841,1,80,0,59,0,6
69,0.2331062124248497,0.384,0.737463585097566,306.222,18,812,10,87,2,58,1,12
70,0.2418687374749499,0.3863333333333333,0.7613305125708708,307.745,23,801,6,84,1,71,1,13
71,0.2806613226452906,0.3813333333333333,0.7080693602547597,323.62,25,812,3,91,0,60,0,9
72,0.29246492985971945,0.4016666666666666,0.8159041022782361,330.644,22,774,1,94,0,84,1,24
73,0.28720941883767537,0.3976666666666666,0.8680674617148635,330.913,29,762,4,101,3,80,1,20
74,0.23938877755511023,0.391,0.7042558075624369,309.258,15,807,0,72,1,94,0,11
75,0.2490180360721443,0.3896666666666666,0.695926326130326,314.21,14,811,0,85,1,79,1,9
76,0.23865230460921844,0.3893333333333333,0.7438445674224052,308.025,21,794,1,79,2,96,0,7
77,0.26518537074148296,0.393,0.7725055017062473,319.543,20,780,2,93,3,98,0,4
78,0.2515681362725451,0.3903333333333333,0.7473673170657446,313.471,22,787,2,91,0,94,0,4
79,0.24962925851703407,0.388,0.6935256150730758,315.674,18,804,0,97,0,77,0,4
80,0.22788577154308617,0.3906666666666666,0.7210035687234547,310.462,16,799,1,74,2,102,0,6
81,0.17558617234468937,0.383,0.6416841423500917,287.109,15,825,0,52,1,102,0,5
