generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.5113,0.5026666666666666,2.0761340768261207,454.678,128,127,134,120,104,139,119,129
1,0.39849,0.4603333333333333,1.8924559073060057,387.934,143,111,84,53,201,295,50,63
2,0.489305,0.511,1.5518521472289877,416.301,108,105,24,24,163,498,37,41
3,0.682915,0.5843333333333333,1.1526880712967629,488.597,41,80,15,12,115,680,12,45
4,0.83683,0.6326666666666666,0.7195251737281817,543.214,10,44,6,7,64,831,6,32
5,0.92165,0.658,0.45817877906007165,572.638,4,24,0,4,31,900,0,37
6,0.95776,0.6636666666666666,0.2878303099520664,586.054,1,16,0,0,15,943,1,24
7,0.967925,0.6663333333333332,0.22781461954402152,588.781,0,8,0,2,13,957,0,20
8,0.975765,0.6673333333333332,0.1916683768399441,591.889,0,8,0,0,9,964,0,19
9,0.975995,0.667,0.18671799603947586,591.839,0,7,0,1,9,966,0,17
10,0.97749,0.666,0.15742019201876445,592.426,0,7,0,0,8,972,0,13
11,0.977685,0.666,0.16656022234414042,592.751,0,8,0,0,8,970,0,14
12,0.97085,0.664,0.17666003683707363,590.13,0,10,0,0,10,968,0,12
13,0.986465,0.67,0.16942909881435192,595.853,0,7,0,0,4,968,0,21
14,0.967625,0.6683333333333332,0.26039169906640125,589.293,0,12,0,0,12,947,0,29
15,0.98762,0.6743333333333332,0.2120547908585409,596.358,1,7,0,0,2,956,0,34
16,0.979105,0.6733333333333332,0.23915363344975613,593.417,0,9,0,0,6,950,0,35
17,0.98009,0.6746666666666666,0.2521293264446098,593.81,0,9,0,0,6,946,0,39
18,0.98717,0.6736666666666666,0.2062811651100888,595.982,1,6,0,0,3,958,0,32
19,0.97823,0.6713333333333332,0.22664379173703766,592.478,0,6,0,1,9,955,0,29
20,0.97711,0.6706666666666666,0.23576329190892434,593.142,0,11,0,0,6,953,1,29
21,0.980455,0.6673333333333332,0.18876091230094916,594.555,0,12,0,1,4,965,0,18
22,0.975445,0.6646666666666666,0.1672978265647963,592.305,0,10,0,0,8,970,0,12
23,0.97732,0.6643333333333332,0.16012951675202333,593.348,0,12,0,0,5,972,1,10
24,0.98162,0.664,0.1434786006566289,595.556,0,15,0,0,2,974,0,9
25,0.984445,0.6643333333333332,0.11299345153320278,595.241,0,10,0,0,3,981,0,6
26,0.981335,0.6676666666666666,0.1601669308526686,594.057,0,7,0,0,6,971,0,16
27,0.97509,0.6646666666666666,0.18363485308424915,592.31,0,14,0,0,6,966,0,14
28,0.974855,0.6646666666666666,0.18363485308424912,592.667,0,14,0,0,6,966,0,14
