generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.50444,0.5003333333333333,2.0771985467222263,224.934,118,145,118,118,124,123,130,124
1,0.40403,0.43,2.0348854827446754,197.149,191,111,124,77,180,119,111,87
2,0.35874,0.382,1.9504349174837479,184.114,230,92,131,65,217,140,79,46
3,0.34691,0.3673333333333333,1.8902736566371672,179.439,261,91,101,68,215,176,57,31
4,0.34938,0.36466666666666664,1.8399009902630494,178.402,273,86,89,64,216,205,36,31
5,0.35713,0.35633333333333334,1.7887674073720794,179.139,302,78,87,49,191,232,32,29
6,0.36044,0.35266666666666663,1.747729681413783,177.894,318,88,77,41,170,253,24,29
7,0.39035,0.36666666666666664,1.718594006004011,184.005,314,78,68,40,159,287,21,33
8,0.41618,0.37066666666666664,1.6834834799834648,188.626,320,79,59,37,138,314,25,28
9,0.42537,0.377,1.6145167288526756,189.599,320,77,45,37,129,351,19,22
10,0.46382,0.3896666666666666,1.5661674930048526,197.456,311,74,43,34,112,389,17,20
11,0.49087,0.4026666666666666,1.511485962099962,201.871,309,62,34,30,107,418,11,29
12,0.50239,0.4093333333333333,1.4500466191372616,203.621,320,58,28,21,83,442,11,37
13,0.53524,0.42966666666666664,1.4333388194714909,210.162,297,56,25,24,78,469,9,42
14,0.55575,0.44566666666666666,1.4309978267325616,213.723,282,53,23,18,75,483,14,52
15,0.56893,0.4553333333333333,1.381790754615281,216.159,279,48,18,13,72,499,9,62
16,0.57714,0.461,1.3542196884087476,217.752,265,53,14,8,79,514,8,59
17,0.60085,0.4726666666666666,1.3452384801661912,223.051,256,51,13,9,71,526,9,65
18,0.63005,0.488,1.3209819403238037,228.667,247,41,13,12,60,545,10,72
19,0.64019,0.49466666666666664,1.2800611172749776,230.487,246,46,6,11,47,558,11,75
20,0.65708,0.5023333333333333,1.2572312676039707,234.29,235,44,5,12,48,573,9,74
21,0.66521,0.509,1.2281471401589041,235.219,227,42,5,9,48,586,7,76
22,0.66077,0.5126666666666666,1.1990338566253567,233.939,221,40,4,5,54,594,4,78
23,0.68112,0.5216666666666666,1.158769731414282,237.878,210,39,2,3,53,611,3,79
24,0.69616,0.537,1.1892799213007794,241.49,193,37,5,2,51,613,9,90
25,0.70821,0.5446666666666666,1.1945859757672417,244.601,184,48,6,2,34,620,16,90
26,0.71319,0.5546666666666666,1.2333500076037898,245.589,167,55,6,6,36,617,18,95
27,0.71957,0.5606666666666666,1.219202924143757,246.891,156,48,6,4,45,628,20,93
28,0.74484,0.5726666666666667,1.198416405640254,251.92,145,35,10,8,44,644,17,97
29,0.73287,0.565,1.1773719108299727,249.247,147,26,14,6,57,651,13,86
30,0.74804,0.5696666666666667,1.1572580870787434,252.296,142,25,11,10,52,664,15,81
31,0.75773,0.5776666666666667,1.1356800658613229,253.539,123,25,8,11,63,679,16,75
32,0.76009,0.58,1.156254931760072,254.115,124,26,8,13,56,674,21,78
33,0.76511,0.5803333333333333,1.1333936078542708,255.243,116,30,10,11,57,687,19,70
34,0.76719,0.5853333333333333,1.1405002812809342,255.765,110,32,11,13,58,685,14,77
35,0.77848,0.588,1.122759935621733,258.054,106,30,14,11,55,694,15,75
36,0.80379,0.6003333333333333,1.0599290909453214,262.847,101,18,15,10,46,714,14,82
37,0.78562,0.5966666666666667,1.067022490852446,258.794,98,11,16,11,66,708,11,79
38,0.79484,0.6026666666666667,1.0762835527877692,261.056,89,23,15,10,57,712,13,81
39,0.80657,0.602,1.0257355092839906,263.233,89,17,16,10,56,729,10,73
40,0.80975,0.606,1.0189485974388959,263.835,85,16,16,10,54,733,12,74
41,0.82877,0.6133333333333333,0.972151665608725,267.239,81,18,17,11,40,749,7,77
42,0.83871,0.6196666666666666,0.9439697438564527,269.515,74,18,16,13,36,760,6,77
43,0.85402,0.6296666666666666,0.9350783532260946,272.706,63,22,19,12,29,764,6,85
44,0.87398,0.6356666666666666,0.8961128207471839,276.816,60,23,19,13,18,775,5,87
45,0.881,0.648,0.9261726592935442,278.154,55,19,15,13,19,761,11,107
46,0.8812,0.6526666666666666,0.9332951933497423,278.248,52,15,13,14,23,757,13,113
47,0.88408,0.6556666666666666,0.9268843523710429,278.912,49,17,8,18,23,759,13,113
48,0.89779,0.6636666666666666,0.9358057213663609,281.675,41,18,7,24,23,754,12,121
49,0.88958,0.659,0.9265212917604414,279.89,38,19,6,27,30,762,10,108
50,0.88188,0.6566666666666666,0.9099236232132247,278.538,35,21,6,24,36,768,7,103
51,0.88913,0.6623333333333332,0.8676022845826574,279.715,27,15,5,22,44,777,5,105
52,0.90159,0.6683333333333332,0.8239672680500556,282.341,24,18,3,14,36,788,7,110
53,0.90827,0.6706666666666666,0.8143491624036565,283.333,24,19,4,18,26,793,7,109
54,0.92646,0.68,0.7792910725930333,287.19,18,19,5,13,22,796,5,122
55,0.9262,0.6836666666666666,0.7698900277055264,287.158,13,18,4,12,24,798,8,123
56,0.93329,0.6873333333333332,0.7337788523122896,287.981,8,10,5,15,23,811,12,116
57,0.94836,0.691,0.6972111040479955,291.17,3,11,4,20,16,822,14,110
