generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.487475,0.4933333333333333,2.07343819052586,444.209,115,158,136,116,119,115,118,123
1,0.36416,0.3783333333333333,1.981367948099448,383.088,221,179,154,68,141,102,84,51
2,0.247145,0.29,1.7842034755110951,326.425,359,145,116,33,176,94,52,25
3,0.1686,0.235,1.5609164588337698,284.402,471,131,64,24,171,106,20,13
4,0.14907,0.21566666666666665,1.4192155631111718,271.444,519,129,35,19,158,126,7,7
5,0.15804,0.214,1.3741285522130342,274.7,533,137,28,18,132,143,4,5
6,0.163745,0.226,1.365317985904431,277.255,527,150,17,22,109,165,2,8
7,0.2121,0.24433333333333332,1.3351465873994697,296.812,523,144,13,22,76,210,0,12
8,0.21764,0.259,1.360818234260789,299.53,491,144,16,10,93,233,1,12
9,0.25012,0.2823333333333333,1.3196855328859027,313.576,457,166,11,6,68,284,2,6
10,0.269305,0.3053333333333333,1.3395680962531256,320.067,419,164,10,5,79,315,1,7
11,0.298015,0.333,1.357675348318247,331.849,373,165,10,5,88,351,0,8
12,0.356185,0.37066666666666664,1.360654638515056,357.551,320,158,13,4,86,409,1,9
13,0.538725,0.4723333333333333,1.2279951812596306,431.711,182,156,7,6,69,567,0,13
14,0.688205,0.545,1.0054563653624549,487.695,111,111,4,3,49,701,0,21
15,0.815625,0.6083333333333333,0.7422555590255808,536.953,47,77,3,2,28,815,1,27
16,0.90454,0.6463333333333332,0.4991426641953171,567.546,11,47,0,3,21,889,0,29
17,0.93876,0.659,0.3803196265507116,580.392,0,34,0,3,17,918,0,28
18,0.94876,0.6596666666666666,0.3101228420312148,583.766,1,24,0,2,15,938,0,20
19,0.96743,0.666,0.2564772915329271,590.22,0,16,0,2,9,950,0,23
20,0.96409,0.6686666666666666,0.2935726705661498,588.494,0,14,0,2,12,940,0,32
21,0.965725,0.6716666666666666,0.30732894832444624,589.585,0,17,0,1,8,934,0,40
22,0.959625,0.669,0.3270421193889255,587.403,0,19,0,1,12,930,0,38
23,0.96907,0.67,0.31689664064975603,590.442,1,15,0,4,9,935,0,36
