generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.48924,0.48866666666666664,2.076677101280286,222.088,125,141,121,123,128,131,125,106
1,0.34342,0.37866666666666665,1.8661997369218017,184.736,198,304,86,97,110,136,37,32
2,0.29531,0.35566666666666663,1.5903139166941966,170.913,203,445,51,84,49,138,12,18
3,0.28338,0.35533333333333333,1.3967698369366912,166.72,168,534,41,64,30,150,6,7
4,0.28852,0.3763333333333333,1.2416459515946023,167.628,120,602,18,82,20,149,0,9
5,0.31072,0.3933333333333333,1.1746940401615913,171.65,93,621,11,85,12,168,0,10
6,0.30579,0.3976666666666666,1.0826494106942617,171.621,69,658,8,92,9,158,0,6
7,0.30035,0.4003333333333333,0.9983302951862465,169.787,58,685,2,86,3,158,1,7
8,0.30456,0.4063333333333333,0.931412083461651,170.582,40,703,2,90,1,159,0,5
9,0.34065,0.42266666666666663,0.9313121411421579,176.961,23,685,1,102,3,183,0,3
10,0.35198,0.4303333333333333,0.9442943336921386,179.31,17,683,3,108,0,178,0,11
11,0.36945,0.4363333333333333,0.9573440993586135,183.545,12,673,5,106,0,192,1,11
12,0.36178,0.43566666666666665,0.9867899963602278,181.72,10,670,7,107,7,188,0,11
13,0.36293,0.4343333333333333,0.9597668715465584,182.091,9,677,6,110,4,185,1,8
14,0.37626,0.437,0.9716567985025708,184.084,13,663,6,109,1,200,1,7
15,0.38783,0.43766666666666665,1.0114322032067609,186.887,16,651,8,124,3,191,0,7
16,0.38447,0.437,1.0207817934441932,186.515,20,654,6,117,2,188,0,13
17,0.41138,0.44366666666666665,1.0438255154589913,192.158,22,632,3,131,2,198,0,12
18,0.37792,0.43266666666666664,1.028749692908838,186.638,17,661,9,118,7,178,1,9
19,0.37207,0.43,1.0273326327618288,184.091,23,661,6,114,6,180,1,9
20,0.38903,0.43666666666666665,1.0315845830144679,187.937,22,650,6,131,1,178,1,11
21,0.40768,0.44366666666666665,1.0380169662074001,192.234,12,641,11,143,3,180,0,10
22,0.39423,0.437,1.0241540255324035,189.027,19,652,5,135,4,175,0,10
23,0.39817,0.43566666666666665,1.0215503596275817,189.643,25,648,5,131,0,181,0,10
24,0.38663,0.433,1.00637007172092,187.373,22,656,5,143,2,166,0,6
25,0.39382,0.43666666666666665,0.9826729501607748,187.272,13,662,3,149,5,162,0,6
26,0.38505,0.4353333333333333,0.9826019059739011,185.605,12,667,6,141,4,163,0,7
27,0.37311,0.43566666666666665,0.9723764254018149,183.779,13,671,4,135,2,165,0,10
28,0.3946,0.43966666666666665,1.006576603427683,188.64,15,654,4,144,3,170,0,10
29,0.37474,0.42966666666666664,0.9788780148953331,184.138,21,672,4,137,1,157,0,8
30,0.38669,0.4393333333333333,0.9978572374608314,186.965,16,648,6,139,1,185,0,5
31,0.38909,0.4403333333333333,0.9576321004577171,187.655,12,662,2,128,0,187,0,9
32,0.37109,0.4333333333333333,0.9542439756033323,182.769,11,681,5,125,2,166,0,10
33,0.37611,0.4343333333333333,1.0016475191158933,184.641,13,668,6,134,7,162,0,10
34,0.37528,0.433,1.0194089988675368,183.36,19,659,7,136,5,166,0,8
35,0.39098,0.433,1.0267909112843847,187.75,26,645,8,129,1,186,0,5
36,0.39254,0.4313333333333333,1.0616380075528669,187.918,40,635,2,125,1,185,0,12
37,0.3826,0.4313333333333333,1.0501515731186417,185.074,32,646,2,129,5,175,0,11
38,0.38902,0.4353333333333333,1.0202561937384638,187.038,24,645,0,140,7,178,0,6
39,0.37467,0.43,0.9830385981947402,183.461,22,665,2,126,4,176,0,5
40,0.36474,0.43166666666666664,0.9799977271239874,182.696,20,671,3,112,2,181,0,11
41,0.35579,0.4293333333333333,0.9468112075108646,180.235,19,677,1,115,2,180,0,6
42,0.35382,0.431,0.9333652305728406,179.886,10,688,3,116,4,171,0,8
43,0.34695,0.426,0.938471520439587,179.303,15,691,5,106,3,173,0,7
44,0.3548,0.42433333333333334,0.9435204581472756,179.778,19,690,5,114,1,164,0,7
45,0.34488,0.42166666666666663,0.9556771725613606,177.64,22,692,4,120,2,152,1,7
46,0.38498,0.434,1.0108316510173583,185.178,19,660,7,148,2,155,0,9
47,0.39188,0.437,1.0110479896137352,186.034,20,655,4,153,1,156,0,11
48,0.40296,0.4373333333333333,1.027586506536659,188.472,23,644,5,165,1,154,0,8
49,0.41757,0.4383333333333333,1.0363772284582662,190.887,24,638,3,163,3,162,0,7
50,0.42269,0.4443333333333333,1.041138964327452,191.551,17,639,4,161,3,163,0,13
51,0.38932,0.4353333333333333,0.9712728249708764,185.164,12,681,5,150,1,134,0,17
52,0.3624,0.427,0.9515365025515916,180.45,13,701,7,135,1,126,1,16
53,0.33825,0.41733333333333333,0.922501171866813,174.091,22,716,4,120,0,122,0,16
54,0.34142,0.41566666666666663,0.9812109006966488,174.962,30,696,6,126,2,128,1,11
55,0.34382,0.417,0.9547590139377479,176.27,27,697,4,129,2,133,0,8
56,0.33133,0.41466666666666663,0.9520712246174599,172.857,27,701,4,119,4,138,0,7
57,0.32629,0.41666666666666663,0.9203869403266425,171.865,21,709,1,130,5,127,0,7
58,0.33541,0.41966666666666663,0.9221485610100468,173.601,17,709,2,138,5,120,0,9
59,0.34123,0.42,0.9615850400801719,175.011,21,700,4,146,6,111,0,12
60,0.34802,0.41966666666666663,0.9727718026991821,176.59,26,697,4,141,3,114,0,15
61,0.33768,0.414,0.9639454992542471,174.69,29,702,7,139,1,111,1,10
62,0.32518,0.409,0.9783455758151016,172.29,36,701,7,126,2,118,1,9
63,0.33889,0.41733333333333333,1.0230567610229915,174.741,33,676,10,135,3,135,1,7
64,0.34037,0.41633333333333333,1.0194083970080803,176.257,31,684,11,123,3,137,2,9
65,0.33908,0.41866666666666663,0.9988411241658424,176.186,26,690,8,115,4,145,2,10
66,0.34636,0.416,1.0871146343407394,176.978,47,652,9,114,4,163,4,7
67,0.36049,0.415,1.052847668009663,180.001,50,654,4,127,2,156,2,5
68,0.33974,0.418,0.9890475421386962,175.94,34,681,1,113,4,158,1,8
69,0.34456,0.41766666666666663,1.0071479066190372,176.782,33,681,5,114,5,152,0,10
70,0.33926,0.41666666666666663,0.9736305788360022,175.756,28,695,7,118,2,140,0,10
71,0.34636,0.421,0.9800813994036769,177.578,26,687,6,120,2,149,0,10
72,0.35161,0.424,0.9467083612891795,177.963,16,694,6,129,3,145,0,7
73,0.37322,0.43066666666666664,0.9694945511052343,182.25,17,676,4,139,2,154,0,8
74,0.36942,0.42766666666666664,0.9715629614716276,181.752,19,673,6,134,3,162,0,3
75,0.37865,0.4273333333333333,0.9788994599155133,183.787,23,665,5,135,3,168,0,1
76,0.36059,0.423,0.9703748445044553,180.511,26,677,4,125,2,162,0,4
77,0.34994,0.42233333333333334,0.9515566931977634,177.976,26,684,3,121,0,160,0,6
78,0.32736,0.421,0.9182290591525566,174.212,17,710,4,110,1,146,0,12
79,0.35299,0.42433333333333334,0.9282926284507251,178.629,16,698,3,125,2,148,0,8
80,0.33652,0.421,0.9079555411039317,174.996,15,708,2,114,3,151,1,6
81,0.33921,0.41966666666666663,0.9189113836078523,177.073,19,700,3,105,3,166,1,3
82,0.34168,0.42366666666666664,0.9594656594193962,176.608,22,687,1,105,5,171,1,8
83,0.36527,0.433,0.9989569834999439,181.209,20,666,2,117,4,179,1,11
84,0.36385,0.43066666666666664,0.9834798833393162,181.739,17,673,3,112,7,179,0,9
85,0.36414,0.4343333333333333,0.968335711385815,181.91,13,669,5,110,4,192,0,7
86,0.38248,0.4333333333333333,1.0078274545372419,186.016,20,657,5,137,4,171,0,6
87,0.36895,0.43,0.9375968191412682,182.307,13,682,3,133,3,162,0,4
88,0.37301,0.42966666666666664,0.9599783592155169,183.849,19,676,2,125,2,169,0,7
89,0.3863,0.435,0.9793882767380011,186.266,19,662,2,132,1,176,0,8
90,0.39049,0.4393333333333333,1.0027301744960697,187.599,16,654,4,135,2,179,0,10
91,0.41387,0.4483333333333333,1.0329046564791573,192.175,13,635,3,140,4,192,0,13
92,0.40297,0.4433333333333333,1.0349191067404788,188.357,15,646,4,132,5,183,0,15
93,0.38397,0.4353333333333333,0.9822653151606096,184.969,12,668,6,131,4,171,0,8
94,0.37417,0.43366666666666664,0.9537400492630784,183.685,14,676,2,123,2,174,0,9
95,0.38444,0.4403333333333333,0.9395132094378557,184.75,6,671,2,119,3,190,0,9
96,0.39189,0.44266666666666665,0.9933649543032073,187.705,10,657,2,121,6,191,0,13
97,0.36956,0.434,0.9332042042484251,183.13,11,680,2,113,2,184,0,8
98,0.37239,0.4333333333333333,0.9369024784528163,183.983,13,680,1,113,2,182,0,9
99,0.38978,0.442,0.9603917778843828,187.38,9,661,3,127,1,190,0,9
