generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.518325,0.513,2.074860962694341,456.227,112,137,130,136,111,110,123,141
1,0.520195,0.5226666666666666,2.0658666730925375,457.027,119,88,129,101,129,143,139,152
2,0.50056,0.5256666666666666,2.040198665312471,447.416,124,68,134,75,146,139,141,173
3,0.503755,0.5373333333333332,2.014104721256458,448.237,114,55,118,64,165,150,156,178
4,0.506515,0.5423333333333333,1.997813617630455,447.505,119,46,119,63,172,141,138,202
5,0.50313,0.5473333333333332,1.965036160770513,444.766,125,32,113,48,164,162,155,201
6,0.513135,0.557,1.9561119568539012,448.957,107,36,106,43,171,176,163,198
7,0.51889,0.5623333333333332,1.9230229833393815,451.842,93,25,116,37,191,168,165,205
8,0.534325,0.5806666666666667,1.8997793557506308,454.595,87,21,95,38,186,185,170,218
9,0.54375,0.5916666666666667,1.8806819085424682,460.314,75,29,81,30,192,180,186,227
10,0.51637,0.5846666666666667,1.883497546053451,445.962,77,28,78,33,206,176,182,220
11,0.535695,0.5966666666666667,1.8775603257292952,454.803,67,26,80,39,206,180,166,236
12,0.551035,0.607,1.86816925532705,461.027,60,24,78,42,199,188,167,242
13,0.55315,0.607,1.8656944318313586,460.354,62,25,76,40,200,190,161,246
14,0.54721,0.6076666666666666,1.870862712837041,457.836,53,24,80,49,208,172,173,241
15,0.56588,0.625,1.8675372092545843,463.976,56,25,78,49,178,175,171,268
16,0.5795,0.6333333333333333,1.8538433112667567,470.582,43,25,81,52,183,173,168,275
17,0.59106,0.6343333333333333,1.8397356184829863,475.204,32,19,89,55,185,187,173,260
18,0.594935,0.638,1.8366547994264875,477.465,39,15,94,53,174,180,170,275
19,0.579005,0.6356666666666666,1.8361209421498308,471.877,41,16,95,47,173,178,177,273
20,0.5884,0.6456666666666666,1.8070758456671525,475.878,38,12,93,42,167,173,190,285
21,0.57887,0.6433333333333333,1.8017767725935088,473.062,35,14,104,35,168,162,196,286
22,0.56432,0.639,1.8149529033059366,469.258,46,12,93,42,171,148,203,285
23,0.568475,0.6366666666666666,1.8131954315008754,471.363,43,15,103,37,174,137,203,288
24,0.57488,0.631,1.8471377676257683,473.568,53,14,108,47,150,146,211,271
25,0.565395,0.623,1.872607867775374,468.603,65,13,102,56,141,159,209,255
26,0.55704,0.6256666666666666,1.8780744523017738,465.168,54,23,102,56,147,139,222,257
27,0.559755,0.6273333333333333,1.8601918640478439,471.225,55,16,108,60,145,120,235,261
28,0.53471,0.6133333333333333,1.8409071677524904,460.786,55,16,104,42,163,126,261,233
29,0.453935,0.539,1.695983747699271,428.923,62,11,133,16,215,86,377,100
30,0.41064,0.48433333333333334,1.5485214254324504,410.98,85,4,150,6,270,44,394,47
31,0.36292,0.443,1.4767737695293164,392.454,111,5,139,4,330,22,364,25
32,0.3369,0.409,1.425304203740218,381.388,132,2,141,4,372,22,321,6
33,0.19045,0.3243333333333333,1.2315217715990898,304.452,179,2,101,2,568,17,129,2
34,0.09296,0.2866666666666666,0.9586806387914907,251.586,205,6,40,1,685,11,51,1
35,0.037725,0.2706666666666666,0.737387735664052,219.561,216,2,12,0,742,15,13,0
36,0.02731,0.2703333333333333,0.6891261694992946,212.84,214,4,4,0,753,22,3,0
37,0.03402,0.271,0.7119561009110409,216.322,218,5,1,0,745,21,10,0
38,0.03209,0.2676666666666666,0.7301019710439477,215.276,231,5,0,0,731,23,9,1
39,0.02829,0.266,0.737986108348894,212.878,236,6,1,0,723,31,3,0
40,0.03826,0.2723333333333333,0.7731313273152803,217.63,228,7,1,0,719,39,6,0
41,0.04821,0.2746666666666666,0.8485378927252372,221.79,238,9,3,0,689,56,4,1
42,0.046345,0.2843333333333333,0.8211353148300914,220.277,211,12,2,0,711,62,2,0
43,0.0616,0.288,0.9037476744485073,228.076,216,13,6,0,686,72,6,1
44,0.058565,0.29166666666666663,0.86549492728827,225.423,212,9,1,0,692,81,4,1
45,0.09256,0.312,0.9137729886820602,239.568,190,7,0,0,680,112,8,3
46,0.105795,0.31566666666666665,0.971316920196226,245.097,198,8,3,0,648,135,6,2
47,0.09329,0.3173333333333333,0.9794405379145295,240.156,197,12,0,0,645,136,7,3
48,0.110125,0.318,0.989586618180646,246.641,200,12,3,0,631,150,4,0
49,0.127615,0.3286666666666666,1.0195342925772757,253.053,202,9,2,0,600,183,3,1
50,0.148025,0.3423333333333333,1.0917370252003815,263.113,191,15,2,0,579,201,7,5
51,0.1536,0.3413333333333333,1.1290510143194925,265.504,200,21,1,0,558,206,10,4
52,0.1473,0.3433333333333333,1.1109330280179694,262.524,202,19,0,0,548,221,9,1
53,0.1844,0.35866666666666663,1.1168850624602915,276.588,192,18,2,0,521,263,3,1
54,0.1847,0.3743333333333333,1.1222360841823549,277.428,167,20,1,0,524,280,6,2
55,0.235265,0.3933333333333333,1.1573663353417623,298.373,162,21,0,0,483,321,5,8
56,0.270025,0.41933333333333334,1.1645937235565962,312.799,133,22,0,1,463,364,8,9
57,0.282765,0.4323333333333333,1.1276788950763499,317.583,117,19,0,1,457,392,7,7
58,0.31389,0.4533333333333333,1.0917332569693703,329.788,94,18,2,0,439,435,5,7
59,0.329195,0.4636666666666666,1.0488509201702652,334.913,88,14,0,1,425,463,3,6
60,0.590755,0.542,0.9608522260735509,441.331,66,28,1,1,222,669,4,9
61,0.7386,0.595,0.7697315169841307,502.026,38,38,0,0,115,790,5,14
62,0.865855,0.632,0.49967659587021895,551.147,15,36,0,0,50,886,1,12
63,0.9264,0.6526666666666666,0.34942713298242256,575.488,2,33,0,0,22,926,0,17
64,0.96406,0.665,0.2548034195588737,589.06,0,18,0,0,10,949,0,23
65,0.97481,0.6713333333333332,0.2728156521715783,592.65,0,16,0,0,6,942,0,36
66,0.971975,0.6713333333333332,0.26703485252770603,591.129,0,12,0,1,8,945,0,34
67,0.979,0.6726666666666666,0.24561312149892447,593.774,1,11,0,0,4,949,0,35
68,0.97574,0.6696666666666666,0.2542665130868843,593.128,0,15,0,2,5,949,0,29
69,0.979175,0.6716666666666666,0.2519504812518894,594.491,0,14,0,1,4,948,0,33
70,0.974125,0.6706666666666666,0.2603230767094351,592.035,0,12,0,1,8,947,0,32
71,0.979865,0.6713333333333332,0.2550453875295721,594.527,0,14,0,2,4,948,0,32
72,0.97522,0.673,0.2680821729758962,591.874,0,9,0,1,9,944,0,37
73,0.973865,0.674,0.2594335778043831,590.735,1,5,0,0,10,945,0,39
74,0.971765,0.6716666666666666,0.26283667869114435,590.801,0,10,0,1,9,946,0,34
75,0.975725,0.6723333333333332,0.2454605794170087,591.881,0,8,0,1,8,950,0,33
76,0.974015,0.67,0.24602877030353432,591.341,0,10,0,0,10,950,0,30
77,0.97713,0.6706666666666666,0.2362434747517471,592.834,0,10,0,1,7,953,0,29
78,0.97864,0.6716666666666666,0.24514844312943415,592.65,0,8,0,2,8,951,0,31
79,0.980865,0.6746666666666666,0.24991079234421804,593.435,0,5,0,2,7,949,1,36
80,0.981425,0.6756666666666666,0.25028127320821086,593.375,0,3,0,1,8,948,2,38
81,0.97373,0.6726666666666666,0.28050180869781133,591.38,0,10,0,1,10,941,0,38
82,0.977475,0.6696666666666666,0.23049089103908652,593.759,1,13,0,0,4,954,0,28
83,0.965215,0.6663333333333332,0.28365934213847854,589.189,0,18,0,2,10,943,0,27
84,0.973665,0.6686666666666666,0.23884559681663964,592.141,0,14,0,0,7,952,0,27
85,0.961615,0.6656666666666666,0.2781221285043129,587.703,0,18,0,1,11,944,0,26
86,0.97857,0.6703333333333332,0.23225300531441564,593.41,0,11,0,1,6,954,0,28
87,0.980325,0.672,0.23383176907881706,593.757,0,8,0,1,7,953,0,31
88,0.97444,0.6733333333333332,0.2791020083022723,591.714,0,10,0,1,9,941,0,39
89,0.974705,0.6723333333333332,0.2659311604216418,591.483,0,8,0,3,9,946,0,34
90,0.9726,0.6706666666666666,0.28800735497628877,591.632,0,14,0,3,8,941,0,34
