generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.52315,0.513,2.074860962694341,228.863,112,137,130,136,111,110,123,141
1,0.70232,0.704,1.819790527225146,259.804,23,54,66,135,72,143,157,350
2,0.77972,0.812,1.4303279903966222,271.558,5,14,38,92,37,111,168,535
3,0.83396,0.87,1.1322750867436704,280.12,0,7,21,76,15,72,156,653
4,0.86516,0.8953333333333334,0.9806366288406808,283.666,0,7,10,71,12,49,136,715
5,0.88115,0.9173333333333333,0.8174287237080691,285.463,0,4,4,58,3,34,134,763
6,0.89299,0.9283333333333333,0.723011759080323,286.823,0,1,4,55,2,19,127,792
7,0.89387,0.9363333333333334,0.649567681439034,286.939,0,2,2,39,5,11,123,818
8,0.89393,0.9386666666666666,0.6282272638994599,286.829,0,1,2,35,3,12,125,822
9,0.89569,0.9443333333333334,0.5687583350893632,287.307,0,0,1,24,3,10,125,837
10,0.91057,0.9523333333333334,0.5231849144613154,289.689,0,0,1,24,1,13,102,859
11,0.92227,0.9563333333333334,0.4907856883570896,290.663,0,0,0,25,1,11,93,870
12,0.93131,0.962,0.4470804006954248,291.923,0,0,1,16,2,13,79,889
13,0.92748,0.963,0.43243874208540145,291.644,0,0,1,16,1,10,81,891
14,0.92784,0.96,0.4663443415926323,291.578,0,0,1,20,0,15,83,881
15,0.92347,0.962,0.4268419329676114,290.961,0,0,1,16,0,6,90,887
16,0.9309,0.9653333333333334,0.3994375281373129,291.664,0,0,1,10,0,9,83,897
17,0.9318,0.9636666666666667,0.4164122362549385,291.428,0,0,1,11,1,9,85,893
18,0.9339,0.9653333333333334,0.4131007544365662,292.196,0,0,0,12,1,14,76,897
19,0.94174,0.9696666666666667,0.3729615571956308,293.294,0,0,1,12,0,10,67,910
20,0.946,0.9693333333333334,0.3785749276287037,293.594,0,1,1,18,0,6,64,910
21,0.94053,0.967,0.3938269577678151,292.843,0,0,0,22,0,5,72,901
22,0.94301,0.9683333333333334,0.3835031507846406,293.293,0,0,1,22,0,4,67,906
23,0.94585,0.9663333333333334,0.4145210965808619,293.497,0,1,1,25,0,8,64,901
24,0.94445,0.9663333333333334,0.4168461433040918,293.605,0,0,1,26,0,10,63,900
25,0.94828,0.9663333333333334,0.4168420691158066,293.82,0,0,0,29,0,10,62,899
26,0.95155,0.966,0.42075680249475855,294.309,0,0,1,37,0,7,56,899
27,0.96009,0.9726666666666667,0.35781146731657876,295.515,0,0,2,29,0,6,43,920
28,0.95429,0.9713333333333334,0.3674659305366186,294.471,0,0,1,21,0,8,55,915
29,0.95825,0.9726666666666667,0.3558034086340747,294.811,0,0,0,21,0,9,52,918
30,0.96285,0.979,0.2851697723803842,295.731,0,0,1,15,0,4,42,938
31,0.97209,0.979,0.2984440863856043,296.679,0,0,0,19,1,10,32,938
32,0.96916,0.9766666666666667,0.32620980435376146,296.538,0,0,0,20,2,14,32,932
33,0.96723,0.9736666666666667,0.3588403927400904,296.125,0,0,0,17,0,24,38,921
34,0.97255,0.9766666666666667,0.3280304669304077,296.701,0,0,0,21,0,17,32,930
35,0.96168,0.9733333333333334,0.357180427922257,295.614,0,1,0,22,0,12,44,921
36,0.9671,0.9773333333333334,0.3117386102813835,296.082,0,0,1,21,0,7,38,933
37,0.97109,0.9793333333333334,0.2919150621880591,296.555,0,0,1,18,0,8,34,939
38,0.97054,0.9773333333333334,0.3157816956427256,296.454,0,0,0,23,0,10,35,932
39,0.96734,0.9733333333333334,0.35185094020613966,296.046,0,1,1,32,0,5,39,922
40,0.96479,0.9713333333333334,0.3683993142074394,295.955,0,0,0,41,0,5,40,914
41,0.96138,0.9683333333333334,0.4076562017394096,295.566,0,1,0,38,0,11,44,906
42,0.95987,0.965,0.44830531282880004,295.325,0,1,1,38,1,17,44,898
43,0.95389,0.961,0.4808167996919397,294.489,0,0,3,42,0,17,52,886
44,0.95391,0.9636666666666667,0.4505303848657992,294.373,0,1,1,39,0,11,55,893
45,0.95645,0.963,0.46645922680734747,295.101,0,1,1,40,0,19,48,891
46,0.97083,0.9746666666666667,0.3438918524929028,296.795,0,1,1,33,0,8,31,926
47,0.96775,0.9706666666666667,0.38554585942132263,296.421,0,0,1,41,0,11,34,913
48,0.96533,0.9716666666666667,0.36906057980953544,296.063,0,0,0,39,0,7,39,915
49,0.96476,0.968,0.412897432436537,295.748,0,0,0,40,0,14,42,904
50,0.96275,0.967,0.42005986710532744,295.749,0,0,1,45,0,11,41,902
51,0.95648,0.9673333333333334,0.41468866520384506,295.056,0,0,0,38,0,11,49,902
52,0.95545,0.968,0.39553198412181123,294.677,0,0,0,39,0,4,53,904
53,0.95946,0.971,0.37040646539948,295.352,0,0,1,36,0,4,45,914
54,0.95749,0.97,0.3785400936484844,294.953,0,0,2,34,1,3,47,913
55,0.96009,0.9716666666666667,0.37095236356425354,295.375,0,0,2,30,1,7,42,918
56,0.95961,0.9713333333333334,0.3731905231878816,295.425,0,2,1,28,0,7,45,917
57,0.95857,0.968,0.41445114814527856,295.289,0,0,1,33,0,15,46,905
58,0.96978,0.9743333333333334,0.3397651610498682,296.456,0,0,0,37,0,5,35,923
59,0.96882,0.973,0.3616284818086426,296.116,0,0,2,31,1,9,35,922
60,0.95863,0.971,0.3773680329255584,295.019,0,0,1,24,2,9,48,916
61,0.95486,0.971,0.37753447618372993,294.39,0,0,0,20,1,13,52,914
62,0.9559,0.9716666666666667,0.3725328488196289,294.986,0,0,0,19,0,16,50,915
63,0.96464,0.976,0.32604130235857387,295.76,0,0,1,21,0,8,41,929
64,0.96952,0.9756666666666667,0.3354696523173826,296.288,0,0,0,23,0,13,37,927
65,0.97205,0.9793333333333334,0.29301981730646853,296.725,0,0,1,20,0,8,32,939
66,0.96814,0.977,0.31914931497415167,296.156,0,0,1,17,0,12,38,932
67,0.97047,0.9756666666666667,0.3345515691386792,296.339,0,0,2,23,0,11,35,929
68,0.96905,0.9763333333333334,0.3272303879246353,296.275,0,1,1,21,0,10,36,931
69,0.96745,0.9743333333333334,0.3467960740926591,296.371,0,1,2,29,0,8,34,926
70,0.96415,0.9756666666666667,0.3297847368250326,296.077,0,0,2,25,0,7,37,929
71,0.96356,0.9736666666666667,0.35112792584117736,295.48,0,0,1,24,0,9,44,922
72,0.97001,0.976,0.3304779959007472,296.589,0,0,0,28,0,10,34,928
73,0.97009,0.977,0.3219543583753552,296.595,0,0,0,22,0,13,34,931
74,0.96751,0.975,0.3410254140084396,296.163,0,0,1,26,0,10,37,926
75,0.95969,0.972,0.3705900509536537,295.263,0,0,1,24,0,12,46,917
76,0.95522,0.9696666666666667,0.39163314277038236,294.88,0,1,0,27,0,11,51,910
77,0.96416,0.974,0.3528376087530767,295.986,0,1,0,23,0,13,40,923
78,0.9607,0.9716666666666667,0.3765833569130657,295.386,0,1,0,23,0,15,45,916
79,0.96124,0.9743333333333334,0.3459009829160085,295.568,0,0,0,23,1,10,42,924
