generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.479875,0.48866666666666664,2.076677101280286,439.939,125,141,121,123,128,131,125,106
1,0.29657,0.355,1.6328228340944688,342.522,213,419,47,87,71,129,6,28
2,0.243125,0.355,1.2108007758601225,318.125,141,623,21,70,17,118,2,8
3,0.23805,0.3713333333333333,0.9895858076409685,314.1,90,703,7,66,3,124,0,7
4,0.231515,0.3853333333333333,0.8316190887933353,312.599,41,762,3,59,3,126,0,6
5,0.222235,0.391,0.6995670638102184,308.405,15,797,1,52,2,130,0,3
6,0.210685,0.3886666666666666,0.6681093372499648,303.075,13,807,1,47,2,128,0,2
7,0.208505,0.3896666666666666,0.6133377243825815,301.513,7,819,0,46,0,126,0,2
8,0.216645,0.3923333333333333,0.6232060391942318,305.227,6,815,0,44,0,131,0,4
9,0.19987,0.3873333333333333,0.5730569287462008,297.404,4,829,0,39,1,127,0,0
10,0.192885,0.384,0.5876358441208508,294.105,9,832,0,40,0,117,0,2
11,0.214815,0.388,0.6801713530183963,304.663,19,802,0,46,0,129,0,4
12,0.20639,0.3853333333333333,0.667157182598239,300.602,17,811,2,47,0,120,0,3
13,0.214915,0.389,0.645755790003081,303.755,10,815,1,54,0,117,0,3
14,0.185205,0.38266666666666665,0.5861973178998725,290.249,9,837,0,45,0,106,0,3
15,0.185245,0.381,0.5607985353723741,289.025,7,844,0,48,0,100,0,1
16,0.173325,0.3763333333333333,0.5496586806902375,283.257,10,853,0,44,0,91,0,2
17,0.18224,0.38266666666666665,0.541228938918423,287.454,3,848,0,44,0,103,0,2
18,0.18779,0.38066666666666665,0.5855650164576368,290.228,9,839,2,47,0,102,0,1
19,0.191755,0.38266666666666665,0.5983405930659085,290.447,7,838,2,50,1,99,0,3
20,0.208085,0.388,0.6259533925901805,298.135,8,824,0,63,0,101,0,4
21,0.221965,0.3876666666666666,0.6386129311619002,302.521,11,815,0,72,0,102,0,0
22,0.210865,0.3846666666666666,0.5936147329198886,297.781,6,833,1,75,0,85,0,0
23,0.19866,0.3823333333333333,0.5997107095618379,293.584,7,837,2,64,1,88,0,1
24,0.181495,0.3763333333333333,0.5789166697321793,286.127,13,844,1,56,0,86,0,0
25,0.181465,0.37766666666666665,0.5791444146630425,285.837,10,847,0,55,2,84,0,2
26,0.183345,0.37666666666666665,0.56741359044586,283.851,11,851,0,60,0,75,0,3
27,0.195315,0.38,0.593021754510158,289.859,8,843,2,68,1,76,0,2
28,0.20196,0.3813333333333333,0.5949498396149713,292.16,8,840,2,79,0,69,0,2
29,0.17943,0.374,0.5316641520968446,281.41,9,861,0,67,0,62,0,1
30,0.206755,0.3803333333333333,0.615242255055144,292.717,13,834,0,81,1,69,0,2
31,0.215195,0.3833333333333333,0.581833829734916,295.869,6,842,0,83,0,65,0,4
32,0.21307,0.3823333333333333,0.5934340760873047,294.366,8,842,1,90,0,53,0,6
33,0.241215,0.39,0.6100667695079549,307.463,4,824,0,101,0,69,0,2
34,0.21705,0.3823333333333333,0.5916354495627943,294.68,9,839,0,94,0,54,0,4
35,0.238175,0.3863333333333333,0.5902269243312696,303.419,5,835,0,101,0,55,0,4
36,0.25212,0.388,0.6209790891334422,308.728,8,821,0,119,1,49,0,2
37,0.247845,0.384,0.5802892880525342,306.725,6,835,2,115,0,41,0,1
38,0.255995,0.385,0.6277061758246961,308.529,13,823,1,121,0,37,0,5
39,0.254895,0.384,0.6384996037629465,308.425,15,818,2,127,0,35,1,2
40,0.251945,0.3873333333333333,0.6712644544766561,309.503,11,812,5,122,2,45,0,3
41,0.255795,0.3883333333333333,0.6201597941530688,310.751,5,824,2,120,2,44,0,3
42,0.2755,0.3933333333333333,0.6575774058132673,318.4,10,804,0,135,0,47,0,4
43,0.26261,0.389,0.6130211088503805,312.646,8,819,0,128,0,43,0,2
44,0.248005,0.3863333333333333,0.5851872489434404,306.107,5,832,1,117,0,43,0,2
45,0.272985,0.3923333333333333,0.6310264924628939,315.693,7,811,1,138,0,40,0,3
46,0.26107,0.3863333333333333,0.6225513188407825,311.084,9,825,3,121,0,37,0,5
47,0.28524,0.3956666666666666,0.6561880918340375,321.544,6,804,0,134,1,51,0,4
48,0.270265,0.391,0.6667084064308164,316.955,11,808,1,120,0,56,0,4
49,0.274475,0.3923333333333333,0.6749330320506681,318.441,11,800,2,129,0,57,0,1
50,0.2942,0.3946666666666666,0.7047226596079548,325.272,15,786,2,147,0,48,0,2
51,0.26247,0.3873333333333333,0.6393527681499996,311.89,11,818,2,123,0,42,0,4
52,0.25979,0.3903333333333333,0.6068600669131187,310.706,4,824,2,127,0,38,0,5
53,0.25373,0.3853333333333333,0.5938392707827074,308.754,7,829,2,121,0,40,0,1
54,0.256285,0.389,0.604747170102636,310.727,6,823,0,121,0,48,0,2
55,0.23404,0.382,0.5871817452972745,301.464,10,835,0,106,0,48,0,1
56,0.225945,0.3793333333333333,0.5907241959935046,297.181,12,840,0,101,1,43,0,3
57,0.22854,0.37866666666666665,0.5790687239657657,297.272,12,842,2,111,0,29,0,4
58,0.234765,0.3793333333333333,0.6068197744895095,301.001,15,831,2,113,0,38,0,1
59,0.230135,0.3773333333333333,0.5849569267246963,297.785,14,838,3,114,0,30,0,1
60,0.223765,0.37866666666666665,0.590458505847636,296.335,14,839,0,102,0,42,0,3
61,0.224105,0.38,0.6010042528459942,297.127,11,836,3,101,0,48,0,1
62,0.18916,0.37266666666666665,0.5626817803308666,282.512,12,856,3,86,1,40,0,2
63,0.189395,0.36966666666666664,0.5800977777222505,283.051,16,853,6,85,1,38,0,1
64,0.19846,0.3723333333333333,0.589212687523263,288.128,18,845,1,82,1,53,0,0
65,0.195705,0.3753333333333333,0.5587244125836411,287.187,12,850,0,79,0,59,0,0
66,0.192045,0.37766666666666665,0.5807904460718449,287.439,10,846,2,69,0,72,0,1
67,0.19201,0.377,0.5935446117604632,288.096,14,840,1,70,0,75,0,0
68,0.17248,0.374,0.540536336161846,279.694,10,861,0,60,0,66,0,3
69,0.163675,0.372,0.48832701852491,275.027,4,875,0,63,1,56,1,0
70,0.165615,0.3713333333333333,0.5162442253232047,274.571,9,870,0,65,0,53,1,2
71,0.18216,0.3753333333333333,0.5562750350736272,281.342,10,855,0,77,1,55,0,2
72,0.17242,0.37466666666666665,0.5299570207506008,277.522,8,863,0,73,0,53,0,3
73,0.173135,0.37266666666666665,0.515414521905881,278.823,8,869,0,56,0,64,0,3
74,0.18141,0.3743333333333333,0.5458534555046768,283.062,10,858,0,58,0,72,1,1
75,0.174515,0.3723333333333333,0.5706456062044843,281.355,16,851,0,50,1,81,0,1
76,0.162075,0.37266666666666665,0.5438497468941048,277.373,11,860,1,40,1,85,0,2
77,0.16264,0.371,0.5309546848856924,276.368,13,861,0,50,0,76,0,0
