generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.48049,0.48366666666666663,2.073924497141306,221.887,136,118,137,127,145,106,108,123
1,0.36294,0.3963333333333333,1.9906636989138522,189.132,200,112,151,63,205,107,105,57
2,0.31084,0.354,1.890630153550954,174.08,254,97,136,34,233,121,89,36
3,0.29721,0.3223333333333333,1.7876753367884222,169.597,318,78,117,28,224,155,58,22
4,0.30012,0.312,1.696390645759291,168.508,366,72,94,16,189,201,39,23
5,0.3154,0.30766666666666664,1.6137660894738892,170.328,386,60,82,18,177,238,25,14
6,0.31007,0.30266666666666664,1.5363332085553603,167.073,407,58,61,18,175,256,9,16
7,0.34038,0.316,1.4860354335464707,171.574,413,51,44,17,152,295,7,21
8,0.36978,0.331,1.4592141293053242,177.338,392,50,48,8,147,328,5,22
9,0.38921,0.3436666666666666,1.4711252995098658,181.971,381,70,43,7,120,347,6,26
10,0.40865,0.35233333333333333,1.4152359982262945,185.197,386,62,36,5,103,374,4,30
11,0.43273,0.3693333333333333,1.411895595170077,190.065,366,57,34,9,97,403,6,28
12,0.45991,0.381,1.396262906130587,195.019,354,51,33,11,90,427,9,25
13,0.49146,0.396,1.3752073583464963,201.338,348,48,34,8,71,446,8,37
14,0.52117,0.4116666666666666,1.3330668266344836,206.455,341,42,28,5,61,468,7,48
15,0.5449,0.42366666666666664,1.321524467814294,212.032,326,43,31,7,52,487,5,49
16,0.55149,0.4283333333333333,1.3023184847172147,212.999,320,41,22,8,57,500,7,45
17,0.57303,0.4413333333333333,1.2536073482442573,217.121,301,43,21,6,52,531,4,42
18,0.59012,0.4553333333333333,1.2351129170910695,219.838,289,37,16,8,50,548,5,47
19,0.61906,0.4746666666666666,1.2467761284823635,226.018,263,32,16,10,56,563,6,54
20,0.63388,0.48166666666666663,1.2096125951904093,229.316,252,37,16,9,48,584,4,50
21,0.64985,0.498,1.2340988990014714,232.207,228,49,7,11,50,590,9,56
22,0.68861,0.5176666666666666,1.2251207614568558,240.071,208,51,9,16,35,608,9,64
23,0.70828,0.5346666666666666,1.218007081905788,243.738,183,50,8,20,40,624,7,68
24,0.71039,0.546,1.267035472374322,244.539,170,48,8,28,43,615,11,77
25,0.73515,0.5586666666666666,1.2485818577557277,249.599,153,45,8,34,44,629,8,79
26,0.7393,0.5646666666666667,1.2479656492862823,251.026,147,37,14,37,39,637,11,78
27,0.7755,0.579,1.2379526922202593,257.906,134,37,14,40,27,647,18,83
28,0.76926,0.5826666666666667,1.2670117256345312,257.088,130,37,15,43,30,637,18,90
29,0.77918,0.5913333333333333,1.2736200449210466,259.158,117,38,17,49,33,637,13,96
30,0.79223,0.6,1.2902809526660406,261.803,95,40,23,47,42,642,16,95
31,0.80904,0.6076666666666666,1.2549390364460047,264.188,92,39,21,42,35,653,16,102
32,0.81104,0.611,1.2471904114028705,264.862,88,37,19,46,37,656,15,102
33,0.80323,0.6123333333333333,1.2258282878088735,263.005,81,36,18,43,46,665,12,99
34,0.81046,0.6113333333333333,1.2193074315953936,264.37,82,35,20,43,45,667,10,98
35,0.82271,0.6143333333333333,1.1840858968951173,267.089,80,35,23,38,36,681,10,97
36,0.81949,0.6166666666666666,1.1960175811385545,265.757,79,31,28,37,40,672,6,107
37,0.80823,0.6166666666666666,1.2207944785820293,264.459,73,35,35,36,40,667,8,106
38,0.8288,0.6263333333333333,1.2036549410567974,268.308,70,28,29,40,39,670,9,115
39,0.83113,0.6266666666666666,1.2082523251288904,268.651,79,30,22,38,31,665,14,121
40,0.83659,0.6273333333333333,1.183201709162756,269.765,74,33,22,33,31,677,14,116
41,0.83349,0.6253333333333333,1.1455404978434962,269.065,75,25,20,27,37,692,16,108
42,0.81307,0.619,1.1743916692135816,265.119,78,26,22,23,44,683,19,105
43,0.83706,0.624,1.1123488870876268,270.37,71,33,23,18,30,707,18,100
44,0.84246,0.6226666666666666,1.0731821361986822,271.33,70,35,21,16,29,721,15,93
45,0.84278,0.6263333333333333,1.0365707097172507,271.36,66,32,18,10,32,732,17,93
46,0.85278,0.6286666666666666,0.9787052694666925,273.124,62,26,14,9,32,754,21,82
47,0.86245,0.6363333333333333,0.9398370433991372,274.815,56,23,15,4,37,758,11,96
48,0.86421,0.6426666666666666,0.9266313780559545,274.755,55,19,13,3,36,757,11,106
49,0.85182,0.6396666666666666,0.9544286199090176,273.234,57,25,12,5,35,750,11,105
50,0.87108,0.6486666666666666,0.9163983545563822,276.282,52,19,11,9,34,757,4,114
51,0.88048,0.6553333333333332,0.9104378434902705,278.404,45,20,12,8,33,757,4,121
52,0.87324,0.6563333333333332,0.9401653952578487,276.914,44,21,13,8,33,749,8,124
53,0.87373,0.6573333333333332,0.9422692275865132,277.399,42,21,9,9,33,752,15,119
54,0.88038,0.66,0.961619387915147,278.61,42,21,9,14,29,746,16,123
55,0.8771,0.6626666666666666,0.9457603327744644,277.594,39,24,4,11,29,749,21,123
56,0.86071,0.6576666666666666,1.0034726479336935,275.447,44,28,4,11,34,729,23,127
57,0.86095,0.655,0.9713989534081009,275.085,40,22,7,7,41,744,24,115
58,0.87063,0.6583333333333332,0.9846279836797726,277.117,35,19,7,16,37,746,32,108
59,0.89085,0.6636666666666666,0.9294975276974611,280.535,33,11,11,18,30,763,25,109
60,0.87985,0.6583333333333332,0.9816024658522908,279.031,34,15,13,22,35,750,25,106
61,0.86937,0.6503333333333332,1.0187738759514027,276.893,35,21,14,28,42,742,20,98
62,0.86367,0.651,1.0076524491419323,275.313,32,23,14,23,46,744,18,100
63,0.88068,0.6566666666666666,0.9842167621598047,279.394,31,23,15,21,36,750,18,106
64,0.88379,0.6593333333333332,0.969017787546931,279.401,32,19,14,17,37,751,18,112
65,0.87649,0.6566666666666666,0.9745522611049966,277.927,27,25,15,16,43,751,16,107
66,0.8951,0.6663333333333332,0.9762191031287409,281.66,22,18,18,22,40,746,15,119
67,0.8782,0.6616666666666666,0.9771991455295012,277.926,20,17,20,20,51,746,13,113
68,0.8962,0.6643333333333332,0.9411313816657462,281.862,17,19,26,19,40,758,9,112
69,0.8988,0.6646666666666666,0.9079319550873662,281.66,14,14,31,19,42,766,5,109
70,0.90237,0.668,0.8847908279527401,282.335,12,16,24,20,42,772,4,110
71,0.9015,0.6743333333333332,0.89728157851134,282.196,9,15,23,22,43,762,4,122
72,0.916,0.6786666666666666,0.8882430287971433,285.374,10,16,19,23,35,765,6,126
73,0.91076,0.674,0.8696826144560409,283.986,14,14,13,21,39,775,8,116
74,0.89913,0.6746666666666666,0.9012976890777069,281.897,13,19,11,21,43,762,8,123
75,0.91479,0.679,0.8468174156384962,284.973,12,16,6,22,35,780,11,118
76,0.9133,0.6806666666666666,0.8613500524658066,285.128,9,15,6,27,33,778,18,114
77,0.91502,0.6753333333333332,0.853408568902205,285.024,13,18,4,29,30,785,17,104
78,0.9239,0.6793333333333332,0.8351167897790738,286.378,13,13,4,32,28,787,14,109
79,0.8994,0.6743333333333332,0.9001134396223885,282.636,15,19,5,34,33,769,15,110
80,0.91714,0.6773333333333332,0.8516161101174463,285.16,16,4,7,35,36,779,12,111
81,0.91483,0.6783333333333332,0.8538169834151479,284.675,10,11,9,27,39,779,11,114
82,0.91663,0.6816666666666666,0.8842874359319872,285.639,8,17,9,27,35,768,14,122
83,0.90427,0.6763333333333332,0.919568468179389,283.387,9,23,12,24,39,759,13,121
84,0.91497,0.6793333333333332,0.9091195858673045,285.155,8,21,14,24,31,764,18,120
85,0.91266,0.676,0.8808841428141009,284.606,10,12,14,28,35,776,16,109
86,0.90515,0.6686666666666666,0.8882228866484573,283.229,14,18,13,26,32,781,19,97
87,0.92837,0.6796666666666666,0.8297514078834778,287.451,9,13,13,24,26,791,15,109
88,0.92445,0.6773333333333332,0.8197219754193943,286.477,10,14,15,25,22,797,14,103
89,0.91507,0.6753333333333332,0.8574115876252308,284.943,12,16,14,23,24,787,20,104
90,0.91768,0.6746666666666666,0.8191920937097219,285.7,11,16,14,19,22,800,20,98
91,0.91208,0.6723333333333332,0.8606136092792049,285.146,8,17,14,25,28,790,26,92
92,0.91643,0.672,0.8537348186115498,285.755,11,18,11,25,26,792,24,93
93,0.91524,0.6723333333333332,0.8709041277327524,286.402,15,24,11,25,18,785,22,100
94,0.91432,0.6706666666666666,0.8687881016839251,285.972,19,17,15,21,19,786,22,101
95,0.90855,0.6696666666666666,0.8746529879666051,284.621,18,20,18,14,21,783,22,104
96,0.91124,0.677,0.8777037014732796,285.012,15,17,16,10,27,773,21,121
97,0.91707,0.6783333333333332,0.8644055023178335,285.801,20,15,15,8,21,774,21,126
98,0.9,0.6703333333333332,0.878079481106839,282.224,17,13,19,10,32,778,22,109
99,0.90829,0.6743333333333332,0.872808733161798,284.421,14,17,21,9,28,776,18,117
