generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.49130260521042085,0.5003333333333333,2.0771985467222263,443.988,118,145,118,118,124,123,130,124
1,0.3235320641282565,0.381,1.5976240675232172,351.053,163,466,31,123,61,113,16,27
2,0.1999248496993988,0.3653333333333333,1.0538606682460583,296.825,91,705,12,56,19,102,1,14
3,0.1375701402805611,0.35833333333333334,0.65030117651564,265.747,40,840,5,44,2,66,1,2
4,0.12832665330661322,0.3516666666666666,0.5344561922210876,257.858,35,875,3,48,0,36,0,3
5,0.09221943887775551,0.346,0.45491034388904367,240.383,31,898,3,40,0,27,0,1
6,0.05851703406813627,0.3433333333333333,0.3215771349445211,225.326,17,936,1,26,1,17,0,2
7,0.05624248496993988,0.3413333333333333,0.225566561170986,224.362,9,957,1,21,0,12,0,0
8,0.04680360721442886,0.3426666666666666,0.2367040611435135,219.37,10,952,0,30,0,8,0,0
9,0.037580160320641286,0.337,0.23247602261679154,217.203,17,955,0,16,0,12,0,0
10,0.02971442885771543,0.339,0.19857684822498814,213.349,10,963,0,14,0,13,0,0
11,0.041457915831663326,0.341,0.20588491016067803,220.195,8,961,0,14,0,17,0,0
12,0.053977955911823645,0.3443333333333333,0.25356078543062893,225.754,9,949,0,17,0,25,0,0
13,0.05668336673346693,0.339,0.24113614291366053,227.288,15,953,0,15,0,17,0,0
14,0.059203406813627256,0.344,0.2994662498912603,226.865,15,939,0,20,0,25,0,1
15,0.05029058116232465,0.343,0.28801357373918834,223.83,15,942,0,18,0,24,0,1
16,0.04562625250501002,0.3416666666666666,0.23044782226821633,223.847,10,955,0,13,0,22,0,0
17,0.04579158316633267,0.3433333333333333,0.24796993660097774,223.368,10,950,0,12,0,28,0,0
18,0.049028056112224445,0.3433333333333333,0.25785382952813696,224.614,10,949,0,15,1,25,0,0
19,0.04256012024048096,0.3426666666666666,0.2172183207157405,219.795,7,959,0,17,0,16,0,1
