generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.47940881763527055,0.495,2.0775470413254755,441.076,123,123,145,118,125,122,120,124
1,0.40890280561122244,0.4056666666666666,1.9995796582094076,409.449,190,104,214,97,148,110,74,63
2,0.35163326653306615,0.349,1.8995198482331836,383.36,230,124,248,66,148,92,65,27
3,0.3507815631262525,0.3276666666666666,1.8183023878873628,384.4,255,87,281,41,159,84,73,20
4,0.3317434869739479,0.3173333333333333,1.818682715160634,379.644,308,67,227,42,176,77,65,38
5,0.241938877755511,0.221,1.5321701363759204,334.213,466,56,192,20,169,52,33,12
6,0.14392785571142286,0.17266666666666666,1.3499925826315409,279.53,579,61,125,19,151,36,16,13
7,0.08200901803607215,0.133,1.1214730038100993,245.183,654,79,42,19,177,19,5,5
8,0.04511523046092184,0.11666666666666665,1.0151833277409898,225.523,681,71,36,4,184,13,8,3
9,0.01974448897795591,0.098,0.8410550734957842,210.291,729,59,6,2,183,18,3,0
10,0.02662324649298597,0.08733333333333333,0.7690711001862194,214.08,761,36,8,2,172,19,2,0
11,0.022625250501002003,0.102,0.8552287736092835,211.738,744,51,3,6,153,40,2,1
12,0.02561122244488978,0.109,0.894789545030112,213.882,720,49,10,2,174,43,2,0
13,0.025195390781563125,0.091,0.830912240319461,213.947,756,64,16,0,135,28,1,0
14,0.020891783567134267,0.06933333333333333,0.694265191170875,211.55,810,42,13,0,117,13,5,0
15,0.019919839679358717,0.064,0.6642322410844503,211.06,818,45,15,0,112,7,3,0
16,0.013346693386773547,0.06766666666666665,0.6660136538506902,207.212,802,39,13,2,141,3,0,0
17,0.011643286573146292,0.050666666666666665,0.5457630922386086,206.462,850,31,11,0,106,2,0,0
18,0.007369739478957916,0.04233333333333333,0.48445453903080765,203.959,877,30,7,1,82,3,0,0
19,0.01341182364729459,0.038,0.4582955585449921,207.455,889,33,9,0,66,1,2,0
20,0.018777555110220442,0.039,0.4739300972748116,210.704,885,39,12,0,62,1,1,0
21,0.011152304609218436,0.026333333333333334,0.3530842352388747,206.268,926,24,10,0,35,4,1,0
22,0.005786573146292585,0.019666666666666666,0.28282781034744103,203.057,944,25,8,1,20,2,0,0
23,0.010746492985971945,0.023,0.31550594542375526,205.531,933,36,7,2,22,0,0,0
24,0.014934869739478957,0.026333333333333334,0.3584867788259913,208.113,923,29,12,1,34,0,1,0
25,0.015561122244488978,0.028,0.36884965558389493,208.702,919,28,8,1,42,2,0,0
26,0.007755511022044088,0.03666666666666667,0.4355835876537834,204.222,904,38,7,0,37,13,1,0
27,0.009549098196392786,0.029333333333333333,0.3819047547453245,205.172,917,33,10,0,35,5,0,0
28,0.008882765531062124,0.028,0.37436758524019653,204.855,918,29,13,0,38,2,0,0
29,0.012079158316633266,0.029,0.3791133320663056,206.821,919,23,14,0,38,6,0,0
30,0.00814629258517034,0.033666666666666664,0.4136700339955002,204.43,905,23,7,0,59,3,3,0
31,0.008081162324649298,0.042666666666666665,0.4848283990839814,204.369,880,24,7,1,81,6,1,0
32,0.01994488977955912,0.054,0.5853151604318148,210.139,855,41,12,0,75,16,1,0
33,0.01279559118236473,0.05466666666666666,0.5694598267083489,207.12,865,45,5,1,56,25,3,0
34,0.016072144288577155,0.037,0.44141334932593257,208.978,903,31,12,0,40,14,0,0
35,0.019829659318637276,0.033666666666666664,0.41795895996979987,211.328,907,30,10,0,45,8,0,0
36,0.017039078156312625,0.035666666666666666,0.45454416760582356,209.627,895,44,21,0,38,2,0,0
37,0.010215430861723447,0.038,0.47027457524714134,205.663,888,36,16,0,58,1,1,0
38,0.006798597194388778,0.028333333333333332,0.3693398108089112,203.619,919,30,6,0,41,2,2,0
39,0.011077154308617235,0.035666666666666666,0.4448313737001306,206.161,897,43,10,1,46,3,0,0
40,0.008356713426853707,0.039,0.4575086376175867,204.476,894,56,8,0,31,11,0,0
41,0.014799599198396794,0.042666666666666665,0.5030639427582956,208.292,876,72,15,0,33,4,0,0
42,0.008291583166332665,0.03166666666666666,0.3978738368480173,204.553,909,57,9,0,21,3,1,0
43,0.005546092184368737,0.03133333333333333,0.3960907283153104,202.917,911,53,7,1,24,3,1,0
44,0.013146292585170341,0.028666666666666663,0.3783164455424255,207.344,918,44,14,1,20,3,0,0
45,0.011292585170340682,0.029666666666666664,0.380503769684644,206.116,916,50,10,1,19,4,0,0
46,0.010085170340681363,0.03633333333333333,0.44454876466669274,205.559,895,59,10,0,32,4,0,0
47,0.016663326653306613,0.028333333333333332,0.37183204403036896,209.55,916,41,8,0,34,1,0,0
48,0.00813627254509018,0.04233333333333333,0.49124934414377797,204.442,874,48,7,0,70,1,0,0
49,0.018281563126252506,0.03433333333333333,0.4363235788245624,210.483,902,46,12,1,35,3,1,0
50,0.02871743486973948,0.044,0.5178234409429976,216.672,876,42,13,0,61,7,1,0
51,0.006988977955911824,0.051,0.5549736326705696,203.647,858,40,8,0,83,11,0,0
52,0.007915831663326654,0.049,0.5381966149875634,204.104,861,42,5,0,84,7,1,0
53,0.01282064128256513,0.07666666666666666,0.7344431891676322,206.955,786,55,10,0,134,13,1,1
54,0.005250501002004008,0.071,0.6628457674012758,202.484,804,44,2,0,133,17,0,0
55,0.010586172344689379,0.07233333333333333,0.6983774167503277,205.789,795,55,6,0,132,10,2,0
56,0.01845190380761523,0.081,0.7737082667410504,210.363,768,85,8,1,128,6,4,0
57,0.017965931863727455,0.07533333333333334,0.7485292474050649,210.206,779,87,16,0,113,4,1,0
58,0.01124749498997996,0.063,0.6587069848800061,206.235,829,63,10,0,82,12,2,2
59,0.0066733466933867735,0.06533333333333333,0.6627832917280603,203.322,814,95,5,1,76,9,0,0
60,0.04350200400801603,0.05266666666666667,0.5904481210099352,224.903,851,67,11,2,62,6,1,0
61,0.04396292585170341,0.084,0.8210463271583192,225.037,786,75,18,24,84,4,8,1
62,0.019273547094188378,0.073,0.731837892937866,210.395,800,109,13,5,60,12,0,1
63,0.011312625250501002,0.054,0.5841709043902721,206.206,848,91,7,2,44,7,1,0
64,0.015430861723446893,0.049666666666666665,0.557537620140372,208.754,856,90,16,1,33,4,0,0
65,0.01031062124248497,0.04566666666666666,0.510167116721685,205.672,868,91,7,2,29,2,1,0
66,0.013932865731462926,0.05233333333333333,0.5362905258540887,207.747,851,118,9,2,15,4,0,1
67,0.012765531062124249,0.043666666666666666,0.4882100753108743,207.218,872,94,10,0,21,2,1,0
68,0.007434869739478958,0.042,0.48317762556543814,203.95,876,81,8,0,33,2,0,0
69,0.010215430861723447,0.03833333333333333,0.45780235580003764,205.595,892,62,10,0,29,7,0,0
70,0.010055110220440882,0.03133333333333333,0.40630783941176063,205.611,906,44,14,0,36,0,0,0
71,0.0036623246492985973,0.025333333333333333,0.331577590086921,201.787,925,23,4,0,47,1,0,0
72,0.014288577154308616,0.029,0.37688985817949255,208.142,913,31,9,0,47,0,0,0
73,0.009208416833667335,0.017333333333333333,0.2575536023805145,205.038,948,18,9,0,25,0,0,0
74,0.0027254509018036074,0.025,0.3310378707366677,201.228,925,38,4,0,33,0,0,0
75,0.006943887775551102,0.01933333333333333,0.2820540758602837,203.686,943,26,11,0,19,1,0,0
76,0.011132264529058116,0.022333333333333334,0.31020626947791197,206.236,934,33,7,1,25,0,0,0
77,0.009674348697394789,0.027,0.35964844753698766,205.281,920,29,9,0,41,1,0,0
78,0.004353707414829659,0.025,0.33543455039544473,202.185,926,28,6,0,39,1,0,0
79,0.002129258517034068,0.022333333333333334,0.2994786713724176,200.865,933,36,2,0,29,0,0,0
80,0.008251503006012025,0.020666666666666663,0.2954377033489553,204.507,941,19,10,0,27,2,1,0
81,0.008236472945891783,0.021,0.2960044995684177,204.454,937,19,9,0,35,0,0,0
82,0.012474949899799598,0.036,0.4465817886890646,207.064,895,52,11,0,39,3,0,0
83,0.005070140280561122,0.028,0.36254917642653267,202.632,917,45,5,0,32,1,0,0
84,0.03918837675350701,0.043,0.5027489144549844,221.972,873,70,10,2,45,0,0,0
85,0.035526052104208415,0.062,0.6856447651286939,220.473,816,68,43,0,71,1,1,0
