generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.5018937875751504,0.5026666666666666,2.0761340768261207,449.236,128,127,134,120,104,139,119,129
1,0.5615931863727455,0.556,1.708195118494616,453.946,58,150,20,41,155,415,52,109
2,0.7080160320641282,0.622,1.2355953004404103,504.24,13,90,6,4,113,628,45,101
3,0.8474298597194388,0.6463333333333332,0.7830926369040653,549.049,1,61,1,2,64,794,10,67
4,0.9152905811623246,0.662,0.4141523015256935,572.718,0,29,0,0,24,907,1,39
5,0.9449649298597195,0.6616666666666666,0.3821500089431372,583.441,0,32,0,1,16,917,1,33
6,0.9620991983967936,0.6686666666666666,0.2849579718741812,588.163,0,16,0,2,9,942,0,31
7,0.9725350701402805,0.6633333333333332,0.22406881151437522,591.152,0,20,0,0,6,957,1,16
8,0.9585320641282565,0.6606666666666666,0.17418312359183422,584.905,0,13,0,0,11,969,1,6
9,0.982059118236473,0.6626666666666666,0.14883842606095427,593.011,0,9,0,0,10,974,0,7
10,0.9931062124248498,0.6663333333333332,0.08312437893143854,596.656,0,4,0,0,3,987,0,6
11,0.9907214428857716,0.6666666666666666,0.0774785430558667,595.412,0,3,0,0,3,988,0,6
12,0.9858016032064129,0.6646666666666666,0.10924534758076501,593.854,0,4,0,0,8,982,0,6
13,0.9837474949899799,0.664,0.09686370585380898,593.038,1,5,0,0,5,985,0,4
14,0.9880160320641282,0.665,0.10436940857023728,594.584,0,4,0,0,7,983,0,6
15,0.9874098196392785,0.6673333333333332,0.13735370661442003,595.135,0,6,0,0,5,976,0,13
16,0.9842334669338677,0.6636666666666666,0.14361580760564702,593.925,0,11,0,0,6,975,0,8
17,0.9795591182364729,0.6646666666666666,0.11713442955022932,592.848,0,8,0,0,4,981,1,6
18,0.977880761523046,0.6673333333333332,0.2051564489930217,592.177,0,6,0,0,9,963,5,17
19,0.9550100200400802,0.6666666666666666,0.1834671663065614,583.1,0,7,0,0,10,966,0,17
20,0.9534318637274549,0.66,0.2161023603814615,581.345,0,8,0,0,23,958,0,11
21,0.9801352705410822,0.6626666666666666,0.10862387393122137,592.147,0,7,0,0,8,982,0,3
22,0.9875250501002004,0.665,0.09416033860161113,594.39,0,4,0,0,6,985,0,5
23,0.9812775551102204,0.664,0.11669830794083988,592.855,0,9,0,1,4,981,0,5
24,0.9793837675350702,0.6643333333333332,0.10316846624927155,591.897,0,9,0,0,3,983,0,5
25,0.9585420841683366,0.663,0.16215954438084745,583.225,0,7,0,0,13,971,0,9
26,0.9697595190380761,0.6626666666666666,0.17666003683707363,589.116,0,10,0,0,12,968,0,10
27,0.9847995991983968,0.663,0.13445070958750538,593.654,0,8,0,0,9,977,0,6
28,0.9940781563126253,0.666,0.08772270534808202,597.042,0,6,0,0,2,986,0,6
29,0.9866683366733467,0.6653333333333332,0.10975749675312554,594.891,0,6,0,0,5,982,0,7
30,0.9829659318637275,0.666,0.13679725884223198,593.768,0,10,0,0,3,976,0,11
31,0.9820541082164329,0.668,0.15186293954492613,592.712,1,7,0,0,3,973,0,16
32,0.9708967935871744,0.6643333333333332,0.17182360992430784,588.479,0,8,0,0,11,969,0,12
33,0.9743436873747495,0.6626666666666666,0.14862691785269994,589.551,0,8,0,0,11,974,0,7
34,0.9877254509018036,0.6653333333333332,0.12753670800077102,594.766,0,5,0,0,7,979,1,8
35,0.9846943887775551,0.666,0.10924534758076501,594.305,0,4,0,0,6,982,0,8
36,0.9833667334669338,0.6626666666666666,0.09643807354317979,594.42,0,10,0,0,4,984,0,2
37,0.985250501002004,0.6616666666666666,0.10431798222755952,595.364,0,16,0,0,1,981,0,2
38,0.9774899799599198,0.6626666666666666,0.11798454373937971,592.383,0,11,0,0,5,980,0,4
