generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.50988,0.5053333333333333,2.0706059920014344,227.096,104,143,124,150,115,116,142,106
1,0.46032,0.458,2.0576234894914736,211.672,136,127,150,146,155,103,105,78
2,0.35848,0.3896666666666666,1.9444962622548554,186.394,183,90,148,90,266,97,87,39
3,0.29163,0.3496666666666666,1.8151080434849487,169.737,247,58,116,57,321,104,59,38
4,0.24701,0.3293333333333333,1.720643125567645,159.415,278,58,85,29,345,120,53,32
5,0.19078,0.3103333333333333,1.5545113012362322,145.39,294,53,47,15,398,139,37,17
6,0.18053,0.29933333333333334,1.4590303231200883,141.743,322,43,27,8,401,153,33,13
7,0.16248,0.28733333333333333,1.3593383450809458,135.806,346,41,11,6,400,168,22,6
8,0.16412,0.2846666666666666,1.3062324809115127,134.974,354,38,8,4,397,183,11,5
9,0.18279,0.28966666666666663,1.3233761486107005,139.707,357,38,8,1,375,198,19,4
10,0.16763,0.2833333333333333,1.2745043126697118,135.561,372,38,4,1,369,204,7,5
11,0.17635,0.2606666666666666,1.2852420875137252,138.567,439,54,5,0,287,204,5,6
12,0.17862,0.241,1.229239561459642,139.286,495,49,5,0,236,208,4,3
13,0.18308,0.22766666666666666,1.1804621084719111,139.418,538,58,4,0,181,216,1,2
14,0.19528,0.217,1.1392861621215529,141.804,578,61,4,0,131,221,2,3
15,0.19798,0.2063333333333333,1.04716882535645,142.176,622,53,3,1,84,233,1,3
16,0.19092,0.20266666666666666,1.0613662892644777,141.43,629,74,6,1,61,222,0,7
17,0.18785,0.20166666666666666,1.0711147525158575,141.907,630,82,7,2,54,217,0,8
18,0.20117,0.20366666666666666,1.1102935481951233,144.455,628,88,7,8,49,208,1,11
19,0.20464,0.2053333333333333,1.1140592576991206,144.376,619,92,12,9,46,217,1,4
20,0.19902,0.198,1.0776545013552241,143.402,632,107,12,11,26,208,1,3
21,0.20793,0.20966666666666667,1.1278282599641525,145.849,607,120,10,5,36,212,1,9
22,0.19818,0.20866666666666667,1.1516814576171341,143.328,611,115,7,6,44,200,3,14
23,0.18924,0.20366666666666666,1.1213117788553084,141.564,622,109,7,6,41,201,2,12
24,0.17184,0.1973333333333333,1.1251021056404897,137.852,632,94,10,6,52,192,2,12
25,0.17864,0.19666666666666666,1.117469226466632,139.408,636,86,9,8,52,196,4,9
26,0.19487,0.203,1.167168780162162,143.347,614,97,14,8,58,198,5,6
