generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.480495,0.48366666666666663,2.073924497141306,442.629,136,118,137,127,145,106,108,123
1,0.295435,0.3693333333333333,1.8373851601927362,357.627,198,70,132,38,326,87,117,32
2,0.171845,0.318,1.4860690150324427,291.075,230,48,62,8,492,86,58,16
3,0.09522,0.29366666666666663,1.151166275039353,248.122,240,24,19,2,597,88,29,1
4,0.09004,0.29533333333333334,1.0612360314123648,240.712,236,29,5,0,608,113,9,0
5,0.098255,0.318,1.0321291232523777,242.943,199,22,2,0,625,144,7,1
6,0.111755,0.331,1.0296746615903813,248.677,177,22,1,1,631,160,7,1
7,0.14681,0.35,1.0744491925871429,262.96,164,23,4,1,598,205,2,3
8,0.162715,0.36333333333333334,1.1245883116629953,269.331,160,31,0,1,562,236,7,3
9,0.20817,0.386,1.1671860719875413,288.44,149,28,1,1,523,283,7,8
10,0.19401,0.388,1.105263435342663,282.254,138,29,0,0,532,295,5,1
11,0.234895,0.415,1.0617180179201662,296.921,103,20,1,0,535,333,1,7
12,0.262675,0.432,1.0456968821621375,308.165,91,14,2,0,510,375,4,4
13,0.312965,0.4583333333333333,1.046056211368336,328.729,78,14,0,1,462,433,5,7
14,0.31865,0.4666666666666666,1.018873006641579,331.14,63,17,4,2,454,456,3,1
15,0.59048,0.549,0.8979878807595776,439.386,55,20,0,0,231,682,4,8
16,0.788785,0.6123333333333333,0.6625146069038368,519.103,31,26,0,0,94,829,1,19
17,0.89983,0.646,0.4139894452298273,563.336,8,21,0,0,42,911,1,17
18,0.965715,0.6666666666666666,0.242230181030074,588.331,0,11,0,0,12,953,1,23
19,0.97892,0.672,0.2320171785177128,593.214,0,7,0,0,7,954,2,30
20,0.975725,0.671,0.254471048132777,592.037,0,8,0,0,10,949,2,31
21,0.967065,0.6666666666666666,0.24215542038385257,589.663,0,14,0,0,10,952,0,24
22,0.96646,0.6696666666666666,0.2945744887987144,589.716,0,19,0,0,8,937,0,36
23,0.988555,0.6776666666666666,0.23617441156007182,597.327,0,9,0,0,1,947,0,43
24,0.958385,0.6683333333333332,0.31748042688553757,586.253,2,18,0,0,10,933,0,37
25,0.96519,0.6696666666666666,0.3174431549534576,589.47,0,20,0,1,9,932,0,38
26,0.973415,0.6733333333333332,0.2943106877913768,591.707,0,12,0,1,9,937,0,41
27,0.976465,0.675,0.3074400868557615,593.051,0,11,1,4,6,935,0,43
28,0.954115,0.6726666666666666,0.37180936848297275,584.875,1,14,1,0,15,918,1,50
29,0.95809,0.672,0.35926250692254563,585.64,2,12,0,0,17,920,0,49
30,0.979,0.674,0.2819598215889067,593.202,0,10,0,3,7,941,0,39
31,0.973085,0.6716666666666666,0.246565622749361,590.585,0,7,0,1,10,950,0,32
32,0.97206,0.67,0.2537845384496429,590.662,0,9,0,1,11,949,0,30
33,0.96324,0.6693333333333332,0.2859662559809114,588.04,0,12,0,0,14,940,0,34
34,0.960635,0.669,0.31207369238014193,587.299,0,18,0,0,12,933,0,37
35,0.96785,0.6693333333333332,0.2627100127390803,589.534,0,13,0,0,10,946,0,31
36,0.977825,0.6693333333333332,0.21363180724419728,593.353,0,11,0,0,6,958,0,25
37,0.97339,0.667,0.2281947494730808,592.038,0,13,0,1,7,957,1,21
38,0.971565,0.6686666666666666,0.23191992456803232,590.663,0,10,0,0,10,954,0,26
39,0.97365,0.6716666666666666,0.27034458385276033,591.746,0,12,0,1,8,944,0,35
40,0.967695,0.6696666666666666,0.3019204315363855,590.199,0,15,0,2,9,939,2,33
41,0.96814,0.6716666666666666,0.2877375710166154,588.95,1,7,1,0,12,941,1,37
42,0.970915,0.6726666666666666,0.31070600712488183,591.199,0,14,0,1,9,934,1,41
43,0.972015,0.6726666666666666,0.28824805296151984,590.965,0,9,0,1,11,940,1,38
44,0.96006,0.6683333333333332,0.2911236998096513,586.824,0,13,0,0,15,939,0,33
45,0.95632,0.669,0.3163517081875821,585.806,0,15,1,0,14,933,0,37
46,0.969685,0.6693333333333332,0.2699155522551433,590.769,0,14,0,1,8,946,1,30
47,0.967415,0.669,0.2514119683966517,588.883,0,10,0,0,11,950,1,28
48,0.977875,0.671,0.2233929620041232,593.175,0,10,0,0,6,955,0,29
49,0.97393,0.6736666666666666,0.2963999888090426,591.61,1,10,0,1,8,938,1,41
50,0.97994,0.6773333333333332,0.3040327342225238,594.136,0,11,0,2,4,934,2,47
51,0.984905,0.6786666666666666,0.2789637638702189,595.517,0,7,0,2,4,939,1,47
52,0.981565,0.6756666666666666,0.24652745462415182,594.511,0,6,0,0,4,949,4,37
53,0.96441,0.672,0.3150644762296242,588.574,0,12,0,0,11,934,4,39
54,0.972485,0.6693333333333332,0.26487280633163385,592.861,0,20,0,0,4,944,0,32
55,0.965855,0.666,0.2565610163697425,588.455,1,12,0,2,11,951,0,23
56,0.962625,0.6643333333333332,0.25287114338354233,587.333,2,13,0,1,10,953,1,20
57,0.979255,0.6703333333333332,0.223547081154928,593.927,0,11,0,1,5,956,0,27
58,0.96924,0.6676666666666666,0.24481010739102635,590.288,0,13,0,1,9,952,0,25
59,0.960745,0.666,0.3088234382755969,587.539,1,18,0,3,10,939,1,28
60,0.97624,0.672,0.2696239911797721,592.936,0,12,0,3,6,945,0,34
61,0.965395,0.67,0.32750467099282743,590.745,0,26,0,2,4,928,0,40
62,0.96325,0.6713333333333332,0.32616677485099127,588.694,0,19,0,1,9,929,0,42
63,0.958885,0.6716666666666666,0.3594855079602176,587.161,0,17,0,2,13,922,1,45
64,0.964,0.6706666666666666,0.3424883508697979,588.354,0,17,0,2,13,926,0,42
65,0.96863,0.6766666666666666,0.3286716238697905,588.818,0,7,0,3,13,927,0,50
66,0.97249,0.6716666666666666,0.270647126786847,591.138,0,11,0,1,9,944,0,35
67,0.980325,0.6716666666666666,0.2494398463649865,594.913,0,14,0,2,3,949,0,32
68,0.978615,0.6723333333333332,0.25718003661939337,594.369,0,15,0,1,3,946,0,35
69,0.957345,0.663,0.2783307316737026,586.549,0,20,0,2,12,945,0,21
70,0.975365,0.6706666666666666,0.2423651187116804,592.231,1,9,0,1,6,953,1,29
71,0.97928,0.6716666666666666,0.23519803453843632,593.88,0,11,0,0,4,953,2,30
72,0.971215,0.671,0.27106625735460493,591.167,0,14,0,0,8,943,0,35
73,0.95932,0.6683333333333332,0.29119518924395715,586.584,0,14,0,0,14,939,0,33
74,0.978225,0.6746666666666666,0.28042029137446245,594.009,0,15,0,0,4,938,0,43
75,0.96883,0.6726666666666666,0.2953765456832938,589.718,0,13,0,0,10,936,0,41
76,0.97157,0.6756666666666666,0.30674257504062086,590.468,1,9,0,0,10,932,0,48
77,0.976125,0.6776666666666666,0.3031127234454311,592.437,0,10,0,1,7,932,0,50
78,0.972855,0.6776666666666666,0.33851619956985657,592.243,0,14,0,1,6,924,2,53
79,0.97741,0.6773333333333332,0.3373411355576749,593.74,0,14,0,2,4,926,4,50
80,0.96591,0.6776666666666666,0.3912346525926676,589.426,1,16,1,2,9,910,0,61
81,0.969325,0.6763333333333332,0.3338748495638813,589.737,0,9,0,3,12,926,0,50
82,0.96522,0.6726666666666666,0.3307829994806867,589.316,0,14,0,3,10,930,1,42
83,0.949045,0.6693333333333332,0.3594692204511774,582.605,0,16,0,0,19,921,1,43
84,0.963115,0.6666666666666666,0.2653557354940473,588.583,0,17,0,0,10,946,0,27
85,0.97173,0.668,0.23239578769288097,590.984,0,11,0,1,9,955,0,24
86,0.97175,0.6683333333333332,0.23575582866287206,590.882,0,12,0,0,8,954,1,25
87,0.98352,0.67,0.1956678747511803,594.876,0,9,0,0,5,962,0,24
88,0.98814,0.671,0.1774237385321486,596.284,0,5,0,2,4,967,0,22
89,0.975265,0.668,0.20728634723502945,591.789,0,8,0,0,9,961,1,21
90,0.972425,0.6683333333333332,0.24312268220919797,591.547,0,14,0,0,7,952,1,26
91,0.975425,0.6683333333333332,0.21871558221570925,592.157,0,10,0,1,7,959,1,22
92,0.975645,0.6703333333333332,0.23289247768190552,592.633,0,11,0,0,7,953,0,29
93,0.97561,0.6713333333333332,0.2503475628496143,592.818,0,13,0,0,6,948,0,33
94,0.97147,0.6726666666666666,0.28009909842679753,591.39,0,12,0,0,8,941,1,38
95,0.971075,0.674,0.31997350792308343,592.047,0,18,0,0,6,929,1,46
96,0.961685,0.673,0.3125583120184401,586.001,0,7,0,1,16,933,1,42
97,0.97207,0.6743333333333332,0.2883777366860313,590.766,0,10,0,0,10,937,0,43
98,0.97702,0.6776666666666666,0.27981781698576236,592.14,0,6,0,0,9,937,0,48
99,0.96667,0.6723333333333332,0.300077822252613,588.726,0,10,0,1,13,936,0,40
