generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.4601102204408818,0.48866666666666664,2.076677101280286,429.386,125,141,121,123,128,131,125,106
1,0.34299098196392785,0.3856666666666666,1.5312592206653866,360.525,158,489,32,94,43,143,4,37
2,0.24413326653306613,0.381,1.0270716819584504,314.367,74,702,7,84,11,111,0,11
3,0.15607214428857716,0.35266666666666663,0.6021791327833081,273.126,46,850,1,37,1,63,0,2
4,0.13468436873747494,0.358,0.4682363380596182,261.801,18,891,1,37,0,51,0,2
5,0.09644789579158317,0.35233333333333333,0.40190141607992913,243.791,16,911,0,35,1,36,0,1
6,0.073687374749499,0.3443333333333333,0.27780054152346934,234.116,12,943,0,28,0,17,0,0
7,0.06119739478957916,0.3446666666666666,0.2891466989112755,228.559,12,941,1,17,0,29,0,0
8,0.051162324649298596,0.3416666666666666,0.28848868966192137,222.452,17,942,0,23,0,17,0,1
9,0.03282064128256513,0.3383333333333333,0.24055241490298296,214.499,15,954,1,17,0,13,0,0
10,0.03022545090180361,0.3353333333333333,0.21883091873802374,213.763,17,959,0,10,1,13,0,0
11,0.029889779559118236,0.3403333333333333,0.19628811954900066,213.074,8,963,0,19,0,10,0,0
12,0.0915931863727455,0.3403333333333333,0.1778530642212762,239.274,6,967,0,18,0,9,0,0
13,0.09383767535070141,0.3516666666666666,0.3046015695662405,242.054,6,933,0,41,0,20,0,0
14,0.09411322645290582,0.34833333333333333,0.24596304826886978,242.311,3,949,0,26,0,22,0,0
15,0.09294088176352705,0.34933333333333333,0.28974543337832886,242.191,7,938,0,36,0,19,0,0
16,0.07355210420841683,0.3473333333333333,0.2789941177349758,233.269,8,942,0,28,0,22,0,0
17,0.05853206412825651,0.3466666666666666,0.2255907139553049,225.707,3,955,0,27,0,14,0,1
18,0.07306613226452906,0.34,0.1925185278342618,230.3,8,965,0,15,0,11,0,1
19,0.06224949899799599,0.3476666666666666,0.26193002569875323,225.717,7,948,0,31,0,9,0,5
20,0.06036573146292585,0.338,0.1639307408810666,224.515,8,970,0,17,0,5,0,0
21,0.06387775551102204,0.346,0.23897705851071444,226.318,6,951,0,34,0,8,0,1
22,0.05652304609218437,0.343,0.20985115712497968,224.212,5,961,0,20,1,12,0,1
23,0.0456563126252505,0.345,0.23545379307789646,220.387,6,954,0,23,0,16,0,1
24,0.03946392785571142,0.342,0.21599051613088474,217.469,7,959,0,21,1,12,0,0
25,0.055405811623246495,0.344,0.21354449569252398,224.547,4,959,1,20,0,16,0,0
26,0.0687625250501002,0.344,0.2152128858735889,231.647,5,958,0,19,0,18,0,0
27,0.08480961923847695,0.3466666666666666,0.24460285091724807,238.184,5,950,0,17,0,28,0,0
28,0.09567635270541082,0.3486666666666666,0.26356155377366086,240.561,5,944,0,36,0,15,0,0
29,0.11064629258517034,0.35033333333333333,0.27254010579558774,245.771,4,942,0,38,0,15,0,1
30,0.10638276553106213,0.35033333333333333,0.28606125629991574,244.756,7,936,0,49,0,7,0,1
31,0.08124248496993988,0.34833333333333333,0.27781820678393576,235.214,6,943,1,34,0,15,0,1
32,0.10393787575150301,0.351,0.2646795642377051,246.642,2,943,0,32,0,23,0,0
33,0.14963927855711423,0.359,0.3453349558085271,268.05,2,919,0,40,0,39,0,0
