generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.5063276553106213,0.5053333333333333,2.0706059920014344,449.187,104,143,124,150,115,116,142,106
1,0.6936723446893788,0.5726666666666667,1.7267664390359447,511.905,53,174,126,392,18,51,44,142
2,0.819564128256513,0.6106666666666666,1.2617914679793694,549.277,20,127,103,610,3,19,13,105
3,0.8891733466933868,0.6286666666666666,0.8517036905697091,571.375,9,73,78,773,0,8,4,55
4,0.9040931863727455,0.6436666666666666,0.7170740776209207,574.745,6,43,66,822,0,4,7,52
5,0.9165180360721443,0.6506666666666666,0.500200455826551,577.315,1,17,61,883,0,1,5,32
6,0.9241082164328658,0.6456666666666666,0.3651644211757764,579.004,0,18,55,916,0,0,1,10
7,0.9403557114228457,0.6496666666666666,0.30878126708265385,582.635,2,11,44,934,0,0,1,8
8,0.9417985971943887,0.6513333333333332,0.306222946362794,582.235,2,16,36,936,0,0,0,10
9,0.9398897795591182,0.6553333333333332,0.25527796370608785,582.402,0,7,36,947,0,0,1,9
10,0.9317785571142284,0.6536666666666666,0.23529010716841048,580.883,0,10,34,951,0,0,0,5
11,0.944063126252505,0.651,0.2636645269306027,583.463,0,12,40,943,0,0,0,5
12,0.9574198396793587,0.6563333333333332,0.21954547207069294,586.211,0,6,32,955,0,0,0,7
13,0.960691382765531,0.6576666666666666,0.181854584441727,586.696,0,8,23,965,0,0,0,4
14,0.9602855711422845,0.657,0.2238983050825546,586.599,0,8,29,955,0,0,0,8
15,0.9604509018036073,0.6573333333333332,0.2235388155494462,586.904,0,12,23,957,0,0,1,7
16,0.9662725450901803,0.6606666666666666,0.19157648080659534,588.082,0,9,17,965,0,0,1,8
17,0.9685821643286573,0.6636666666666666,0.150874565756035,588.555,0,4,14,973,0,0,0,9
18,0.9754809619238477,0.6646666666666666,0.1099249437279466,589.864,0,6,6,982,0,0,0,6
19,0.9742635270541082,0.664,0.12984854726387265,589.719,0,7,8,978,0,0,0,7
20,0.9701102204408818,0.664,0.13908385456021136,588.834,0,6,10,976,0,0,0,8
21,0.9750701402805612,0.6633333333333332,0.12957987262930423,589.816,0,9,7,978,0,0,0,6
22,0.977690380761523,0.663,0.10978988269191646,590.183,0,13,2,981,0,0,0,4
23,0.976497995991984,0.66,0.11840429317595044,589.877,0,18,3,978,0,0,0,1
24,0.9761172344689378,0.6626666666666666,0.145473367725908,589.841,0,15,4,974,0,0,0,7
25,0.9779809619238476,0.6676666666666666,0.13135027037594685,590.517,0,7,3,977,0,0,0,13
26,0.9781913827655311,0.6666666666666666,0.1281834251954369,590.527,0,7,4,978,0,0,0,11
27,0.9734869739478957,0.672,0.12628531230187467,589.622,0,3,1,976,0,0,0,20
28,0.975566132264529,0.666,0.109245347580765,589.909,0,4,6,982,0,0,0,8
29,0.9741783567134269,0.665,0.12483334074857322,589.654,0,6,7,979,0,0,0,8
30,0.9731563126252505,0.6663333333333332,0.16867005979751593,589.438,0,4,12,969,0,0,0,15
31,0.9701953907815631,0.6636666666666666,0.1806065800969068,588.891,0,8,13,967,0,0,0,12
32,0.9712224448897796,0.6623333333333332,0.14382731581390132,588.844,0,10,9,975,0,0,0,6
33,0.9651953907815631,0.6586666666666666,0.16274398520300853,587.521,0,11,16,970,0,0,0,3
34,0.9707364729458918,0.6603333333333332,0.17074109179616032,589.023,0,12,13,969,0,0,0,6
35,0.9713827655310622,0.669,0.19363400606583336,588.932,0,7,8,963,0,0,0,22
36,0.9742635270541082,0.662,0.15742019201876445,589.663,0,13,8,972,0,0,0,7
37,0.971372745490982,0.6596666666666666,0.17891650950281457,589.046,0,16,11,967,0,0,0,6
38,0.9679358717434869,0.6616666666666666,0.16215954438084745,588.318,0,9,13,971,0,0,0,7
39,0.9676503006012024,0.659,0.19642690093356802,588.343,0,12,18,963,0,0,0,7
40,0.9608216432865732,0.6626666666666666,0.1481990473460775,587.054,0,7,12,974,0,0,0,7
41,0.9673947895791584,0.6643333333333332,0.18549505427796684,588.332,0,4,17,965,0,0,0,14
42,0.9693637274549098,0.6676666666666666,0.3213000668299917,588.931,0,19,14,931,0,0,0,36
43,0.9692084168336673,0.6643333333333332,0.29213562394135795,588.718,1,20,10,942,0,0,2,25
44,0.975125250501002,0.6623333333333332,0.17939669234563732,589.897,0,16,7,967,0,0,0,10
45,0.9671442885771543,0.6633333333333332,0.21794482596499234,587.826,0,17,8,959,0,0,1,15
46,0.9702555110220441,0.661,0.16983180501102502,588.793,0,12,11,970,0,0,1,6
47,0.9628456913827655,0.6673333333333332,0.19985051292247835,587.512,0,7,11,962,0,0,0,20
48,0.959814629258517,0.6616666666666666,0.19430252262309994,586.835,0,6,19,964,0,1,0,10
49,0.9639278557114228,0.6603333333333332,0.28120009673741353,587.608,0,20,18,943,0,0,0,19
50,0.9668286573146293,0.6643333333333332,0.23129318384805303,588.199,1,13,11,956,0,0,0,19
51,0.9708016032064128,0.6616666666666666,0.16243417649647696,588.756,0,10,12,971,0,0,0,7
52,0.9747244488977956,0.6633333333333332,0.15684465141333634,589.845,0,10,8,973,0,1,0,8
53,0.9717735470941884,0.667,0.14236584250267842,589.206,0,5,7,975,0,0,0,13
54,0.9648346693386773,0.6613333333333332,0.21113897124753672,586.709,0,17,11,960,0,0,0,12
55,0.9727855711422846,0.661,0.21058982166845577,589.238,1,20,6,961,0,0,1,11
56,0.9730861723446894,0.6616666666666666,0.13043276577291213,589.188,0,11,7,978,0,0,1,3
57,0.963436873747495,0.6626666666666666,0.13569856100954134,587.454,0,5,12,977,0,0,1,5
58,0.9616132264529058,0.6613333333333332,0.19688583173123933,587.074,0,5,21,963,0,0,1,10
59,0.9675551102204408,0.6653333333333332,0.17558559683562763,588.43,0,7,11,968,0,0,0,14
