generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.5144889779559119,0.4933333333333333,2.07343819052586,455.0,115,158,136,116,119,115,118,123
1,0.4778306613226453,0.454,2.031038184267738,429.841,159,197,145,137,82,101,75,104
2,0.3751753507014028,0.4016666666666666,1.9424871974605962,386.685,179,287,124,104,83,92,74,57
3,0.31569138276553105,0.352,1.8109057340856296,357.152,221,349,84,84,102,74,53,33
4,0.2894338677354709,0.3466666666666666,1.8079019440657693,342.555,234,324,89,91,108,97,28,29
5,0.25633266533066135,0.327,1.6852830797743097,323.736,234,388,78,80,104,83,14,19
6,0.25817134268537073,0.3416666666666666,1.6547174300509393,322.039,208,413,57,89,104,102,12,15
7,0.27117735470941884,0.3403333333333333,1.5552807487569404,332.831,201,469,45,77,81,103,6,18
8,0.375065130260521,0.38266666666666665,1.6282149941012276,374.229,157,429,42,75,95,170,4,28
9,0.4862775551102204,0.4546666666666666,1.7008592316963336,419.411,148,390,32,71,46,176,9,128
10,0.5126503006012024,0.479,1.658092550904297,433.599,101,400,32,122,24,215,11,95
11,0.5094038076152304,0.48266666666666663,1.5624028638957348,433.009,60,426,35,100,34,274,8,63
12,0.526312625250501,0.47866666666666663,1.523574429681505,441.848,43,440,54,103,27,280,10,43
13,0.5327054108216432,0.498,1.5609884704613664,446.526,51,406,43,84,30,303,8,75
14,0.5217635270541082,0.48866666666666664,1.4872561591788236,445.712,51,447,37,93,16,283,5,68
15,0.5177454909819639,0.499,1.489123688858935,440.828,40,440,32,85,19,302,14,68
16,0.5150701402805611,0.4696666666666666,1.4225975243228082,435.336,52,492,15,131,23,239,5,43
17,0.49664328657314627,0.4963333333333333,1.42234640568064,428.852,44,464,10,115,16,278,6,67
18,0.4420440881763527,0.4603333333333333,1.4629614636226276,405.064,62,481,16,94,47,249,2,49
19,0.43352204408817635,0.4693333333333333,1.3477607619772485,399.775,49,513,13,92,16,266,3,48
20,0.47867234468937875,0.467,1.3076010457480638,416.493,31,529,2,77,52,262,1,46
