generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.47940881763527055,0.495,2.0775470413254755,441.076,123,123,145,118,125,122,120,124
1,0.3890981963927856,0.418,2.0214871798172798,394.612,208,117,123,94,175,128,70,85
2,0.32925350701402806,0.371,1.9396813006293074,367.545,255,126,110,70,201,131,47,60
3,0.24119238476953908,0.3406666666666666,1.8739546823690836,323.974,273,194,89,35,182,122,72,33
4,0.2362124248496994,0.3276666666666666,1.7423664464956514,320.462,270,220,53,23,223,160,32,19
5,0.22882765531062124,0.3193333333333333,1.7665485699510144,314.208,294,215,76,37,182,155,22,19
6,0.26538076152304607,0.3253333333333333,1.6790273779128817,330.516,286,231,37,26,197,192,18,13
7,0.32439879759519036,0.37366666666666665,1.7716003909281415,352.302,263,147,36,35,199,250,41,29
8,0.36698396793587174,0.4136666666666666,1.6868917429641042,368.852,195,215,25,41,162,320,9,33
9,0.39694889779559117,0.4496666666666666,1.6773423767683135,382.411,169,234,11,31,137,336,13,69
10,0.43321142284569136,0.465,1.723294182325093,400.475,138,274,11,52,131,295,12,87
11,0.48086673346693387,0.48966666666666664,1.6288379691188668,417.433,97,279,6,58,115,368,14,63
12,0.48097695390781564,0.52,1.622853688522214,420.109,66,219,15,68,134,423,15,60
13,0.4703006012024048,0.5086666666666666,1.6708917283537894,414.034,55,250,14,44,173,361,30,73
14,0.5335821643286573,0.5436666666666666,1.5246122399565627,434.837,37,203,12,41,143,477,24,63
15,0.5579609218436874,0.556,1.526358247969237,445.629,53,123,35,51,131,528,16,63
16,0.5834118236472946,0.547,1.717394335559253,457.177,79,109,26,71,147,439,48,81
17,0.6114328657314629,0.5636666666666666,1.5625223579938432,468.132,76,139,14,61,98,502,16,94
18,0.6692434869739479,0.5856666666666667,1.5507882473267227,491.139,38,163,10,64,104,490,21,110
19,0.7502705410821643,0.6303333333333333,1.4436719174186452,523.794,20,150,9,77,49,534,22,139
20,0.7694889779559119,0.6513333333333332,1.5813595026738383,532.578,7,130,15,100,49,465,72,162
21,0.7331062124248497,0.6536666666666666,1.5915779507671817,516.3,10,127,19,111,50,456,50,177
22,0.6826152304609219,0.6076666666666666,1.72834330101178,497.702,45,161,25,94,59,405,53,158
23,0.6656262525050101,0.5996666666666667,1.7297309849598221,490.249,57,149,41,87,58,413,34,161
24,0.6378356713426854,0.574,1.7197389154495197,479.584,77,169,24,87,65,413,31,134
25,0.691192384769539,0.591,1.5611077840428214,500.326,59,174,12,45,59,484,31,136
26,0.7239529058116232,0.6053333333333333,1.5351752140111579,513.997,40,203,11,74,33,470,26,143
27,0.7237975951903808,0.6073333333333333,1.4980569954614902,511.976,27,195,15,59,48,498,24,134
28,0.7423196392785572,0.6233333333333333,1.473134954935182,520.173,32,170,15,64,30,515,25,149
29,0.7773446893787576,0.6326666666666666,1.505328931448699,531.11,25,150,28,81,24,511,31,150
30,0.7876452905811623,0.6643333333333332,1.4197324610545767,532.316,22,114,9,88,28,530,21,188
31,0.7680460921843687,0.6336666666666666,1.5439336835542197,531.016,26,147,30,68,46,486,21,176
32,0.7478807615230461,0.6423333333333333,1.544238076299266,524.643,16,183,23,90,34,439,16,199
33,0.6827955911823648,0.6266666666666666,1.6268819356961135,501.34,18,182,14,88,54,427,51,166
34,0.6884519038076152,0.6133333333333333,1.6994895872781894,505.111,30,195,20,93,53,389,52,168
35,0.7283366733466934,0.635,1.6686683176033568,516.718,29,158,23,75,49,416,57,193
36,0.7155210420841683,0.6376666666666666,1.7059021725137375,512.068,17,151,26,149,49,383,52,173
37,0.6623647294589179,0.601,1.6840233589162064,492.15,28,183,19,93,81,413,41,142
38,0.6442334669338677,0.5863333333333333,1.6888430748878627,484.407,33,181,33,92,84,424,30,123
39,0.6671142284569138,0.5796666666666667,1.6441928101224788,491.786,38,203,29,62,83,432,23,130
40,0.6995490981963928,0.6033333333333333,1.5587193762054559,498.822,41,131,31,42,88,503,22,142
41,0.7144038076152305,0.612,1.5687075512317543,507.075,38,141,28,52,68,496,28,149
42,0.7383617234468938,0.6233333333333333,1.5650945535876621,514.329,66,106,23,50,60,485,19,191
43,0.7993286573146292,0.6563333333333332,1.4434499290897944,536.268,38,99,10,42,50,529,28,204
44,0.8495991983967935,0.694,1.3956175198090324,553.846,18,84,14,40,36,520,36,252
45,0.848186372745491,0.6943333333333332,1.2278431546838013,550.044,9,61,14,32,36,610,26,212
46,0.8578306613226453,0.707,1.200585040302648,553.095,11,49,3,24,49,594,26,244
47,0.8351402805611222,0.707,1.114281381784187,548.984,7,38,3,12,54,629,27,230
48,0.8261523046092184,0.6936666666666667,1.2562685339663708,542.788,6,55,4,13,80,571,39,232
49,0.8523947895791583,0.7096666666666667,1.1828248183078283,550.272,7,38,2,18,66,591,29,249
50,0.8609669338677355,0.7123333333333333,1.1814264728529467,555.219,5,30,3,35,58,602,29,238
51,0.8315380761523046,0.7076666666666667,1.2976725339797417,547.487,11,74,6,41,32,549,30,257
52,0.8028156312625251,0.692,1.4194235324625042,537.154,17,87,6,33,59,496,40,262
53,0.8177805611222445,0.7003333333333333,1.3521596031197087,541.385,13,81,5,42,46,525,29,259
54,0.8375150300601203,0.7063333333333333,1.3748162081091038,550.372,15,64,11,24,54,509,45,278
55,0.8146593186372746,0.707,1.3760225651340636,542.686,7,68,12,51,40,523,44,255
56,0.7695240480961923,0.6626666666666666,1.462359944628917,526.659,10,73,10,86,92,519,27,183
57,0.7509919839679359,0.6673333333333332,1.455227677617222,519.74,12,73,6,63,100,510,31,205
58,0.7390981963927856,0.6563333333333332,1.5546154155199887,519.476,14,94,4,91,84,477,57,179
59,0.6887424849699398,0.638,1.563450085053152,502.747,24,124,6,55,90,472,47,182
60,0.6831763527054108,0.6313333333333333,1.613050922021275,499.848,19,134,11,43,93,450,80,170
61,0.6900200400801603,0.6476666666666666,1.6291824200269263,500.144,21,99,10,71,108,434,55,202
62,0.6603056112224449,0.6386666666666666,1.6126233583422183,490.751,23,63,12,34,150,436,95,187
63,0.6888226452905811,0.6456666666666666,1.6729386102487271,497.759,37,62,37,40,130,402,52,240
64,0.7164679358717435,0.6536666666666666,1.5844283438627242,506.525,49,40,21,22,124,435,65,244
65,0.6931012024048097,0.6443333333333332,1.697745162536876,505.093,59,70,41,57,84,402,41,246
66,0.6476052104208417,0.631,1.7941293694677118,490.124,55,90,27,50,107,346,98,227
67,0.6179609218436873,0.6106666666666666,1.8836817656560427,481.663,58,93,65,56,102,314,104,208
68,0.5782565130260521,0.5853333333333333,1.898762107951807,464.538,56,99,30,89,174,286,95,171
69,0.5861523046092184,0.5823333333333333,1.8555797242404102,464.762,56,93,34,65,201,295,69,187
70,0.556002004008016,0.5976666666666667,1.8814540971964384,453.874,37,127,29,79,200,225,80,223
71,0.531497995991984,0.5663333333333332,1.8544069909623049,444.009,49,123,31,67,230,263,56,181
72,0.5345390781563126,0.5613333333333332,1.9093779800286295,443.86,83,93,25,96,188,277,82,156
73,0.5426202404809619,0.575,1.8986521380858314,443.303,74,111,23,97,159,292,78,166
74,0.5356613226452905,0.5566666666666666,1.8083677820361543,434.944,71,99,22,67,205,342,56,138
75,0.5695190380761523,0.5876666666666667,1.6552090612493842,447.422,59,72,12,46,183,431,49,148
76,0.614308617234469,0.579,1.6388603721402233,463.792,74,81,17,35,163,448,36,146
77,0.6337324649298597,0.614,1.5487938743397467,472.555,52,59,11,37,171,461,22,187
78,0.641688376753507,0.6113333333333333,1.5513873960518116,478.185,62,79,6,21,120,490,59,163
79,0.7004458917835671,0.6136666666666666,1.381204371035259,500.705,33,122,7,21,88,575,30,124
80,0.702374749498998,0.6323333333333333,1.2238631840102474,496.764,17,109,10,20,76,633,9,126
81,0.676437875751503,0.6033333333333333,1.342397574488692,489.113,50,126,3,21,68,596,29,107
82,0.6749799599198397,0.6146666666666666,1.3088563388913113,494.048,27,127,9,12,85,599,22,119
83,0.6450050100200401,0.587,1.3749297365472417,483.957,22,164,10,16,105,565,34,84
84,0.6577454909819639,0.6,1.2834274765806737,489.686,17,141,12,29,93,614,14,80
85,0.6622645290581163,0.5766666666666667,1.4435568021834175,489.308,31,159,20,53,101,550,14,72
86,0.7052905811623247,0.6033333333333333,1.2975747591313234,502.812,16,131,9,43,96,612,15,78
87,0.7295891783567134,0.6286666666666666,1.2945557222854005,510.874,14,112,11,34,83,611,15,120
88,0.74625250501002,0.6156666666666666,1.2863285899717942,518.226,10,127,14,42,86,615,12,94
89,0.7512374749498998,0.649,1.3296291104143323,519.971,11,150,4,37,49,558,19,172
90,0.7591633266533067,0.649,1.4204346903674694,521.581,9,104,6,55,106,523,16,181
91,0.7415330661322646,0.659,1.4535037967597775,516.462,16,128,2,49,84,481,17,223
92,0.7537124248496994,0.653,1.3443410007825956,516.993,9,103,3,32,112,537,9,195
93,0.7698346693386774,0.6826666666666666,1.265278995643169,523.011,11,92,0,20,73,555,14,235
94,0.7452955911823648,0.674,1.3408218255626687,513.953,11,85,1,27,104,523,15,234
95,0.7611923847695391,0.6696666666666666,1.363742437253743,520.482,21,90,3,25,85,529,18,229
96,0.698251503006012,0.6583333333333332,1.303236949810335,501.859,14,108,2,23,68,578,26,181
97,0.6884118236472946,0.6226666666666666,1.492716709947659,498.783,19,148,3,18,105,488,57,162
98,0.7614078156312625,0.6373333333333333,1.3216328839181273,523.017,24,122,3,23,70,582,21,155
99,0.7731412825651303,0.6593333333333332,1.3053164819936987,527.189,22,96,7,32,53,592,20,178
