generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.48852,0.4933333333333333,2.07343819052586,222.062,115,158,136,116,119,115,118,123
1,0.38111,0.3996666666666666,1.9784519006052066,193.291,184,236,114,90,127,124,81,44
2,0.32224,0.369,1.830784517240612,177.518,205,325,85,67,107,141,36,34
3,0.31413,0.3643333333333333,1.6842348382735575,173.855,198,405,65,66,70,151,16,29
4,0.31057,0.359,1.5799846878874941,172.245,196,442,53,70,54,160,7,18
5,0.33868,0.377,1.4932084326532142,178.284,165,479,44,76,33,183,3,17
6,0.34906,0.3913333333333333,1.4239706072633866,179.196,146,495,24,86,28,206,2,13
7,0.35844,0.399,1.3808250114204943,180.328,133,504,18,85,25,223,2,10
8,0.33538,0.3993333333333333,1.316106161948073,175.694,117,539,16,80,21,217,2,8
9,0.34916,0.406,1.30069806097452,178.686,116,534,12,78,17,230,0,13
10,0.36578,0.42266666666666663,1.2079774848329368,183.98,84,559,8,69,10,257,0,13
11,0.40159,0.44,1.1569513107222262,191.505,61,559,3,81,7,278,0,11
12,0.41387,0.4463333333333333,1.1525311997331915,192.889,52,556,1,90,10,281,0,10
13,0.43983,0.4553333333333333,1.178508025654237,198.987,48,539,3,108,7,284,0,11
14,0.46345,0.4626666666666666,1.180353366187194,204.615,43,526,2,116,8,295,0,10
15,0.50546,0.479,1.2303513448362324,212.562,35,496,5,129,9,309,0,17
16,0.50801,0.47966666666666663,1.1942390054634846,214.937,28,505,7,121,7,318,0,14
17,0.51609,0.48466666666666663,1.1963979835698428,214.233,25,499,6,119,8,326,0,17
18,0.52523,0.49066666666666664,1.1729784365446392,217.173,21,490,4,121,7,342,0,15
19,0.53943,0.493,1.1965037806418255,219.501,27,472,3,127,7,349,0,15
20,0.5422,0.495,1.174884252258299,220.628,22,476,5,113,6,362,0,16
21,0.55009,0.4943333333333333,1.1980271462641798,221.851,22,470,11,111,7,364,0,15
22,0.53992,0.49266666666666664,1.1750235975292225,221.25,25,480,7,113,2,356,0,17
23,0.55751,0.497,1.2328721466160804,224.067,28,456,7,120,9,361,0,19
24,0.55263,0.496,1.2221910545665104,224.221,33,456,3,119,7,362,0,20
25,0.57594,0.508,1.1914711527862905,228.254,21,444,3,124,6,383,0,19
26,0.55757,0.505,1.198505795984483,224.505,18,458,3,113,10,375,1,22
27,0.55431,0.49966666666666665,1.2292817199922694,224.503,23,467,5,127,7,346,1,24
28,0.56624,0.49766666666666665,1.2318979411982867,226.512,29,450,6,142,7,352,0,14
29,0.55946,0.5013333333333333,1.2102158472005773,224.584,21,469,3,134,6,343,0,24
30,0.57335,0.51,1.2073920583230655,227.595,14,453,5,125,9,369,0,25
31,0.58667,0.512,1.2201241339047395,229.961,17,440,4,129,10,376,0,24
32,0.60156,0.5186666666666666,1.2258486989980542,232.7,16,431,8,126,4,384,0,31
33,0.61691,0.5243333333333332,1.2236185642171287,235.301,13,415,7,137,6,395,0,27
34,0.5881,0.511,1.2118730973090108,231.728,18,451,4,133,4,362,0,28
35,0.60199,0.516,1.2099903682079634,234.491,16,443,4,152,1,356,0,28
36,0.60089,0.516,1.2171067440516232,232.725,16,434,5,151,4,367,0,23
37,0.60385,0.5156666666666666,1.2168637556916782,234.787,16,435,7,144,3,371,0,24
38,0.62852,0.5243333333333332,1.2597138077439622,237.588,15,413,8,155,5,374,1,29
39,0.59713,0.516,1.2502162159081913,232.625,17,433,8,145,4,364,2,27
40,0.59101,0.5056666666666666,1.2664938088496123,232.367,30,430,7,145,6,361,1,20
41,0.58821,0.505,1.2375077887499368,229.545,26,437,4,137,9,369,1,17
42,0.60194,0.5106666666666666,1.2315370583618666,231.556,27,423,3,147,6,376,0,18
43,0.63171,0.5283333333333332,1.2202751016138065,237.383,15,409,1,159,4,383,0,29
44,0.62675,0.523,1.1666629490875637,236.909,11,428,0,161,1,378,1,20
45,0.62229,0.5236666666666666,1.2113624127739955,235.023,12,424,3,151,4,379,1,26
46,0.61441,0.5196666666666666,1.2552952426136061,235.261,21,414,7,134,6,389,1,28
47,0.58458,0.509,1.2490730449877583,229.428,27,434,5,134,6,368,0,26
48,0.58036,0.5056666666666666,1.2686872335776065,229.012,29,437,6,137,8,357,0,26
49,0.58564,0.512,1.2743742298335443,230.362,21,442,7,146,7,343,0,34
50,0.57601,0.5093333333333333,1.2833101272579488,227.641,22,443,8,138,9,347,1,32
51,0.6015,0.5196666666666666,1.2923843252903318,231.968,18,428,10,144,6,354,1,39
52,0.58811,0.514,1.2776805658141575,230.519,20,433,11,131,6,365,2,32
53,0.58449,0.5136666666666666,1.2601107529750388,229.565,15,430,12,132,11,375,1,24
54,0.59138,0.5186666666666666,1.296824335591208,231.26,16,421,11,138,12,368,2,32
55,0.58573,0.5126666666666666,1.3107298173097675,230.077,20,423,21,136,6,363,3,28
56,0.58757,0.505,1.3001593385605883,229.475,32,419,22,125,2,375,3,22
57,0.57669,0.503,1.3019901075615457,229.435,32,431,21,123,2,362,2,27
58,0.58054,0.5083333333333333,1.284530607566742,229.43,26,433,14,137,3,358,2,27
59,0.58502,0.506,1.305918552378761,229.926,34,426,11,129,6,363,2,29
60,0.54143,0.49566666666666664,1.2617534252305846,221.847,30,463,10,105,7,355,3,27
61,0.57808,0.504,1.2496825408914805,228.258,31,437,8,125,3,372,2,22
62,0.60848,0.514,1.2401324536608758,234.786,30,413,8,126,1,397,1,24
63,0.59037,0.5086666666666666,1.2766987228160056,230.815,33,409,11,136,7,385,0,19
64,0.58011,0.5086666666666666,1.290808246155123,228.619,23,422,16,133,11,373,1,21
65,0.57221,0.506,1.288435651069621,228.273,22,440,17,135,8,351,0,27
66,0.62925,0.5243333333333332,1.3006796276530266,238.293,23,398,10,156,5,375,1,32
67,0.60039,0.517,1.300588844353761,231.637,25,419,12,139,4,364,1,36
68,0.59149,0.5103333333333333,1.3108515517030106,229.835,33,423,10,129,5,363,2,35
69,0.56948,0.505,1.2607562021975407,225.518,26,443,12,119,5,367,1,27
70,0.55257,0.49666666666666665,1.2447445389324718,223.701,22,465,17,113,7,353,0,23
71,0.57247,0.5026666666666666,1.2818108209322663,226.555,25,440,20,115,8,366,0,26
72,0.56754,0.49566666666666664,1.2573084768055405,226.268,32,447,14,122,6,361,0,18
73,0.54611,0.489,1.1818149300866208,223.677,32,473,5,120,2,356,1,11
74,0.54795,0.49666666666666665,1.2238289498042216,223.147,32,455,2,115,8,367,2,19
75,0.57392,0.5043333333333333,1.248123103950041,227.998,35,430,5,105,6,392,3,24
76,0.57488,0.508,1.2677802947281378,227.628,29,430,5,115,9,382,4,26
77,0.55487,0.5023333333333333,1.2306277581357916,224.965,28,443,8,99,8,390,2,22
78,0.54298,0.499,1.2310661527975226,222.78,26,458,6,101,9,374,4,22
79,0.56299,0.5023333333333333,1.2413547871739639,226.635,26,440,9,116,10,380,1,18
80,0.57855,0.5076666666666666,1.2494169331489227,228.323,22,438,8,118,12,377,0,25
81,0.57705,0.506,1.243552466867105,229.265,25,438,7,120,10,377,0,23
82,0.5636,0.499,1.2251322803619547,226.804,28,460,6,121,3,358,2,22
83,0.54799,0.4963333333333333,1.2417723725609158,222.053,29,462,4,121,8,352,3,21
84,0.54968,0.49666666666666665,1.2432957554758512,223.008,31,465,3,129,5,340,2,25
85,0.57754,0.5066666666666666,1.2349628773705537,228.456,23,455,3,141,4,345,1,28
86,0.55208,0.5013333333333333,1.1711572346101853,222.846,15,488,1,123,4,341,1,27
87,0.54058,0.49766666666666665,1.1592992901667316,221.036,12,500,1,125,7,330,0,25
88,0.55364,0.503,1.2125568886754745,222.288,14,474,3,138,11,335,0,25
89,0.57538,0.514,1.2454435964252408,226.348,13,442,4,150,13,351,0,27
