generation,realized_coop_rate,strategy_coop_rate,diversity,avg_payoff,000,001,010,011,100,101,110,111
0,0.50988,0.5053333333333333,2.0706059920014344,227.096,104,143,124,150,115,116,142,106
1,0.62681,0.527,1.888911579385808,246.599,74,162,148,327,60,65,65,99
2,0.69046,0.5363333333333332,1.630515705562635,254.706,57,149,170,455,24,37,42,66
3,0.73032,0.5453333333333332,1.3947727903301712,261.318,47,122,180,551,11,18,28,43
4,0.76262,0.564,1.1955343812836485,266.368,29,89,193,620,4,11,18,36
5,0.78406,0.574,1.026210279716841,270.258,26,61,188,681,1,10,9,24
6,0.79645,0.581,0.9120371634560945,271.999,25,55,166,726,1,3,9,15
7,0.81451,0.5893333333333333,0.8132624638749986,274.055,17,43,167,752,0,0,9,12
8,0.83822,0.6013333333333333,0.7205902973414187,278.038,10,35,148,790,2,1,5,9
9,0.84655,0.605,0.7248299331759115,279.039,6,33,152,787,2,2,4,14
10,0.83497,0.5983333333333333,0.7184802501284581,276.823,6,31,170,777,2,1,3,10
11,0.83384,0.597,0.7081751571134657,276.47,6,36,165,781,2,1,3,6
12,0.85282,0.6036666666666666,0.637668164889084,279.64,6,24,159,802,0,0,3,6
13,0.84589,0.5973333333333333,0.6532739659232591,277.719,6,31,168,790,1,0,0,4
14,0.85189,0.6033333333333333,0.6379661444622039,278.917,6,23,163,799,0,0,1,8
15,0.85707,0.6056666666666666,0.6032229227277276,279.801,4,27,153,811,0,0,0,5
16,0.85909,0.6063333333333333,0.5981699022543076,279.991,3,23,157,811,0,0,1,5
17,0.84946,0.605,0.6255023090245031,279.438,5,25,156,806,0,0,2,6
18,0.84541,0.6043333333333333,0.6518238288955626,278.393,6,34,149,802,0,0,1,8
19,0.85385,0.6073333333333333,0.608063206345995,279.587,3,24,154,811,0,0,2,6
20,0.84854,0.6063333333333333,0.6257963317350035,279.252,4,23,156,807,1,0,2,7
21,0.85327,0.6073333333333333,0.605313689946156,279.545,4,25,150,814,0,0,2,5
22,0.86154,0.61,0.5670742433933273,280.758,2,21,148,824,0,1,1,3
23,0.85401,0.607,0.5939057217648801,279.449,2,15,166,808,0,0,3,6
24,0.85202,0.6083333333333333,0.5917991651779138,279.334,1,21,158,812,0,0,2,6
25,0.85917,0.61,0.5457362217127352,280.609,2,18,150,827,0,0,1,2
26,0.85938,0.6133333333333333,0.5759410171907199,280.47,2,15,150,822,0,0,2,9
27,0.84818,0.606,0.6024211974896662,278.854,4,17,163,808,0,0,2,6
28,0.84996,0.6053333333333333,0.6123177231286268,279.456,8,18,154,812,0,0,4,4
29,0.85774,0.612,0.5842879376424811,280.552,6,18,141,826,0,0,2,7
30,0.85761,0.608,0.5912654024417312,279.903,5,22,148,819,0,0,2,4
31,0.86009,0.6113333333333333,0.5875589036686863,280.569,3,24,142,823,0,0,2,6
32,0.85234,0.607,0.6058391196976356,279.478,3,26,154,810,0,0,0,7
33,0.86263,0.6146666666666666,0.6057880262676409,280.993,4,21,138,823,0,1,2,11
34,0.87464,0.6196666666666666,0.5102657149416372,283.032,3,15,126,850,0,0,0,6
35,0.88414,0.6203333333333333,0.5319711761133378,283.918,5,19,115,853,0,1,2,5
36,0.87731,0.618,0.5527380746094923,282.575,5,23,118,846,0,2,1,5
37,0.87245,0.6143333333333333,0.5392406683526862,282.001,5,24,126,842,0,0,0,3
38,0.87194,0.616,0.5566729805468164,281.666,2,31,123,838,0,0,0,6
39,0.87691,0.6196666666666666,0.5365751016272275,282.757,1,24,121,846,0,0,2,6
40,0.87831,0.6193333333333333,0.5267744055068824,283.153,1,25,120,848,0,0,1,5
41,0.87116,0.6176666666666666,0.587905132309821,282.392,1,29,126,831,0,0,3,10
42,0.86591,0.6156666666666666,0.6075639813404203,281.783,4,23,133,825,0,0,4,11
43,0.86046,0.6106666666666666,0.5876333516970966,280.478,2,28,140,823,0,0,3,4
44,0.87294,0.615,0.583190596366352,282.44,2,31,127,831,0,0,2,7
45,0.85996,0.6096666666666666,0.6326143399120989,280.476,1,34,145,808,0,0,2,10
46,0.86583,0.613,0.583066794390745,281.343,2,24,140,825,0,0,2,7
47,0.86917,0.618,0.5517210844740974,281.829,2,25,123,842,0,1,1,6
